#Position (bp)	insert size
4.305618605E8	115.41793487154312
4.306592765E8	115.70473618211633
4.30756647E8	113.12887272727272
4.30853973E8	114.171875
4.309512855E8	114.88304093567251
4.31048587E8	118.07313642756681
4.311458785E8	121.20586871744526
4.312431585E8	115.14091072068842
4.3134039E8	114.17645611661234
4.31437542E8	114.82741957752313
4.315346505E8	113.60901591043017
4.3163174E8	111.85550377883072
4.31700641E8	115.23728986245543
4.31749144E8	115.08630451415455
4.318257475E8	114.88237490664675
4.319226525E8	113.55022010601024
4.32019533E8	113.59186535764375
4.321164005E8	115.46417392050084
4.322132535E8	115.61510747435271
4.32310084E8	114.5960088691796
4.3240689E8	117.18830827462938
4.32503657E8	113.33861410085863
4.32600351E8	112.83230586840546
4.32696971E8	118.33049363986463
4.32793548E8	115.39948178631306
4.32890103E8	118.07017679900744
4.329865505E8	112.28036587960008
4.330828575E8	116.63311742235508
4.33179087E8	121.96878819982072
4.332288525E8	108.00259067357513
4.332769025E8	113.37454264002251
4.33371295E8	113.48903698767077
4.334672855E8	114.1615753126361
4.33563243E8	119.49425864791158
4.33659179E8	115.1965057872898
4.33755093E8	114.00505569837189
4.338509545E8	115.80125606169013
4.339467695E8	114.65017012063099
4.340425825E8	114.17592665459982
4.341383575E8	114.18199608610567
4.34234074E8	112.12072333537981
4.34329723E8	113.51299471584169
4.34425307E8	115.09176260964912
4.345208595E8	114.64825046040515
4.346163405E8	117.0816165857499
4.34702042E8	111.95834212191521
4.34749726E8	113.82140697440032
4.348070935E8	117.21976302257993
4.349024365E8	115.66920152091255
4.349976965E8	117.85717770459812
4.350928745E8	120.14128797388904
4.35188046E8	113.0358140462889
4.3528314E8	115.46181286014817
4.35378122E8	113.74243119266055
4.354730435E8	115.13835134455894
4.35567937E8	115.62536921562193
4.35662817E8	114.01210545859637
4.357576655E8	112.79859260777482
4.358524895E8	113.52765583845479
4.3594727E8	116.34659400544959
4.360419945E8	114.65122903259838
4.36136653E8	114.78212815990594
4.362167515E8	114.99040705211304
4.362640485E8	112.37815256073031
4.363258195E8	115.67664526966225
4.364202975E8	115.21582974653276
4.36514701E8	118.98358294930875
4.36609089E8	114.39751108568159
4.367034605E8	110.32692307692308
4.367978135E8	113.70058185249253
4.368921285E8	115.9007036747459
4.369863515E8	115.62148229015041
4.370805035E8	113.03949157150625
4.37174628E8	115.51721051346733
4.372687245E8	117.23225395206528
4.373627725E8	116.74359724864628
4.374567735E8	112.98033763654419
4.375507485E8	116.73297966401415
4.37644699E8	114.01654964894684
4.377253645E8	114.01567349472377
4.377722755E8	111.23035487959443
4.378323995E8	115.67921348314607
4.379262085E8	114.21976503109883
4.38020001E8	113.3676839741049
4.381137635E8	114.23374981768681
4.382074365E8	114.96226017288636
4.38301032E8	117.72531201472364
4.38394564E8	115.54515050167224
4.384880315E8	115.54107526881721
4.38581471E8	114.22700488242887
4.38674805E8	112.99253553939049
4.38768032E8	115.03728879394058
4.388611635E8	113.85956707642971
4.389542165E8	113.62853347864586
4.390472595E8	113.428772674643
4.391402675E8	114.60581921285358
4.392276665E8	116.07965005012304
4.39274133E8	111.61168935148119
4.39326122E8	114.77656149388281
4.394189815E8	112.33994234276636
4.395118365E8	113.3804951306089
4.396046675E8	118.0628041869458
4.396974555E8	113.37058823529412
4.397901805E8	114.95733008229199
4.398827975E8	118.38345770364332
4.399753035E8	117.37520052845144
4.400677565E8	113.43580246913581
4.40160095E8	114.1614097509376
4.402523025E8	113.55126105470029
4.403444655E8	112.71872444807849
4.40436602E8	116.90631753530683
4.405287125E8	112.44563268442623
4.406207815E8	115.17690599555884
4.407127955E8	112.18105171664493
4.407684375E8	113.27299222797927
4.40814427E8	113.64136561619267
4.40896739E8	112.2881729312956
4.40988673E8	113.25336665278357
4.41080581E8	119.39115360369826
4.41172413E8	114.47177642501383
4.412641775E8	113.59796887073628
4.413558795E8	114.49691872689046
4.414474935E8	124.71980549349455
4.415390425E8	115.57856093979441
4.41630544E8	115.6985153014847
4.41721992E8	114.89715964740451
4.41813383E8	113.68846774193548
4.419047535E8	117.76510124213034
4.41996114E8	110.2473604826546
4.42087464E8	115.48634665133659
4.42178801E8	115.7008347893613
4.42256034E8	114.20997615991197
4.423016815E8	114.11415525114155
4.423613805E8	116.0242366304898
4.424525715E8	115.09497683491831
4.42543713E8	114.0618143300295
4.4263483E8	114.62278897573015
4.42725855E8	114.32325413966883
4.428167835E8	121.06553534595912
4.429076415E8	115.92005867253393
4.42998454E8	114.38268591959867
4.430892075E8	115.68984637760204
4.431798925E8	120.9300714440355
4.432705165E8	114.85293214614676
4.433610915E8	114.66829047241418
4.43451656E8	112.37371018393898
4.435421975E8	115.11849350267968
4.43632697E8	113.92914249882426
4.43723151E8	115.00831807081808
4.43782743E8	130.47948951686416
4.438279565E8	120.56574074074074
4.43903998E8	119.20985737290086
4.439943845E8	116.23513973613278
4.44084731E8	118.39513004980631
4.441749975E8	113.31297083613038
4.44265142E8	115.92584269662922
4.44355214E8	113.21374098724348
4.444452525E8	114.98286511257223
4.44535252E8	115.47651295281092
4.446252315E8	114.1794593786219
4.44715187E8	113.94416298959526
4.44805119E8	113.97924136629553
4.44894995E8	111.07109203224793
4.44984819E8	113.50917288557214
4.45074632E8	115.73363505905729
4.45164436E8	114.72998788224392
4.45254216E8	114.85617247489664
4.453028625E8	115.23581336696091
4.45347701E8	115.76206976206976
4.454336035E8	116.09920084222615
4.45523252E8	117.1534412685722
4.45612854E8	113.99394024802706
4.457024105E8	136.01458333333332
4.457919115E8	113.09425400134911
4.45881327E8	112.5803152961227
4.45970687E8	115.38491004856694
4.46060022E8	116.22912087912088
4.46149335E8	115.16713483146067
4.462386285E8	114.12655115897917
4.463278985E8	116.17013665963496
4.464170815E8	112.77757656458056
4.46506062E8	116.07784838856105
4.46594915E8	114.57720192376713
4.46683763E8	116.71578578928947
4.467721645E8	112.06330027051398
4.46816568E8	0.0
4.468613895E8	113.8189826029509
4.46950155E8	113.57821132596685
4.470388545E8	112.63487718792769
4.471274825E8	117.18710749907648
4.472160405E8	112.20224308179934
4.473045085E8	113.2038193391937
4.473929075E8	114.30972459436379
4.47481287E8	115.39042939042939
4.47569556E8	113.3264788894649
4.47657646E8	108.34357541899442
4.47745643E8	112.99580255204836
4.478336185E8	117.6404943656852
4.47921536E8	114.89952904238619
4.48009388E8	111.69771762208067
4.48097226E8	118.74997451839772
4.48185061E8	112.98794853699582
4.48272892E8	115.55307272194752
4.48321232E8	112.10207423580786
4.483651435E8	115.27309196670345
4.484485015E8	121.67287081089559
4.485362455E8	117.31112108294069
4.4862394E8	116.61371474944208
4.487115795E8	115.92381697301525
4.487992035E8	116.15348764139087
4.48886773E8	114.27799204162841
4.489742635E8	112.55836747810717
4.49061691E8	116.79546188258082
4.491490625E8	112.05271129960617
4.492363965E8	114.51631758402338
4.49323715E8	116.20614272809395
4.49411017E8	114.81596358118361
4.49498294E8	115.28046129123736
4.495855315E8	116.80992200691485
4.496727195E8	112.12579898100972
4.49759879E8	114.07500858221765
4.49819314E8	117.97492362525458
4.498628715E8	113.40938076858534
4.499341275E8	115.36874405739476
4.500212255E8	115.04594232059021
4.501082775E8	114.68915687701424
4.501952905E8	116.40162109709458
4.502822945E8	113.26802791418972
4.503692795E8	112.66324950217567
4.504562455E8	113.19831769653834
4.505432E8	115.13665860096788
4.506301395E8	114.04016532428996
4.50717053E8	114.00027647221454
4.50803932E8	116.15411848005664
4.50890784E8	116.10775022718421
4.50977617E8	117.12400849067143
4.510644335E8	118.56497622820919
4.51151205E8	114.60086930455635
4.51237917E8	126.66032345288505
4.51312973E8	117.56440736084124
4.51356311E8	113.35695411962527
4.5141126E8	119.38453569410436
4.514978185E8	112.80281690140845
4.515842805E8	119.55176288804607
4.51670719E8	113.50695569318724
4.517571235E8	113.74360308786538
4.51843506E8	113.53487884191755
4.51929866E8	118.52091604329475
4.520161885E8	113.33799776107469
4.521024815E8	117.43116472448322
4.521887505E8	113.66439608956165
4.5227498E8	112.19728401233026
4.52361182E8	113.97402713316673
4.52447366E8	115.22618889919194
4.525334755E8	110.90394909605091
4.526195075E8	117.28790110468175
4.52705517E8	114.16634350443923
4.527914985E8	114.8604102805942
4.52844339E8	105.92709359605911
4.528872755E8	116.62350529552442
4.52963276E8	116.57679849340866
4.53049107E8	117.8477457972491
4.531348855E8	116.01893740136771
4.53220605E8	116.74756421612047
4.533062065E8	117.76614969656103
4.53391696E8	111.59744503862152
4.534771625E8	112.53777821645363
4.53562614E8	114.32587402049427
4.53647992E8	112.97754144138791
4.537332985E8	118.11198945981555
4.538185725E8	113.38453263208224
4.53903824E8	115.47823683846897
4.539890665E8	117.27275862068966
4.540742775E8	116.40710230435266
4.541594225E8	116.02154778235025
4.54244521E8	115.31184122000448
4.543253915E8	126.9218583882628
4.54367925E8	132.40258483261215
4.544145985E8	120.9010068786761
4.544994755E8	114.85822138336849
4.545842985E8	112.77962731507783
4.546691155E8	112.78282595831416
4.547539255E8	114.7861609844664
4.54838711E8	116.33581932773109
4.549234695E8	119.11993146773273
4.55008219E8	117.4584662498405
4.550929675E8	115.9589450788472
4.55177685E8	123.6475536008796
4.552623265E8	113.95564081045438
4.55346905E8	112.48728475310753
4.55431454E8	112.82563732563733
4.55515988E8	112.38993189221202
4.556005115E8	119.95754817606485
4.556850215E8	116.68856556279567
4.55769442E8	113.11235370611183
4.558424195E8	114.0001598976655
4.558845505E8	114.29834431763382
4.5593798E8	115.42981371579295
4.560221715E8	117.63460236886633
4.56106261E8	113.60810376246114
4.561902605E8	113.5096592142392
4.562742465E8	115.73441971847438
4.56358213E8	113.15998539612997
4.564421585E8	113.24407710210659
4.565260765E8	116.89794015427651
4.56609952E8	115.37782914379274
4.566938025E8	113.87688633876157
4.56777642E8	116.87908281095348
4.56861475E8	121.41961348684211
4.569453035E8	115.28630403108305
4.570290935E8	114.25409463148317
4.57112844E8	114.92203328509407
4.571965645E8	114.12092669513837
4.572801495E8	113.05792455643358
4.57352315E8	113.54345226230815
4.573940525E8	117.68878281622912
4.574470525E8	117.69130434782609
4.575304E8	113.20381186596987
4.576137005E8	116.31536574627334
4.576969795E8	112.69062593590895
4.57780195E8	114.98365555244233
4.578633515E8	117.79885386819484
4.57946458E8	114.70243258532906
4.58029504E8	120.29644866298233
4.581125295E8	116.45736851552684
4.581955335E8	112.38245978204463
4.58278521E8	117.87371355060034
4.58361481E8	114.31258318828709
4.58444399E8	112.42903062087633
4.585272935E8	114.58209898843931
4.586101545E8	114.00574798447298
4.58692972E8	114.88221586696325
4.587757445E8	114.49035929669583
4.588546865E8	114.82316459939658
4.588960495E8	118.11218568665377
4.58941183E8	118.5270413573701
4.590238485E8	118.36662576687117
4.591064955E8	113.56345252051582
4.59189118E8	114.03829873009474
4.59271699E8	112.85593904368321
4.59354248E8	117.28057153460753
4.594367725E8	112.5372722252899
4.5951926E8	116.32441052511676
4.59601713E8	113.04447293166355
4.596841275E8	115.00192570007222
4.59766512E8	114.72582253240279
4.598488805E8	114.33714843403425
4.59931155E8	113.4586990191017
4.60013345E8	111.50148503541239
4.600955215E8	115.9752047819349
4.60177649E8	120.92469297906851
4.60259726E8	114.16254048416315
4.6034171E8	114.55486654084659
4.603922155E8	117.05912205024106
4.604331375E8	116.10343044302707
4.605054115E8	114.05342672709793
4.605872235E8	116.22030280797705
4.60669022E8	113.91668109168542
4.607507645E8	114.54851526557925
4.608324615E8	116.81352975382826
4.60914155E8	116.92179215270414
4.6099581E8	113.58997503360861
4.61077312E8	111.92397400516336
4.61158615E8	111.43569408582319
4.61239781E8	113.29388831556014
4.613208825E8	116.53801997326414
4.61401967E8	114.48987662132237
4.614830415E8	116.3008695652174
4.615640885E8	116.36497956617416
4.61645094E8	115.6332127787824
4.61726065E8	112.95460614152204
4.618069945E8	116.58769110152882
4.61879366E8	117.21557632398753
4.61919818E8	114.4908796108634
4.61968778E8	116.84890135577372
4.62049598E8	117.05209693803512
4.621303705E8	113.74148571428572
4.62211105E8	116.39078386356182
4.62291786E8	123.67804740406321
4.62372403E8	111.97531055900622
4.624529765E8	116.31742024328666
4.625335135E8	115.44280366056573
4.626140185E8	111.43058918482647
4.62694513E8	114.01761619190405
4.62774994E8	116.54735449735449
4.628554585E8	115.90885092029039
4.629358975E8	116.96266968325791
4.630163105E8	114.69311079057627
4.630967065E8	113.3285499906209
4.631770735E8	116.90250475586556
4.632574105E8	113.46370023419203
4.633377265E8	114.98986393936627
4.633993385E8	119.340140609307
4.63439486E8	115.88478835978836
4.634983045E8	113.13186174847517
4.63578566E8	116.36921476859074
4.63658814E8	112.00871791323601
4.63739021E8	115.3427909263291
4.638191875E8	112.1008215752813
4.638993E8	114.68448725962422
4.63979342E8	115.65613974700972
4.640593495E8	114.59781051770003
4.641393325E8	113.63540364908773
4.64219283E8	118.67051679757111
4.642992065E8	116.45190099515183
4.64379108E8	112.31139268894371
4.64458941E8	115.88045197740114
4.64538709E8	118.08801108801109
4.646184425E8	115.24899994520247
4.646981365E8	113.89063461000839
4.64777811E8	116.3348258010354
4.64857469E8	116.37786744377195
4.649138035E8	113.5131543624161
4.649536275E8	118.31405693950178
4.650167645E8	116.12546583850931
4.6509638E8	117.58572935900818
4.651759585E8	119.89482564679415
4.652555205E8	113.41484918793503
4.653350705E8	115.62272682591173
4.65414593E8	118.48191109669047
4.6549407E8	112.2801646514021
4.6557352E8	114.82818016475875
4.656529545E8	114.82265060240964
4.65732367E8	120.68991853360488
4.65811765E8	116.86738602988125
4.65891157E8	111.2471552955268
4.65970543E8	113.698
4.660499015E8	111.78069242585372
4.661292325E8	118.86452337498245
4.662085455E8	116.99588698140201
4.66287843E8	116.336147352264
4.66367108E8	114.32074362946739
4.664232755E8	117.28328461334041
4.664628795E8	104.41683366733467
4.665255275E8	123.10878873648305
4.66604705E8	116.25500395793283
4.666838555E8	116.98837442373221
4.667629905E8	119.12917236387034
4.668421025E8	121.09123082972867
4.669211885E8	114.54156378600823
4.670002675E8	112.72062433129838
4.67079316E8	118.02774377804978
4.67158332E8	111.1987146529563
4.67237341E8	113.39805194805194
4.673163415E8	117.26867432474387
4.673953255E8	117.23548205224581
4.67474278E8	115.99776821297625
4.675532055E8	114.0561445170045
4.67632124E8	114.25746378953592
4.677110265E8	117.28143124832694
4.677898785E8	114.14772727272727
4.678686675E8	114.62324715162138
4.679286955E8	107.3246290801187
4.67968072E8	115.99629471284024
4.680261445E8	116.63373898874688
4.681048235E8	115.03922482685135
4.681834815E8	113.14913567312729
4.682621205E8	116.09056987788331
4.68340738E8	114.67316216442251
4.68419329E8	115.84004101512433
4.684978775E8	115.18831629037157
4.68576381E8	114.77675187762695
4.686548515E8	115.3419957537155
4.68733294E8	116.86213341000575
4.68811708E8	116.1797994269341
4.68890097E8	119.76691780357022
4.689684615E8	113.73191324982065
4.690467995E8	115.58453824626865
4.691251345E8	116.2671926364234
4.692034545E8	119.3929130337581
4.692816515E8	119.25210871602624
4.69359712E8	118.37949798139371
4.694287915E8	118.31432532347505
4.69467806E8	116.13993095512083
4.69515748E8	114.42434539276434
4.69593702E8	115.19114735002913
4.69671611E8	112.91575192096597
4.697494925E8	115.32331809274984
4.698273035E8	112.48374023920134
4.699049685E8	114.01247401247402
4.69982539E8	116.4996992481203
4.700600825E8	114.16681923808183
4.70137585E8	113.53833407685934
4.702150635E8	117.10180313633346
4.702925275E8	113.81822635962763
4.70369939E8	113.44641497116744
4.70447299E8	114.0
4.705246455E8	113.86593264248705
4.706019265E8	111.66764705882353
4.706791275E8	115.44792601903394
4.707562705E8	117.06511309115832
4.708333455E8	114.57233108469858
4.70910395E8	117.24622480101168
4.70958644E8	149.48095238095237
4.709971045E8	131.68477052564714
4.710642855E8	114.56214881136152
4.71141091E8	117.4610485056345
4.7121779E8	117.14656144306652
4.71294425E8	113.81696991533057
4.71371018E8	114.60060278528373
4.714475995E8	115.59851068667577
4.715241605E8	116.24535450117266
4.71600712E8	114.50508057730892
4.71677256E8	112.44349540078844
4.71753748E8	110.36021150033046
4.718301555E8	113.30115081768625
4.71906523E8	111.90083674559374
4.71982888E8	119.35931157655463
4.72059221E8	115.433754068429
4.7213548E8	117.2503231952099
4.722116915E8	116.5595467032967
4.72287898E8	117.6020023557126
4.723641E8	113.63532786885246
4.72440041E8	113.95445253086925
4.724781365E8	102.72307692307692
4.72516476E8	114.81479099678457
4.725925865E8	116.69287782281413
4.726686285E8	114.63995050866099
4.727446495E8	112.84503088152724
4.7282063E8	114.25211773151472
4.72896545E8	117.66316195620719
4.729724175E8	112.9019018404908
4.730482545E8	129.73785490821086
4.73124055E8	111.80710165555472
4.73199847E8	113.47054978100282
4.732756195E8	116.85853454145499
4.73351368E8	115.05843579667892
4.734271035E8	112.89293543596634
4.735028255E8	112.3490952651157
4.73578518E8	118.26408187037191
4.73654092E8	115.43445104855893
4.73729568E8	114.13826709304097
4.738050235E8	113.08285615131008
4.73880453E8	117.53585514521333
4.739527805E8	113.48190840165198
4.739904905E8	113.16697416974169
4.74031284E8	115.39609323703218
4.741066675E8	116.9800874210782
4.74182025E8	113.70720290408865
4.74257362E8	113.23177622904502
4.743326655E8	113.50768316495459
4.744079375E8	117.08644643408459
4.74483162E8	113.92852618243244
4.74558342E8	114.62863135815417
4.746335145E8	112.2977312390925
4.747086805E8	116.72772328342798
4.747838415E8	113.3276168699187
4.748589815E8	115.9296404610356
4.749340905E8	114.57227471442674
4.75009183E8	119.15031102531103
4.75084266E8	121.47544680492328
4.7515929E8	115.46022957461174
4.752342545E8	111.74313103864735
4.75309186E8	115.29195911833519
4.753840885E8	114.69638301065586
4.75458989E8	112.65204460966542
4.754966745E8	144.0
4.75534089E8	115.04793117574765
4.75608682E8	116.89636399960044
4.756835025E8	118.72825112107623
4.757582915E8	112.62869455006337
4.75833056E8	118.82154070419377
4.75907799E8	111.65073206442167
4.759825175E8	113.46561831850472
4.76057217E8	112.79522069159404
4.76131899E8	113.72861030787548
4.76206572E8	123.33322361924824
4.762812365E8	112.35410895660203
4.76355897E8	116.48934416578359
4.76430545E8	115.63304107060452
4.76505169E8	114.00242051550438
4.765797595E8	114.83996942090846
4.766543175E8	116.1820343820072
4.76728859E8	119.27732240437159
4.76803382E8	113.31246514221975
4.76877868E8	116.2697440385036
4.769523215E8	115.79287335763912
4.76997984E8	119.81851464435147
4.770352035E8	116.70923641213739
4.771011875E8	115.36378679672531
4.77175589E8	117.64342918160324
4.77249975E8	115.3499805106217
4.77324349E8	113.4415327188238
4.773987145E8	121.0571818891491
4.77473043E8	118.02023217247098
4.775473065E8	111.2719123505976
4.776215265E8	113.1169873759039
4.776957015E8	126.93623716462405
4.777698095E8	114.6683953033268
4.77843824E8	121.89444825222755
4.779177305E8	116.62575158907404
4.779915785E8	113.02917306426848
4.78065407E8	114.30972306755935
4.78139186E8	113.59982891360137
4.78212925E8	114.33012180854725
4.78286655E8	117.64230206104291
4.78360375E8	113.23348694316437
4.784340935E8	112.51043124708391
4.784934455E8	112.73806314978822
4.785302735E8	114.43444861727552
4.7858142E8	114.28854741266089
4.786550395E8	117.02841596130592
4.78728647E8	114.17505197505197
4.78802233E8	117.06263571070653
4.78875781E8	115.37377913286134
4.78949287E8	114.04448353857754
4.790227695E8	114.33160661821556
4.790962445E8	116.68810320114667
4.791697125E8	114.44987544603784
4.792431525E8	116.15403238008776
4.79316568E8	115.98843226788432
4.79389973E8	115.43252197430697
4.794633605E8	119.4969736474532
4.795367305E8	110.9796205200281
4.79610078E8	116.91746177721578
4.796834055E8	112.28809904153354
4.79756706E8	118.08071047957371
4.79829969E8	113.13889254241747
4.799032055E8	116.1339337258977
4.79976417E8	116.64762306949807
4.80019234E8	111.5210678674815
4.80055727E8	112.98885693745507
4.801223945E8	120.35191003803538
4.801951525E8	114.89947780678851
4.80267875E8	112.85775127768314
4.803405765E8	117.17256296296296
4.804132585E8	113.74121027721434
4.804858565E8	113.77769761929301
4.80558376E8	115.95205342902712
4.80630862E8	127.13623341375151
4.80703298E8	116.08357467935457
4.80775698E8	113.40732068030565
4.808480755E8	116.01332312404288
4.80920423E8	113.23748970816942
4.8099274E8	113.46590584878744
4.810650475E8	112.70171849427169
4.811373085E8	115.49390420899854
4.81209493E8	110.77318818040436
4.812816335E8	113.60119555935098
4.81353763E8	115.62894765014453
4.81425831E8	113.92026610104126
4.81497832E8	115.96816
4.815343975E8	110.08273381294964
4.815703805E8	115.58245897228949
4.81641747E8	114.95971824785384
4.81713635E8	113.90730203888099
4.817854895E8	113.34986553255364
4.81857309E8	117.39483394833948
4.81929096E8	114.03939560775677
4.820008365E8	117.51679003430222
4.82072539E8	113.95668103448276
4.82144224E8	112.35223168654174
4.822158505E8	115.14103071042572
4.822874265E8	114.63421952410857
4.823589965E8	114.96099137931034
4.824305455E8	116.60024198031458
4.82502059E8	114.52084924392852
4.82573515E8	113.58452999735707
4.826449105E8	113.19244391971665
4.827162745E8	111.54243542435424
4.82787618E8	115.87991461819183
4.82858934E8	117.23556557201115
4.829302085E8	117.7676102088167
4.83001431E8	111.70245795601552
4.83040754E8	117.2719298245614
4.830763445E8	121.20692615912994
4.83143786E8	112.27365581036808
4.832149295E8	114.74451267708396
4.832860135E8	113.90119079475515
4.833570445E8	111.67154555419434
4.834280405E8	116.29947251999319
4.83499003E8	119.28924923660104
4.8356995E8	121.26953894653882
4.836408825E8	119.52652050919377
4.83711798E8	113.62642446124337
4.83782688E8	111.050863422292
4.838535655E8	115.8809466602595
4.83924429E8	112.59953726989237
4.8399527E8	114.7094184452712
4.84066099E8	115.08744165694283
4.841369015E8	112.45788976377953
4.8420766E8	113.69518496770405
4.842783525E8	115.21128630705394
4.84348966E8	126.45820589803306
4.844195255E8	117.51468783241961
4.84490049E8	114.66338281010552
4.84539649E8	114.3307140416809
4.84574895E8	113.71932469098583
4.84631019E8	113.1545636242505
4.84701454E8	117.00539291217257
4.84771869E8	116.46026133743274
4.848422655E8	116.86906710310966
4.84912638E8	118.12552433715868
4.84982982E8	114.05178529203121
4.850533095E8	118.3880948153409
4.85123611E8	115.42273998136068
4.851938535E8	116.78890475219254
4.852639905E8	105.34812760055479
4.85334047E8	114.22395905381104
4.854040825E8	111.28681601175174
4.85474099E8	107.80516993776926
4.85544053E8	117.55208681135225
4.856139445E8	117.33831355473974
4.85683819E8	118.81479816596242
4.857536545E8	113.12236378032102
4.858233955E8	113.64669467167809
4.85893065E8	112.662702188392
4.859627185E8	116.4233918128655
4.860305245E8	111.10130589631974
4.860653455E8	62.51851851851852
4.861019735E8	111.86226514951045
4.861715435E8	117.42576452599388
4.862410945E8	115.2124241818303
4.863106345E8	116.1583616738134
4.863801595E8	117.82312925170068
4.86449664E8	111.01681390709604
4.865191565E8	118.71225256465829
4.865886415E8	117.0311030192687
4.86658048E8	114.46948805460751
4.867273805E8	116.1237911025145
4.867967035E8	116.07543975166965
4.868660155E8	117.83812095916196
4.86935314E8	116.16478655164786
4.87004568E8	114.68248677632056
4.87073762E8	116.66378041388865
4.871428825E8	116.4355457510071
4.872119495E8	114.07524685052775
4.87280981E8	117.13594632768361
4.873499705E8	114.3247454972592
4.874189035E8	113.4368064562617
4.87487775E8	120.68882602545969
4.87547612E8	114.82987634623055
4.875819585E8	116.52666465802953
4.87625232E8	115.14665639992893
4.876939005E8	113.04457034938622
4.87762537E8	110.85208360211585
4.87831104E8	115.95946200741625
4.87899577E8	113.70933333333333
4.879679885E8	127.8532406659124
4.88036388E8	113.82140789147158
4.88104757E8	112.71541190382341
4.881730875E8	112.55277942046126
4.882414075E8	112.82553220065812
4.883097195E8	111.30906058921623
4.88377993E8	115.56999732834625
4.88446213E8	111.32163742690058
4.885143615E8	116.21887137308659
4.88582439E8	113.28069330765527
4.886504805E8	121.99591247896129
4.88718494E8	115.64743973445067
4.88786428E8	116.51012243908353
4.88854281E8	114.43422459893048
4.889221115E8	114.43936932632585
4.88989929E8	103.40598945761518
4.89053186E8	120.44240714621533
4.890870895E8	119.32081545064378
4.891255245E8	113.6364744605632
4.89193265E8	118.69680312454796
4.8926097E8	114.50179492932466
4.89328653E8	112.55399934347302
4.89396319E8	116.44259055982437
4.8946395E8	113.71756119615061
4.89531547E8	115.3646232439336
4.89599125E8	115.37202766969304
4.896666545E8	115.93611148512186
4.89734144E8	115.40233733033051
4.89801602E8	112.07402482269504
4.898690295E8	117.21985434574977
4.899364515E8	119.16376866776663
4.9000384E8	113.94633686196416
4.900711575E8	115.3620652173913
4.901384335E8	113.19010856453559
4.902056665E8	113.20867036262837
4.9027283E8	112.72955895362063
4.90339898E8	111.95550076317953
4.904068985E8	118.06380510440836
4.90473883E8	114.9422682105609
4.905408505E8	116.63394968823908
4.90583192E8	116.01964477933261
4.90616666E8	114.2641353693768
4.90674749E8	113.69698593436034
4.907416795E8	112.55548392295914
4.908085895E8	112.67560462670873
4.908754745E8	121.97936814958092
4.90942313E8	116.65520206362855
4.910091095E8	114.7336080929187
4.910759E8	119.1085304054054
4.911426885E8	117.27320068397326
4.912094235E8	116.98650985818055
4.912760455E8	113.64672403279354
4.913425925E8	113.54125736738703
4.914091185E8	113.7632762011801
4.91475637E8	116.12115861605078
4.91542153E8	114.35882766235069
4.916086505E8	116.00699811990809
4.916751135E8	120.28030083887764
4.917415575E8	114.77458216679392
4.91807984E8	115.80014831294031
4.918743935E8	115.06926042762005
4.919408E8	115.28433293307211
4.920071345E8	114.419916295755
4.920709155E8	116.33484436385615
4.92104036E8	110.797507788162
4.92139614E8	112.7950755601876
4.92205821E8	115.28484984311967
4.922720135E8	115.51293610348883
4.923381685E8	113.02997647415953
4.92404293E8	116.50355510411376
4.924703735E8	109.56441085537615
4.9253635E8	118.58368824531516
4.926022355E8	112.65755229780926
4.926680875E8	113.4328752642706
4.927339305E8	117.69621852056525
4.9279976E8	93.9074074074074
4.92865577E8	117.40658196209124
4.92931389E8	116.25437317784257
4.92997198E8	114.18142372028676
4.93062971E8	113.75724493846765
4.931287095E8	112.29176078944239
4.931944325E8	113.32227810248743
4.932601365E8	115.51856814701378
4.93325835E8	115.36526029261654
4.93391521E8	134.4381410577662
4.9345719E8	117.91054350361559
4.935228485E8	112.30755634114009
4.93583377E8	119.54611268492289
4.93616191E8	102.21487603305785
4.936541045E8	115.29149184149185
4.93719706E8	114.06675727099756
4.937852875E8	113.1297200358673
4.93850845E8	120.73621460506706
4.93916377E8	115.7107222149667
4.939818875E8	111.97350872385128
4.94047374E8	115.43161683277962
4.941128175E8	117.01707567416254
4.941782295E8	113.82304832713754
4.942436015E8	137.22257592704122
4.943089405E8	113.19951189749847
4.943742325E8	117.93928699299269
4.94439475E8	115.04278516560667
4.94504705E8	115.45760190419519
4.9456993E8	113.66978922716628
4.94635138E8	116.72088292137117
4.9470029E8	115.33551040154813
4.947653845E8	116.09147569277975
4.94830455E8	114.86098968351111
4.948955145E8	114.42487275946006
4.94960564E8	122.11129609589611
4.950256055E8	116.5717573788248
4.950893585E8	113.4158609451385
4.951218735E8	112.95715896279594
4.951556625E8	116.85307666995722
4.95220661E8	114.62157793716537
4.95285619E8	113.9281280627246
4.953505535E8	113.28167627619182
4.95415487E8	114.53646404181772
4.954803935E8	114.14949695337963
4.955452645E8	115.19817490494296
4.956101015E8	113.40487280544608
4.956749125E8	115.44436952124073
4.957396945E8	111.65993095044679
4.958044465E8	112.80449587508997
4.95869181E8	113.8215146645239
4.959338995E8	111.11737649063032
4.959986055E8	114.90543071161049
4.96063278E8	114.27340353589025
4.961279215E8	116.58576241394464
4.96192555E8	113.15942028985508
4.962571855E8	119.3487892838743
4.963218045E8	114.85918442774424
4.963864095E8	111.85325205888074
4.964510005E8	118.04194514865176
4.965155695E8	114.24498746867168
4.96580126E8	115.92243699535112
4.96621255E8	114.04577365908453
4.96653512E8	114.86496118111238
