Orthogroup	Species	Pocillopora_meandrina_HIv1.genes.pep	Orthologs
OG0006731	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5062.t1	FUN_031590-T1
OG0006732	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5964.t1	Peve_00019757, Peve_00012502
OG0006732	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5964.t1	FUN_031627-T1
OG0006733	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5960.t1	Peve_00019759, Peve_00012499
OG0006733	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5960.t1	FUN_031633-T1
OG0006735	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5682.t1	Peve_00043573, Peve_00043572
OG0006735	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5682.t1	FUN_031647-T1
OG0006736	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5749.t1	Peve_00012830, Peve_00012829
OG0006736	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5749.t1	FUN_031681-T1
OG0006737	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5777.t1	Peve_00013839
OG0006737	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5777.t1	FUN_031685-T1, FUN_031685-T2
OG0006738	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5763.t1	Peve_00008192
OG0006738	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5763.t1	FUN_031699-T1, FUN_031700-T1
OG0006739	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5760.t1	Peve_00018219
OG0006739	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5760.t1	FUN_031703-T1, FUN_031704-T1
OG0006740	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24476.t1b	Peve_00022014
OG0006740	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24476.t1b	FUN_031706-T2, FUN_031706-T1
OG0006741	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5757.t1	Peve_00022016
OG0006741	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5757.t1	FUN_031707-T1, FUN_031707-T2
OG0006742	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5461.t1, Pocillopora_meandrina_HIv1___RNAseq.g5462.t2	Peve_00039097
OG0006742	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5461.t1, Pocillopora_meandrina_HIv1___RNAseq.g5462.t2	FUN_031716-T1
OG0006743	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5509.t1	Peve_00029894
OG0006743	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5509.t1	FUN_031732-T2, FUN_031732-T1
OG0006744	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5526.t1	FUN_031742-T1
OG0006744	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5526.t1	Peve_00043409, Peve_00029312
OG0006745	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5527.t1	Peve_00028289, Peve_00035676
OG0006745	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5527.t1	FUN_031743-T1
OG0006746	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5568.t1	Peve_00019324
OG0006746	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5568.t1	FUN_031787-T2, FUN_031787-T1
OG0006747	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5573.t1	Peve_00019322
OG0006747	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5573.t1	FUN_031800-T1, FUN_031795-T1
OG0006748	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5575.t1	Peve_00019325, Peve_00030299
OG0006748	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5575.t1	FUN_031801-T1
OG0006749	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5599.t1	Peve_00030280
OG0006749	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5599.t1	FUN_031841-T2, FUN_031841-T1
OG0006750	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5612.t1	Peve_00030296
OG0006750	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5612.t1	FUN_045405-T1, FUN_031850-T2
OG0006751	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5614.t1	Peve_00030298
OG0006751	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5614.t1	FUN_031852-T2, FUN_031852-T1
OG0006752	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5632.t1	Peve_00010192, Peve_00011062
OG0006752	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5632.t1	FUN_031861-T1
OG0006753	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5635.t1	Peve_00011064, Peve_00010193
OG0006753	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5635.t1	FUN_031862-T1
OG0006754	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5646.t1b	Peve_00011071, Peve_00010189
OG0006754	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5646.t1b	FUN_031868-T1
OG0006755	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5647.t1	Peve_00010191, Peve_00038053
OG0006755	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5647.t1	FUN_031869-T1
OG0006756	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30041.t1	Peve_00037700
OG0006756	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30041.t1	FUN_031905-T1, FUN_031904-T1
OG0006757	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30045.t1	Peve_00037696
OG0006757	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30045.t1	FUN_031908-T2, FUN_031908-T1
OG0006758	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g18220.t1	Peve_00034672, Peve_00035175
OG0006758	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g18220.t1	FUN_031933-T1
OG0006759	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g18210.t1, Pocillopora_meandrina_HIv1___RNAseq.g18214.t1	Peve_00024799
OG0006759	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g18210.t1, Pocillopora_meandrina_HIv1___RNAseq.g18214.t1	FUN_031938-T1
OG0006760	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g18208.t1	Peve_00024801, Peve_00031830
OG0006760	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g18208.t1	FUN_031940-T1
OG0006761	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g18207.t1	Peve_00031841, Peve_00024802
OG0006761	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g18207.t1	FUN_031941-T1
OG0006762	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30204.t1	Peve_00043666
OG0006762	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30204.t1	FUN_031970-T1, FUN_031970-T2
OG0006763	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g22504.t1	Peve_00043636
OG0006763	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g22504.t1	FUN_031974-T2, FUN_031974-T1
OG0006764	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30255.t1	Peve_00043632
OG0006764	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30255.t1	FUN_031977-T2, FUN_031977-T1
OG0006765	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.27584_t	Peve_00041123
OG0006765	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.27584_t	FUN_032016-T1, FUN_032016-T2
OG0006766	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30275.t1	FUN_032017-T1
OG0006766	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30275.t1	Peve_00041122, Peve_00014277
OG0006767	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g25679.t1	Peve_00027978
OG0006767	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g25679.t1	FUN_045412-T1, FUN_032037-T1
OG0006768	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6047.t1	Peve_00040453
OG0006768	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6047.t1	FUN_032061-T2, FUN_032061-T1
OG0006769	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6046.t1	Peve_00007298, Peve_00008200
OG0006769	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6046.t1	FUN_032062-T1
OG0006770	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24728.t1	Peve_00018829
OG0006770	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24728.t1	FUN_032070-T1, FUN_032071-T1
OG0006771	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6016.t1	Peve_00028535
OG0006771	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6016.t1	FUN_032074-T1, FUN_032074-T2
OG0006772	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24733.t1	Peve_00033284, Peve_00011632
OG0006772	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24733.t1	FUN_032078-T1
OG0006773	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5279.t1, Pocillopora_meandrina_HIv1___RNAseq.g5290.t1a, Pocillopora_meandrina_HIv1___RNAseq.g5285.t1	FUN_032089-T1
OG0006774	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5277.t1, Pocillopora_meandrina_HIv1___TS.g23998.t1	Peve_00012819
OG0006774	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5277.t1, Pocillopora_meandrina_HIv1___TS.g23998.t1	FUN_032091-T1
OG0006775	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g23987.t2	Peve_00019993, Peve_00012821
OG0006775	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g23987.t2	FUN_032093-T1
OG0006776	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5274.t1	Peve_00024859, Peve_00012823
OG0006776	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5274.t1	FUN_032095-T1
OG0006777	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5378.t1	Peve_00040726, Peve_00030240
OG0006777	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5378.t1	FUN_032120-T1
OG0006778	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5376.t1	Peve_00040724, Peve_00030242
OG0006778	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5376.t1	FUN_032121-T1
OG0006779	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5375.t1	Peve_00040723, Peve_00030243
OG0006779	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5375.t1	FUN_032122-T1
OG0006780	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5347.t1	Peve_00007910
OG0006780	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5347.t1	FUN_032142-T1, FUN_032141-T1
OG0006781	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5327.t1	Peve_00003246, Peve_00022296
OG0006781	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5327.t1	FUN_032153-T1
OG0006782	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5326.t1	Peve_00003238, Peve_00022300
OG0006782	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5326.t1	FUN_032154-T1
OG0006783	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5317.t1	Peve_00013927, Peve_00038633
OG0006783	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5317.t1	FUN_032164-T1
OG0006784	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5319.t2	Peve_00013929, Peve_00038634
OG0006784	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5319.t2	FUN_032166-T1
OG0006785	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24413.t1	Peve_00017489
OG0006785	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24413.t1	FUN_032199-T2, FUN_032199-T1
OG0006786	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24414.t1	Peve_00017491
OG0006786	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24414.t1	FUN_032200-T1, FUN_032200-T2
OG0006787	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24272.t1	Peve_00013801
OG0006787	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24272.t1	FUN_032206-T2, FUN_032206-T1
OG0006788	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24274.t1	Peve_00013798, Peve_00013797
OG0006788	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24274.t1	FUN_032214-T1
OG0006789	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24826.t1	Peve_00020126, Peve_00017021
OG0006789	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24826.t1	FUN_032224-T1
OG0006790	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24836.t1	Peve_00043437
OG0006790	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24836.t1	FUN_032232-T1, FUN_032232-T2
OG0006791	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24859.t1	Peve_00027509
OG0006791	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24859.t1	FUN_032238-T2, FUN_032238-T1
OG0006792	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12784.t1b	Peve_00039984, Peve_00014124
OG0006792	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12784.t1b	FUN_032244-T1
OG0006793	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24842.t1	Peve_00036312, Peve_00012763
OG0006793	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24842.t1	FUN_032246-T1
OG0006794	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12261.t1, Pocillopora_meandrina_HIv1___RNAseq.g24313.t1	Peve_00015510
OG0006794	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12261.t1, Pocillopora_meandrina_HIv1___RNAseq.g24313.t1	FUN_032289-T1
OG0006795	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g9500.t1, Pocillopora_meandrina_HIv1___TS.g12823.t1	Peve_00015503
OG0006795	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g9500.t1, Pocillopora_meandrina_HIv1___TS.g12823.t1	FUN_032292-T1
OG0006796	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g20560.t2, Pocillopora_meandrina_HIv1___RNAseq.g24290.t1	Peve_00015558
OG0006796	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g20560.t2, Pocillopora_meandrina_HIv1___RNAseq.g24290.t1	FUN_032294-T1
OG0006797	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24288.t1, Pocillopora_meandrina_HIv1___RNAseq.g20558.t1	Peve_00015552
OG0006797	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24288.t1, Pocillopora_meandrina_HIv1___RNAseq.g20558.t1	FUN_032296-T1
OG0006798	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24894.t1	Peve_00029763
OG0006798	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24894.t1	FUN_032303-T2, FUN_032303-T1
OG0006799	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24763.t1	Peve_00001539, Peve_00009103
OG0006799	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24763.t1	FUN_032308-T1
OG0006800	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24764.t1	Peve_00001541, Peve_00009101
OG0006800	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24764.t1	FUN_032309-T1
OG0006801	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24785.t1	Peve_00002566, Peve_00002565
OG0006801	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24785.t1	FUN_032312-T1
OG0006802	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12732.t1	Peve_00031924, Peve_00031923
OG0006802	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12732.t1	FUN_032316-T1
OG0006803	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24795.t1, Pocillopora_meandrina_HIv1___RNAseq.g24794.t1	Peve_00010337
OG0006803	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24795.t1, Pocillopora_meandrina_HIv1___RNAseq.g24794.t1	FUN_032322-T1
OG0006804	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29796.t1	Peve_00021401, Peve_00034238
OG0006804	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29796.t1	FUN_032344-T1
OG0006805	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29799.t1	Peve_00021403, Peve_00032203
OG0006805	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29799.t1	FUN_032347-T1
OG0006806	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24369.t2	Peve_00041787
OG0006806	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24369.t2	FUN_032381-T1, FUN_032381-T2
OG0006807	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29750.t1, Pocillopora_meandrina_HIv1___RNAseq.g21751.t1	Peve_00032594
OG0006807	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29750.t1, Pocillopora_meandrina_HIv1___RNAseq.g21751.t1	FUN_032386-T1
OG0006808	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29839.t1	Peve_00009164
OG0006808	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29839.t1	FUN_032405-T1, FUN_032398-T1
OG0006809	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29732.t1	Peve_00007852
OG0006809	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29732.t1	FUN_032425-T2, FUN_032425-T1
OG0006810	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24120.t1	Peve_00031000, Peve_00027370
OG0006810	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24120.t1	FUN_032427-T1
OG0006812	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24174.t1	Peve_00009175
OG0006812	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24174.t1	FUN_032473-T1, FUN_032471-T1
OG0006813	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24339.t1	Peve_00045320, Peve_00041777
OG0006813	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24339.t1	FUN_032482-T1
OG0006814	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12263.t1	Peve_00042404, Peve_00042403
OG0006814	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12263.t1	FUN_032503-T1
OG0006815	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24736.t1a	FUN_032524-T1, FUN_032524-T2, FUN_032524-T3
OG0006816	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24728.t1	Peve_00000694
OG0006816	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24728.t1	FUN_032534-T2, FUN_032534-T1
OG0006817	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24648.t1	Peve_00026847, Peve_00026848
OG0006817	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24648.t1	FUN_032583-T1
OG0006818	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24627.t1	Peve_00001522
OG0006818	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24627.t1	FUN_032603-T1, FUN_032603-T2
OG0006819	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24618.t1	Peve_00028661, Peve_00043589
OG0006819	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24618.t1	FUN_032605-T1
OG0006820	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29792.t1	Peve_00026809
OG0006820	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29792.t1	FUN_032615-T1, FUN_032614-T1
OG0006821	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24113.t1	Peve_00015953
OG0006821	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24113.t1	FUN_032641-T2, FUN_032641-T1
OG0006822	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g3844.t2, Pocillopora_meandrina_HIv1___RNAseq.g3846.t1	Peve_00008492
OG0006822	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g3844.t2, Pocillopora_meandrina_HIv1___RNAseq.g3846.t1	FUN_032644-T1
OG0006823	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29553.t1, Pocillopora_meandrina_HIv1___RNAseq.g29555.t2	Peve_00033984
OG0006823	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29553.t1, Pocillopora_meandrina_HIv1___RNAseq.g29555.t2	FUN_032651-T1
OG0006825	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24103.t1	Peve_00029545, Peve_00006297
OG0006825	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24103.t1	FUN_032685-T1
OG0006826	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12044.t1	Peve_00032993, Peve_00039645
OG0006826	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12044.t1	FUN_032691-T1
OG0006828	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29912.t1, Pocillopora_meandrina_HIv1___RNAseq.g29941.t1	Peve_00006288
OG0006828	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29912.t1, Pocillopora_meandrina_HIv1___RNAseq.g29941.t1	FUN_032699-T1
OG0006829	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g25191.t1	Peve_00006283, Peve_00014079
OG0006829	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g25191.t1	FUN_032702-T1
OG0006830	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g25192.t1	Peve_00006277, Peve_00014080
OG0006830	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g25192.t1	FUN_032703-T1
OG0006831	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29879.t1	Peve_00029914, Peve_00029915
OG0006831	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29879.t1	FUN_032744-T1
OG0006832	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29868.t1	Peve_00029925
OG0006832	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29868.t1	FUN_032751-T1, FUN_032751-T2
OG0006833	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29863.t1	Peve_00023821
OG0006833	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29863.t1	FUN_032759-T1, FUN_032757-T1
OG0006834	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29862.t1	Peve_00023814
OG0006834	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29862.t1	FUN_032760-T1, FUN_032758-T1
OG0006835	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29714.t1	Peve_00010370
OG0006835	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29714.t1	FUN_032792-T1, FUN_032794-T1
OG0006836	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29712.t1	Peve_00010368
OG0006836	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29712.t1	FUN_032795-T1, FUN_032796-T1
OG0006837	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29708.t1	Peve_00017716, Peve_00014511
OG0006837	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29708.t1	FUN_032814-T1
OG0006839	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24967.t1	Peve_00014561
OG0006839	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24967.t1	FUN_032835-T1, FUN_032852-T1
OG0006841	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g29699.t1	Peve_00014577
OG0006841	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g29699.t1	FUN_032876-T2, FUN_032876-T1
