,source,target,PCC.cor,PCC_magnitude,PCC_direction,p_value
301,peve-mir-novel-3,Peve_00038764,0.999984165927141,0.999984165927141,1,0.00358254796236332
302,peve-mir-novel-3,Peve_00039588,0.999983457432514,0.999983457432514,1,0.0036618215569645
303,peve-mir-novel-3,Peve_00040912,-0.999920563539171,0.999920563539171,-1,0.00802431444871135
304,peve-mir-novel-3,Peve_00042649,0.999999352596528,0.999999352596528,1,0.000724407029937386
305,peve-mir-novel-3,Peve_00042940,0.999893013165731,0.999893013165731,1,0.00931245444676547
306,peve-mir-novel-3,Peve_00043455,0.999999734253511,0.999999734253511,1,0.000464118519054011
307,peve-mir-novel-28,Peve_00025441,0.999999242056246,0.999999242056246,1,0.00078381512101461
308,peve-mir-novel-28,Peve_00025440,0.999990991243872,0.999990991243872,1,0.00270226453852998
309,peve-mir-novel-31,Peve_00023991,0.999999420671888,0.999999420671888,1,0.000685263252555419
310,peve-mir-novel-31,Peve_00030840,0.999931466060162,0.999931466060162,1,0.00745333172287407
311,peve-mir-100,Peve_00001485,0.999909726776791,0.999909726776791,1,0.00855416971793915
312,peve-mir-100,Peve_00003269,0.999909726776791,0.999909726776791,1,0.00855416971793915
313,peve-mir-100,Peve_00005255,0.999909726776791,0.999909726776791,1,0.00855416971793915
314,peve-mir-100,Peve_00005406,0.999909726776791,0.999909726776791,1,0.00855416971793389
315,peve-mir-100,Peve_00007142,0.999909726776791,0.999909726776791,1,0.00855416971793389
316,peve-mir-100,Peve_00007689,0.999909726776791,0.999909726776791,1,0.00855416971793915
317,peve-mir-100,Peve_00010286,0.999909726776791,0.999909726776791,1,0.00855416971793915
318,peve-mir-100,Peve_00014260,0.999909726776791,0.999909726776791,1,0.00855416971793915
319,peve-mir-100,Peve_00015576,0.999909726776791,0.999909726776791,1,0.00855416971793915
320,peve-mir-100,Peve_00016445,0.999909726776791,0.999909726776791,1,0.00855416971793915
321,peve-mir-100,Peve_00018177,0.999909726776791,0.999909726776791,1,0.00855416971793915
322,peve-mir-100,Peve_00021333,0.999909726776791,0.999909726776791,1,0.00855416971793915
323,peve-mir-100,Peve_00021330,0.999909726776791,0.999909726776791,1,0.00855416971793915
324,peve-mir-100,Peve_00021718,0.999909726776791,0.999909726776791,1,0.00855416971793389
325,peve-mir-100,Peve_00026489,0.999909726776791,0.999909726776791,1,0.00855416971793389
326,peve-mir-100,Peve_00029642,0.999990221588804,0.999990221588804,1,0.00281533203902639
327,peve-mir-100,Peve_00035161,0.999909726776791,0.999909726776791,1,0.00855416971793915
328,peve-mir-100,Peve_00036721,0.999909726776791,0.999909726776791,1,0.00855416971793915
329,peve-mir-100,Peve_00036723,0.999909726776791,0.999909726776791,1,0.00855416971793389
330,peve-mir-100,Peve_00040549,0.999909726776791,0.999909726776791,1,0.00855416971793389
331,peve-mir-100,Peve_00041552,0.999909726776791,0.999909726776791,1,0.00855416971793915
332,peve-mir-100,Peve_00042134,0.999909726776791,0.999909726776791,1,0.00855416971793915
333,peve-mir-100,Peve_00042228,0.999990792524351,0.999990792524351,1,0.00273190594675139
334,peve-mir-100,Peve_00043379,0.999909726776791,0.999909726776791,1,0.00855416971793389
335,peve-mir-2025,Peve_00022361,0.999976158554056,0.999976158554056,1,0.00439604651623863
336,peve-mir-novel-35,Peve_00011436,-0.999947726180961,0.999947726180961,-1,0.00650937254330571
337,peve-mir-novel-35,Peve_00012489,1,1,1,0
338,peve-mir-novel-35,Peve_00015888,1,1,1,1.34157585525081e-08
339,peve-mir-novel-35,Peve_00016106,1,1,1,9.48637384723993e-09
340,peve-mir-novel-35,Peve_00016876,1,1,1,1.34157585525081e-08
341,peve-mir-novel-35,Peve_00028583,1,1,1,9.48637384723993e-09
342,peve-mir-novel-35,Peve_00045142,1,1,1,1.34157585525081e-08
343,peve-mir-novel-42,Peve_00007806,0.999974190676381,0.999974190676381,1,0.00457387578917121
344,peve-mir-novel-39,Peve_00025086,-0.999963153550721,0.999963153550721,-1,0.00546505171493988
345,peve-mir-novel-40,Peve_00001268,0.999962448044095,0.999962448044095,1,0.00551712420276981
346,peve-mir-novel-40,Peve_00011018,-0.999898831254468,0.999898831254468,-1,0.00905569870901151
347,peve-mir-novel-40,Peve_00011155,0.999983740199231,0.999983740199231,1,0.00363039030884399
348,peve-mir-novel-40,Peve_00013972,0.999962448044095,0.999962448044095,1,0.00551712420276981
349,peve-mir-novel-40,Peve_00023071,0.999962448044095,0.999962448044095,1,0.00551712420276166
350,peve-mir-novel-7,Peve_00022789,0.999909031516669,0.999909031516669,1,0.0085870479919059
351,peve-mir-novel-7,Peve_00038009,-0.999936297068816,0.999936297068816,-1,0.00718583323943983
352,peve-mir-novel-8,Peve_00013087,-0.999999672229045,0.999999672229045,-1,0.000515442667547547
353,peve-mir-novel-8,Peve_00035886,-0.999981340367671,0.999981340367671,-1,0.00388908412218857
354,peve-mir-novel-11,Peve_00025044,-0.999885283611896,0.999885283611896,-1,0.00964299640621119
355,peve-mir-novel-11,Peve_00034069,0.99999940598563,0.99999940598563,1,0.000693894776259953
356,peve-mir-novel-11,Peve_00035232,0.99999940598563,0.99999940598563,1,0.000693894776195108
357,peve-mir-novel-11,Peve_00042498,0.999891079350943,0.999891079350943,1,0.00939624156020117
358,peve-mir-novel-2,Peve_00008377,-0.999957293079344,0.999957293079344,-1,0.00588363598502496
359,peve-mir-novel-2,Peve_00044403,-0.999992423016843,0.999992423016843,-1,0.00247824110430817
360,peve-mir-2030,Peve_00003999,-0.999977919419974,0.999977919419974,-1,0.00423059214486466
361,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00021519,-0.999968700996602,0.999968700996602,-1,0.00503687888605023
362,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00021945,-0.999971374472759,0.999971374472759,-1,0.00481695849265739
363,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00042462,-0.999901669120146,0.999901669120146,-1,0.00892778333881972
364,peve-mir-novel-15,Peve_00006922,0.999971311671877,0.999971311671877,1,0.00482223952987791
365,peve-mir-novel-15,Peve_00042534,-0.999911200410267,0.999911200410267,-1,0.00848406162211117
366,peve-mir-2023,Peve_00000232,-0.99998857382088,0.99998857382088,-1,0.00304330898553907
367,peve-mir-novel-16,Peve_00014221,-0.999884527015562,0.999884527015562,-1,0.00967474429161349
368,peve-mir-novel-19,Peve_00008072,0.999978963950975,0.999978963950975,1,0.00412931457669044
369,peve-mir-novel-19,Peve_00025850,0.999912402411178,0.999912402411178,1,0.00842644454811202
370,peve-mir-novel-21,Peve_00015062,-0.99991446441509,0.99991446441509,-1,0.00832667533146618
371,peve-mir-novel-22,Peve_00038750,-0.999995310085062,0.999995310085062,-1,0.00194974481237643
372,peve-mir-novel-24,Peve_00000825,0.999999240744832,0.999999240744832,1,0.000784492916512268
373,peve-mir-novel-24,Peve_00003234,0.999997860909741,0.999997860909741,1,0.0013167694840572
374,peve-mir-novel-24,Peve_00012404,0.999998523194906,0.999998523194906,1,0.00109409936293585
375,peve-mir-novel-24,Peve_00014451,1,1,1,0
376,peve-mir-novel-24,Peve_00016786,1,1,1,0
377,peve-mir-novel-24,Peve_00022773,1,1,1,0
378,peve-mir-novel-24,Peve_00024938,1,1,1,0
379,peve-mir-novel-24,Peve_00026617,1,1,1,0
380,peve-mir-novel-24,Peve_00028917,1,1,1,0
381,peve-mir-novel-24,Peve_00038692,1,1,1,0
382,peve-mir-novel-24,Peve_00040250,1,1,1,9.48637384723993e-09
383,peve-mir-novel-24,Peve_00042525,-0.999972017506869,0.999972017506869,-1,0.00476254767800266
384,peve-mir-novel-24,Peve_00045047,-0.999996728114699,0.999996728114699,-1,0.00162852441741808
385,peve-mir-100,lncRNA_2340,0.999942633178123,0.999942633178123,1,0.00681910836935672
386,peve-mir-100,lncRNA_2391,0.99997417971167,0.99997417971167,1,0.00457484726205726
387,peve-mir-100,lncRNA_3350,0.999909726776791,0.999909726776791,1,0.00855416971793915
388,peve-mir-100,lncRNA_5063,0.999909726776791,0.999909726776791,1,0.00855416971794967
389,peve-mir-100,lncRNA_5598,0.999999216390407,0.999999216390407,1,0.000796975592147615
390,peve-mir-100,lncRNA_6563,0.999909726776791,0.999909726776791,1,0.00855416971793915
391,peve-mir-100,lncRNA_775,0.999999944518578,0.999999944518578,1,0.000212064960262088
392,peve-mir-100,lncRNA_9383,0.999999896467424,0.999999896467424,1,0.000289690087713792
393,peve-mir-100,lncRNA_9958,0.999999399109858,0.999999399109858,1,0.00069789917043352
394,peve-mir-novel-35,lncRNA_641,0.999977347947879,0.999977347947879,1,0.00428498905280313
395,peve-mir-novel-42,lncRNA_6136,0.999991106608095,0.999991106608095,1,0.00268490644913003
396,peve-mir-novel-39,lncRNA_1312,0.99996306401456,0.99996306401456,1,0.00547168771195617
397,peve-mir-novel-39,lncRNA_553,0.999978920519981,0.999978920519981,1,0.00413357508190011
398,peve-mir-novel-40,lncRNA_3836,0.999972761953829,0.999972761953829,1,0.00469876886578435
399,peve-mir-novel-40,lncRNA_3837,0.999972761953829,0.999972761953829,1,0.00469876886578435
400,peve-mir-novel-40,lncRNA_6690,0.999969161319498,0.999969161319498,1,0.00499970212741241
401,peve-mir-novel-40,lncRNA_8595,0.999924890864854,0.999924890864854,1,0.00780268761005099
402,peve-mir-novel-40,lncRNA_8596,0.999924890864854,0.999924890864854,1,0.00780268761005099
403,peve-mir-novel-6,lncRNA_8551,-0.999996695969974,0.999996695969974,-1,0.00163650461019037
404,peve-mir-novel-7,lncRNA_8084,-0.999993293346842,0.999993293346842,-1,0.00233156907821135
405,peve-mir-novel-7,lncRNA_9154,-0.99996174195131,0.99996174195131,-1,0.00556875245939745
406,peve-mir-novel-11,lncRNA_641,0.999969417602348,0.999969417602348,1,0.00497888382903381
407,peve-mir-novel-13,lncRNA_2689,-0.999979391575754,0.999979391575754,-1,0.00408712819430538
408,peve-mir-novel-13,lncRNA_5756,0.99998983976035,0.99998983976035,1,0.00286977246579544
409,peve-mir-novel-2,lncRNA_5387,-0.999999951316674,0.999999951316674,-1,0.000198648479348895
410,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_1438,-0.999993557861402,0.999993557861402,-1,0.00228512723274926
411,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_1439,-0.999993557861402,0.999993557861402,-1,0.00228512723274926
412,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_2251,-0.99997168259299,0.99997168259299,-1,0.00479096377543522
413,peve-mir-novel-3,lncRNA_4874,0.999999922072653,0.999999922072653,1,0.000251327533533341
414,peve-mir-novel-21,lncRNA_681,-0.999964613662448,0.999964613662448,-1,0.00535567493509998
415,peve-mir-novel-22,lncRNA_368,-0.999948197892223,0.999948197892223,-1,0.0064799359200271
416,peve-mir-novel-24,lncRNA_6261,1,1,1,1.34157585525081e-08
417,peve-mir-novel-24,lncRNA_6454,1,1,1,0
