ACR.140	ACR.145	ACR.150	ACR.173	ACR.178
FUN_014345	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.56966625777077
FUN_005337	12.1970554437317	12.6395308954912	12.5602116191684	12.1615784659217	11.933215819183
FUN_004949	11.1791003428884	10.7203569665302	10.6810184827625	10.854616865187	10.4482490362005
FUN_036007	10.7991496558363	10.4070003431341	10.4436974822659	10.1748806675296	9.57741804250099
FUN_005336	11.693176071956	12.6828295355323	12.4269161569097	12.5532028946594	12.2089264726107
FUN_014343	7.11542211332439	7.29146539150811	7.11542211332439	7.11542211332439	7.49977853455869
FUN_014340	10.4821237507239	9.88472727096061	9.57209181731534	11.041994074505	11.3604172266881
FUN_003846	12.3222145827962	11.909728600427	12.3788439483988	12.6969594295222	12.8240258112854
FUN_016714	7.76114819449094	7.99142912680355	7.9687402551805	8.33219095866673	8.05104004190445
FUN_036006	9.99261876735328	10.3538497869575	9.60963890359271	9.28915182653355	9.59470564919995
FUN_034278	11.8989569360073	11.65201711689	11.8875602095107	11.601717765979	11.3456329757636
FUN_034279	10.4282559031552	10.4058900609391	10.3737809465191	10.4384855236155	10.5148027795282
FUN_034270	7.11542211332439	7.61121336859066	7.11542211332439	7.11542211332439	7.11542211332439
FUN_034272	7.11542211332439	7.97458041412306	7.11542211332439	7.11542211332439	7.11542211332439
FUN_034273	7.11542211332439	9.23878426216397	7.40354680539176	7.11542211332439	7.11542211332439
FUN_034274	10.1158692987094	9.9721796885387	10.5323032448693	10.0559504105608	10.6063491599787
FUN_034275	9.19408395272885	9.37710245502016	9.39190967690641	9.42722209340554	9.96958494638419
FUN_034276	10.2028452659113	9.62072149523263	10.5499170311865	10.2028329810209	10.2760681780361
FUN_003840	11.3744269339201	9.45672163870234	10.3225358252148	10.7171782348337	10.631067308107
FUN_002468	9.11395085604151	9.10145160644548	8.90699835966311	9.26395440395513	9.22554604111404
FUN_002469	11.7665693838213	11.2872002748479	11.9308046694594	12.3393445260025	12.0447059687176
FUN_002465	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.67062378204737
FUN_002467	7.668255843981	7.48806129802882	7.11542211332439	7.11542211332439	7.6298865382471
FUN_002460	8.22572224247885	7.29146539150811	8.14403020179548	7.11542211332439	8.25483859455434
FUN_002461	7.55507685706935	7.11542211332439	7.63293092349249	7.50723730917592	7.8775186626961
FUN_002462	7.528592338696	7.29146539150811	7.81546605590409	7.89205163902355	8.24298579771468
FUN_002463	10.3988845548957	10.5544242539769	10.1241462036673	10.0392994823626	9.98976990287328
FUN_012379	11.0743013617668	10.7230240553556	10.6711620182382	11.0513920294046	10.9781012933186
FUN_012378	10.8865816177432	11.6441035376749	11.2112043859284	11.138273561409	9.86869577062976
FUN_012375	11.8638810949346	11.6868722345031	11.5153607007097	12.0079842810795	11.5355853968736
FUN_012374	9.03521745254575	9.52557842733576	8.94285762137018	9.46780370747675	9.67258734118396
FUN_012377	9.33011848188699	8.79755825995938	9.16857366543627	9.3560452689971	9.57934984438529
FUN_012376	10.191428269776	10.4301170112871	10.282434241281	10.2113228390995	10.652683691849
FUN_012371	7.11542211332439	7.11542211332439	7.65224795436945	7.11542211332439	7.11542211332439
FUN_012373	7.54204611789799	7.11542211332439	7.54671986388254	7.11542211332439	7.11542211332439
FUN_012372	7.11542211332439	7.41996148990889	7.11542211332439	7.11542211332439	7.11542211332439
FUN_013422	7.76967140119119	7.59561596764168	7.88341147618375	7.64460279532576	8.05104004190445
FUN_013423	7.11542211332439	7.52713784764441	7.87035321983764	7.43566410603031	8.28384119192877
FUN_013420	8.59044307512327	8.72484095070157	9.47629816001251	8.78864646955612	9.63234993279969
FUN_013421	12.7366238889248	12.6518696549384	12.1604123461318	12.5343381290163	12.4448612509946
FUN_014434	10.0090428380568	9.83716843359721	10.1295998159437	8.95903459648187	9.8112821342597
FUN_014435	7.75250335064485	7.4442609839438	8.24940324496299	7.11542211332439	7.6298865382471
FUN_014436	7.86392166491421	7.48806129802882	8.12520490773243	7.95264579266524	8.27811038181197
FUN_013425	8.31932173198357	8.12201681589827	7.72314006768297	7.95988330177006	8.62558149473191
FUN_014438	10.6268282493593	10.5544242539769	11.276605357968	11.1255450048064	11.492514298198
FUN_014439	9.02842875912118	9.17742794314534	8.77240243341785	9.23826008272312	9.09287918314966
FUN_013428	7.91338393285229	7.4668575901528	7.56986362393348	7.11542211332439	7.8775186626961
FUN_013429	7.11542211332439	7.99971896232641	7.11542211332439	7.11542211332439	8.11521669885702
FUN_034880	10.1779899148951	10.2285902813911	10.1951707855342	10.0127249151271	9.62303642409663
FUN_011487	7.11542211332439	7.11542211332439	7.36504878933255	7.36878999932487	7.80900818411956
FUN_011485	7.11542211332439	7.11542211332439	7.46800994467935	7.34209934740044	7.38760377974467
FUN_029386	9.45010614525399	8.50797034028686	8.79757515043088	8.57832226562461	9.13684587681791
FUN_029387	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.6298865382471
FUN_029384	8.95361867850626	8.66819612875546	8.11563795201213	8.30835172883614	8.48503919785026
FUN_029385	9.19607431244612	7.11542211332439	7.11542211332439	7.65636002916825	8.31753344400686
FUN_029382	10.6649174592883	11.106262750463	8.94285762137018	8.76672611201952	10.5039254446537
FUN_000900	11.8093025163929	11.886254090819	11.4530431215646	11.496226245489	11.4989589637344
FUN_000902	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.81923797683455
FUN_000909	10.0945340182932	10.8856854567311	10.2644210607531	10.3862010126808	10.0403675361384
FUN_000908	16.0690345053611	16.1957837076018	16.0540526035358	16.4634820132215	16.1189027883332
FUN_029388	8.41255758966974	7.11542211332439	7.90882493489179	8.11632496913803	7.11542211332439
FUN_029389	8.86881908043549	8.18383668182537	8.11563795201213	8.24863459293997	8.20650156116067
FUN_009779	7.64762450492985	7.79145581008143	7.59184949377965	7.43566410603031	7.82930992690132
FUN_009778	11.395895699426	10.9522563018781	10.7399434073195	11.5314202605746	11.2768619545841
FUN_009775	7.11542211332439	7.54531369477972	7.52222047524404	7.11542211332439	7.11542211332439
FUN_009774	8.22102653531885	10.3282657655113	10.7575046324906	8.69503553095275	8.18135290687905
FUN_009777	12.8004098325987	12.2330055885915	12.5968752630688	12.8819644126289	12.4649707714092
FUN_009776	10.8736560302189	10.8307578158076	11.1301808031674	11.2434094291161	11.35605256918
FUN_009771	12.4529748587562	12.3341556719644	12.5208882271262	12.7591614137742	12.7228222737443
FUN_009770	7.26673729119354	7.11542211332439	7.40354680539176	7.34209934740044	7.64383055022807
FUN_009773	9.58115280524042	10.2095670072354	10.2055207695744	10.14857426232	10.4738282666808
FUN_009772	9.19209051628479	9.15815941852509	9.78090599551238	9.61235155198049	9.73079929984462
FUN_012599	9.74875134573418	10.95754072858	12.5280257444296	10.8478819557859	10.8329502964903
FUN_012598	10.5644114571451	10.4453207634066	10.6662080477874	9.41782395286907	10.9021271773059
FUN_029650	8.95602610596228	8.14310572310625	8.32133908219634	7.78999173774699	8.25483859455434
FUN_029651	7.11542211332439	7.11542211332439	7.54671986388254	7.11542211332439	7.32637795069261
FUN_029652	7.9201786003187	8.53166486011568	8.14403020179548	8.1958232601694	8.23700312365039
FUN_029653	7.11542211332439	7.4442609839438	7.36504878933255	7.43566410603031	7.53621658629136
FUN_029654	7.9201786003187	8.15002454578413	7.68884757645645	8.16823582638657	8.12205830408313
FUN_012594	9.35676223604189	8.85551393853035	8.90244113718943	9.21425172557502	8.89651773763322
FUN_029656	7.11542211332439	7.11542211332439	7.67086404465111	7.22884813348768	7.81923797683455
FUN_012596	9.71414700247498	9.51293433712341	9.1796028265028	9.52819393875804	9.49778292008927
FUN_016289	8.56050575825926	8.36448777655895	8.16246277408651	7.96705250235668	8.66210669140155
FUN_016288	11.117245423531	10.7123255812622	11.0076623462337	11.1305392297985	11.6198568634938
FUN_016281	7.41763832078774	7.39351297228004	7.49610364401444	7.45500335859059	7.43728173744474
FUN_016280	9.38975656613271	9.50869304259366	9.67420495601575	9.39691094153105	9.78331453313862
FUN_016282	10.7283964756052	9.61091239630353	10.6883662613819	10.6751264613415	10.7889621882217
FUN_016284	11.4600082868834	11.3578524474244	11.2086610083977	11.0682700267849	11.152053325863
FUN_016287	8.5157684161993	8.35897516511027	7.80100062058439	8.54425701903042	8.29520191410973
FUN_016286	11.0363623837046	10.8793320585254	10.4114007715332	10.6032216608869	10.6301594500532
FUN_015741	8.46173286372724	7.11542211332439	8.84158543776985	7.11542211332439	7.11542211332439
FUN_010992	8.12164286970872	8.17717512044045	7.77104034558788	8.21730900515397	8.23700312365039
FUN_010990	9.85371749469197	9.64205500656692	9.62541708886092	9.3795514709221	8.98797417774018
FUN_015745	7.11542211332439	7.65520664174456	7.11542211332439	7.60757220553756	7.11542211332439
FUN_010995	7.32931623381016	7.11542211332439	7.40354680539176	7.11542211332439	7.8490063213433
FUN_015746	7.65804281783291	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439
FUN_010999	9.79526635421894	8.99565707453224	9.8290447958264	9.80667927446609	9.77831941906594
FUN_010998	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.53621658629136
FUN_034750	7.11542211332439	7.68256260782223	7.11542211332439	7.11542211332439	7.8775186626961
FUN_042213	7.11542211332439	7.68256260782223	7.61283116678934	7.11542211332439	7.96508054613468
FUN_016131	14.5794172135681	14.4045788095083	14.6049825064136	14.1075238653844	13.8023824825287
FUN_016130	12.5009116075035	12.5888494737446	12.4607033381287	11.9806620009539	11.7203865664317
FUN_016137	10.1904726460446	10.3105520241357	9.95388273236892	9.89307944477422	9.76827431348921
FUN_016136	7.51467272801813	7.98305048562595	7.73954124402464	8.15696017726943	7.93988845048263
FUN_016135	8.20200228661221	7.89372751091335	7.11542211332439	7.93050496965883	7.90491182190377
FUN_009199	8.46909790305263	8.16370268653645	7.59184949377965	7.50723730917592	7.35894080696174
FUN_009198	7.76967140119119	7.85466026842178	7.9571346654038	8.32272431112531	7.61553710219632
FUN_009191	8.92435620445792	8.53634228204043	7.89623150756305	8.31795674772791	7.8775186626961
FUN_009192	7.11542211332439	7.68256260782223	7.67086404465111	7.78072154847644	7.11542211332439
FUN_009195	9.02615766321908	9.40494151746102	7.85704407638381	8.63287243011812	7.8392306535079
FUN_009197	8.34448962131618	8.10040379147173	7.11542211332439	9.1920324424449	7.41349413641268
FUN_008823	7.55507685706935	7.72117291069432	7.11542211332439	7.53841600220461	8.28384119192877
FUN_008820	8.2579502085235	7.80242576632063	7.63293092349249	7.11542211332439	7.11542211332439
FUN_008821	7.54204611789799	7.81321066442798	7.40354680539176	7.74217385875206	7.79861342657204
FUN_008826	7.61500795395486	7.11542211332439	7.11542211332439	7.78072154847644	7.61553710219632
FUN_008824	7.51467272801813	7.76892313671982	7.61283116678934	7.67910596969279	7.86814511779441
FUN_008825	7.11542211332439	7.4442609839438	7.11542211332439	7.11542211332439	7.11542211332439
FUN_008828	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.6298865382471
FUN_026549	8.47641210098226	7.11542211332439	7.93337393726477	7.71152144138703	8.08016704666084
FUN_026548	10.1999997147637	10.0372246494231	10.0201939337461	9.88908551825937	10.1682166501725
FUN_028521	7.11542211332439	7.36423093285967	7.49610364401444	7.80813373420908	7.69612480967843
FUN_028520	7.11542211332439	7.11542211332439	7.11542211332439	7.83442591216399	7.11542211332439
FUN_028523	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.56966625777077
FUN_026546	9.6293395866323	8.95722051471417	9.55015820295087	9.74146420376155	9.95498535008437
FUN_026540	10.7985276723909	10.7667553881113	10.4681584693553	10.4819365850961	10.1479167465807
FUN_026543	11.2255309112368	10.3733062499087	11.9189508493811	12.2270968699116	11.7543265771969
FUN_022048	9.13289343917601	8.38624261869226	8.58500645509904	9.28915182653355	9.00308043107233
FUN_022044	10.1721909557359	10.2486017664521	10.7137886784669	10.3768253839713	11.4905254913932
FUN_022045	11.0363623837046	11.0245171745633	10.5227274698422	10.9138420240066	10.3083564218267
FUN_022040	9.33011848188699	8.68057122174074	9.55842517080934	9.93110436921392	9.84188157682994
FUN_022041	8.21630700475281	7.11542211332439	8.18052339067571	8.21198428534441	8.45652963458023
FUN_022042	12.0289163799887	12.2398098963144	11.5816445792845	12.3696045461695	11.7638196195881
FUN_022043	10.2235382173091	10.3317819519957	10.5240994048163	10.5249411663393	11.5068513615175
FUN_024947	7.32931623381016	7.23994209869571	7.11542211332439	7.11542211332439	7.61553710219632
FUN_024946	7.94674634311827	8.02408006002742	7.11542211332439	7.11542211332439	8.17495567893433
FUN_024945	7.89260759910389	7.83425859974192	7.11542211332439	7.11542211332439	8.02849921534782
FUN_024944	11.3564280194614	11.3855023087486	10.9293923809736	11.5735220945221	11.3133494178292
FUN_024943	10.9017079168004	10.5148743115975	10.7233551835071	10.5822231766079	10.8802009221446
FUN_024942	10.4968157147164	10.1253705641181	10.039679696116	9.70689335828629	9.69935550085835
FUN_024949	7.39818385788151	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439
FUN_024948	7.30070220223612	7.62631682881933	7.11542211332439	7.11542211332439	7.55327070438393
FUN_044031	9.33011848188699	13.5045133747333	11.775398480484	11.8708404812303	11.7895059102866
FUN_014198	7.30070220223612	7.11542211332439	7.31932603362585	7.11542211332439	8.03608231938968
FUN_022484	9.90275884949861	10.2768782153366	10.2038010649209	11.1087706214385	10.4326765099715
FUN_022486	11.7280663993643	11.4230117073947	11.2355603950381	11.2144481144081	10.9384265719642
FUN_024126	9.86221466232464	9.55257278235689	9.71152358720997	9.1510453861145	9.08164556465093
FUN_044032	9.65632602761869	13.6094269407257	14.0169453307774	10.3231385257958	12.1105254478193
FUN_022481	11.5533145086518	11.6818794236492	11.4974334964868	11.4136229616199	11.2441554676048
FUN_019472	7.26673729119354	7.11542211332439	7.11542211332439	7.41505761910911	7.61553710219632
FUN_022483	10.1624723841101	10.1628304781234	10.4261726217714	10.814413221759	10.5353395784733
FUN_019479	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.43728173744474
FUN_019478	7.11542211332439	7.11542211332439	7.61283116678934	7.11542211332439	7.45940317186564
FUN_038227	7.7780776796739	7.41996148990889	7.43742215523837	7.49065203948795	7.73230255045764
FUN_038226	8.52277195278477	7.93075681306967	8.96908202140364	8.24863459293997	9.01800577263098
FUN_038225	8.21630700475281	7.92167482125951	8.15329423569489	8.32272431112531	8.00531130044079
FUN_038224	8.15769216084303	7.86463539833329	8.38837779468123	8.15126850215298	8.13558242216807
FUN_038223	7.11542211332439	7.4442609839438	7.68884757645645	7.11542211332439	7.56966625777077
FUN_038222	7.96607087306897	7.11542211332439	8.20695797739682	7.11542211332439	8.36073683209103
FUN_038221	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.43728173744474
FUN_038220	11.0070983701819	11.1123616140812	10.2361205991863	10.7594603945671	11.1602197856742
FUN_027821	7.11542211332439	7.11542211332439	7.11542211332439	7.36878999932487	7.43728173744474
FUN_038229	8.74367925663739	8.36448777655895	9.07673836079591	8.79791798267193	8.69749777963831
FUN_038228	7.97868704700885	7.11542211332439	7.65224795436945	7.70092634561928	8.1489014623352
FUN_039574	7.11542211332439	8.65568550531475	8.08628262579796	7.11542211332439	8.8497892619139
FUN_039575	7.11542211332439	7.50809788394984	7.11542211332439	7.34209934740044	7.55327070438393
FUN_039576	7.51467272801813	10.3223858914748	10.4305742417876	7.11542211332439	11.073055263542
FUN_039570	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.56966625777077
FUN_039571	7.51467272801813	7.11542211332439	7.11542211332439	7.36878999932487	7.45940317186564
FUN_039572	7.30070220223612	7.79145581008143	7.11542211332439	8.38718250865909	7.73230255045764
FUN_039573	9.41017919673712	10.831581090772	10.9559616125445	7.4732809301747	11.9118482453646
FUN_039578	7.72578678347911	7.62631682881933	8.13466801915122	8.58575159887062	7.8490063213433
FUN_022489	8.62597208196668	8.65987098986823	8.5422367822535	8.65745136477218	8.87671161544449
FUN_024055	8.84797612840136	8.89036776629093	8.73097182861042	8.75720541079365	9.13143230222304
FUN_024054	9.29373178219591	9.1414099220726	9.23688320850546	9.53857459260079	9.41747823240972
FUN_024057	7.59197257944722	7.4668575901528	7.70625641978142	7.78999173774699	7.56966625777077
FUN_024056	7.84159573969788	8.14310572310625	7.88341147618375	8.08608961594844	8.08016704666084
FUN_024051	10.6953397824623	11.59181709314	11.4608933784663	11.3418354214837	11.5423200825383
FUN_024050	8.91444490086328	8.95069669993906	8.91153862897546	9.10630883668816	9.09008010349487
FUN_024053	11.9561361695905	11.7717651605506	12.0290038423421	12.3055032024259	11.9675431956672
FUN_012143	7.528592338696	7.93075681306967	7.49610364401444	8.45618579915617	7.38760377974467
FUN_024059	11.8012895925883	11.8059529323616	11.3796362593828	11.9116057080522	11.0670511215621
FUN_024058	10.0177236990341	9.72419352703058	9.55567514494752	9.95291900262602	9.04443070001565
FUN_012141	8.89437774582203	9.37240515098087	9.96617711661256	9.04995708398788	8.82225089106302
FUN_012144	10.6421866465066	11.6603489814405	11.6747479025941	11.3980798080928	10.8579325384574
FUN_012145	10.761341644752	11.0187533352026	11.2586901956923	10.9588901165096	10.9673897110626
FUN_022728	7.61500795395486	7.39351297228004	7.63293092349249	7.41505761910911	7.73230255045764
FUN_035237	13.0028153098416	12.9373651074175	12.5684767085079	12.2592764641682	12.0635342925698
FUN_038483	7.55507685706935	7.11542211332439	7.46800994467935	7.11542211332439	7.80900818411956
FUN_038482	11.405290004931	12.6500139557498	11.0154529096657	12.1173908764588	11.4117830593159
FUN_038481	7.11542211332439	7.11542211332439	7.85704407638381	7.11542211332439	7.94837977516969
FUN_038480	8.54693468740216	7.88416369488509	7.31932603362585	8.10435850755684	8.12205830408313
FUN_038487	10.6546303097251	11.5086113147563	10.1186712461625	10.0712359651128	10.2876848909936
FUN_038486	7.8712045765554	7.66906182287649	7.75549713481749	7.31178074876522	7.58547221511749
FUN_038485	7.11542211332439	7.99142912680355	8.07626807642178	7.74217385875206	8.12205830408313
FUN_038484	11.310199735605	11.4957299340096	10.6993172514745	10.9501191277294	10.1745005241609
FUN_038489	9.96030443660779	10.4344776460356	11.0442952362666	10.073572796458	9.47711377219898
FUN_038488	10.4586109468068	10.5393430212318	10.0665100004656	10.2038970260998	10.204277214516
FUN_031761	8.45803100480391	8.45895186979911	7.8296164336801	8.48093252393234	8.02849921534782
FUN_031760	8.81601793684397	9.5890789767467	9.00740601418395	9.31591203621294	8.63380067400337
FUN_031763	8.50162354082134	8.62163351086147	11.872673538317	7.52313269057126	7.11542211332439
FUN_031762	7.11542211332439	7.11542211332439	7.70625641978142	7.11542211332439	8.31753344400686
FUN_031765	7.11542211332439	7.11542211332439	8.05587255735073	7.11542211332439	7.11542211332439
FUN_031764	7.11542211332439	7.76892313671982	7.84347020645237	7.11542211332439	7.11542211332439
FUN_031767	7.11542211332439	7.4668575901528	7.11542211332439	7.11542211332439	7.11542211332439
FUN_031766	7.41763832078774	7.41996148990889	7.49610364401444	7.31178074876522	7.64383055022807
FUN_031769	7.11542211332439	8.9701656541978	9.33467936735427	7.11542211332439	7.48016179137154
FUN_031768	7.11542211332439	8.59540092411202	8.39555930698988	7.11542211332439	7.11542211332439
FUN_038093	11.1256817576888	11.2489885055975	11.316507890011	9.95419159228002	7.86814511779441
FUN_003513	7.11542211332439	7.4442609839438	7.8296164336801	8.9039141043637	8.28953820142217
FUN_018153	7.76114819449094	7.33096348794006	7.11542211332439	8.61137042896635	8.24298579771468
FUN_008224	7.41763832078774	7.29146539150811	7.81546605590409	7.11542211332439	7.11542211332439
FUN_039689	7.11542211332439	7.57947476516932	7.11542211332439	7.56739249870494	7.76635937722934
FUN_039686	7.4695605517308	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439
FUN_039687	7.11542211332439	7.11542211332439	7.31932603362585	7.11542211332439	7.53621658629136
FUN_039682	7.63698858327051	7.29146539150811	7.31932603362585	7.52313269057126	7.51842024533893
FUN_039683	7.41763832078774	7.11542211332439	7.36504878933255	7.11542211332439	7.51842024533893
FUN_039680	7.11542211332439	7.11542211332439	8.57899708876557	7.11542211332439	7.11542211332439
FUN_039681	7.41763832078774	7.11542211332439	7.11542211332439	7.58118468711658	7.38760377974467
FUN_027083	7.82628894843878	7.4442609839438	7.92120245428882	7.84296230794265	7.93988845048263
FUN_027081	7.11542211332439	7.11542211332439	7.36504878933255	7.56739249870494	7.45940317186564
FUN_027087	7.11542211332439	7.11542211332439	7.9687402551805	7.56739249870494	7.90491182190377
FUN_027086	11.4450387969359	11.83730788538	11.066020385179	11.6301531407274	12.2209541394593
FUN_027085	9.01014348438976	9.11012028347958	8.56077051437353	8.71172134436011	8.93201368970714
FUN_027084	12.4313906586912	7.11542211332439	7.11542211332439	7.11542211332439	12.3987601748744
FUN_027089	7.32931623381016	7.4668575901528	7.54671986388254	7.74217385875206	7.58547221511749
FUN_027088	7.11542211332439	7.11542211332439	7.75549713481749	7.11542211332439	7.11542211332439
FUN_026975	7.11542211332439	7.41996148990889	7.70625641978142	7.11542211332439	7.11542211332439
FUN_026976	10.5790050030544	10.2841621490778	10.5739497654532	10.5683234964441	10.7643838561415
FUN_026977	7.11542211332439	7.48806129802882	7.11542211332439	7.36878999932487	7.11542211332439
FUN_026972	7.11542211332439	7.90316432118739	8.62618858474818	7.11542211332439	7.35894080696174
FUN_026978	11.5913659038259	11.5415720377573	11.2438639512476	11.3264569018891	11.0563144751294
FUN_026979	7.11542211332439	7.11542211332439	7.11542211332439	7.27578946997345	8.02084426453646
FUN_018150	7.37726828658041	7.50809788394984	7.63293092349249	8.02876417844623	7.58547221511749
FUN_037888	8.08403348300828	8.61295740884269	8.77748003290127	8.55191886877422	9.43479101964205
FUN_040443	9.62070488491893	10.0314355045569	9.54739123763706	9.58598740909377	9.73768966613467
FUN_037882	7.86392166491421	7.11542211332439	8.41680728446065	8.47274764351721	7.11542211332439
FUN_037359	7.11542211332439	7.11542211332439	7.11542211332439	7.4732809301747	7.11542211332439
FUN_037357	7.30070220223612	7.11542211332439	7.54671986388254	7.74217385875206	7.11542211332439
FUN_037354	10.7638936332789	10.8840997567111	7.52222047524404	7.31178074876522	9.65078743118207
FUN_037355	10.3914453129761	10.2853724812731	7.11542211332439	7.11542211332439	9.56771736027841
FUN_037352	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	8.14226706639381
FUN_037353	12.5334315595455	12.7575469852388	7.77104034558788	7.82577847925626	11.9831689483058
FUN_037351	7.56772114520993	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439
FUN_005478	7.37726828658041	7.54531369477972	7.11542211332439	7.58118468711658	7.70844327000262
FUN_005479	11.3576911113396	11.2065677762461	11.3399271441604	11.4104366321062	11.6266613844512
FUN_005476	11.4174517552117	11.4632764206217	11.1803817421832	10.8081795844405	10.952257300051
FUN_005477	7.11542211332439	7.11542211332439	7.61283116678934	7.11542211332439	7.11542211332439
FUN_005474	10.1876018620835	10.3801096947128	10.6612367563254	10.5198490101059	10.8250527460987
FUN_005475	7.11542211332439	7.89372751091335	7.11542211332439	7.11542211332439	7.11542211332439
FUN_005472	7.81061775590594	7.59561596764168	8.03496092294294	7.83442591216399	7.58547221511749
FUN_018652	8.81060754960053	8.03991963108896	9.40429804699983	8.72161857434805	7.98946752357178
FUN_005470	12.6968524576032	13.4617948242209	12.6764155393919	12.8096826101256	12.1377474106993
FUN_005471	8.2067952061785	8.84485859866931	8.46475879071365	8.643471590906	8.37125253990502
FUN_018222	8.01535374997552	7.57947476516932	8.41680728446065	8.26895535647848	8.82919501995516
FUN_018653	8.38109266077378	7.84453676968648	8.63195023197997	8.05473392115498	7.53621658629136
FUN_001508	9.45501389427307	9.12728245112698	9.31173395848814	8.84322307463582	9.21796041500767
FUN_001509	7.75250335064485	7.92167482125951	8.17153835141186	7.77131105553398	7.85864268323864
FUN_001506	10.0188050095514	10.4720704240131	10.1113378001078	10.1251436536787	10.0609191788292
FUN_001504	11.587785070364	11.5811275658928	11.6120732905141	11.8843391720288	12.0190974090301
FUN_001505	9.49205267034759	9.70043606751161	9.75023741193329	9.67454555008526	9.13414195808905
FUN_001502	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	8.20027886716114
FUN_001503	13.4105570327524	11.83281175195	12.2682938454504	13.0870189900148	13.3272125629923
FUN_001500	10.0759836726964	9.35821219629669	8.67701858695223	10.2663080577745	10.3686116231262
FUN_017607	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	7.41349413641268
FUN_018656	9.80160389959332	9.52767425550603	8.82709467739198	9.61398238896106	9.32033453993846
FUN_026028	7.94674634311827	7.11542211332439	8.0025446172625	7.58118468711658	7.56966625777077
FUN_026029	7.95324286822164	7.11542211332439	7.63293092349249	7.49065203948795	7.11542211332439
FUN_026023	14.8938994876886	14.0182553501256	14.7057874883571	15.6700386331923	15.6445079921155
FUN_026020	8.68180137861215	9.29737090022824	8.74668050440065	10.4941100577003	10.0458776657693
FUN_026021	10.3839666766342	10.4710100899495	9.77623215523849	11.794070488141	11.7572224034804
FUN_026026	7.59197257944722	7.50809788394984	7.68884757645645	7.11542211332439	7.58547221511749
FUN_026027	8.46542179291881	7.90316432118739	7.11542211332439	8.51305916837181	8.33395538976352
FUN_026024	14.5989437384083	13.7087841806582	14.2580952053407	15.5999275154924	15.5805681958773
FUN_026025	10.3025090635485	10.5693468165673	10.311421989701	10.8005234893873	10.1694756809258
FUN_007830	8.78871654938549	7.91247866669967	8.46475879071365	8.76356110320372	8.73558810093012
FUN_007831	11.7127005407223	11.1523699257767	11.7540840927562	11.4104366321062	11.8837388197102
FUN_007832	10.7192177336737	10.775342800145	11.0299467854191	10.191074916971	10.218931893929
FUN_007833	8.88166572025257	8.76748662591406	9.13110935621322	8.84618332100979	8.69749777963831
FUN_007834	12.9885178840705	13.1275394389026	13.2909008615255	13.397159886661	13.3310992312241
FUN_007835	7.8712045765554	7.23994209869571	8.25766707365161	7.39290165775544	8.85318758788776
FUN_007836	11.5870678315584	10.8511984520218	11.4415473873377	11.2485200660434	11.3054467395305
FUN_007837	10.8492504801198	11.5480743829498	11.4960451668415	10.711246397654	10.2298233933384
FUN_007838	8.2579502085235	8.15002454578413	8.49772297341651	8.52486367417084	8.29520191410973
FUN_007839	11.0885904526959	11.1654614126194	11.2154333417639	11.4526452923697	11.2052323570774
FUN_031422	10.7791102983289	9.45008079974993	10.2677133862678	10.2875134309772	9.93874633570539
FUN_016261	7.30070220223612	7.11542211332439	7.11542211332439	7.11542211332439	7.78804602364363
FUN_016260	7.89960016869486	7.81321066442798	7.73954124402464	8.49711616375242	8.44685290835306
FUN_034078	7.48522378269049	7.11542211332439	7.11542211332439	7.49065203948795	7.70844327000262
FUN_018468	7.11542211332439	7.11542211332439	7.11542211332439	7.71152144138703	7.45940317186564
FUN_034076	8.15263143042691	8.53166486011568	8.36652430528797	8.86960700219561	8.08729328921163
FUN_018465	9.71952807611303	9.76348155361155	9.63323787005792	9.64300698984824	9.62676950360927
FUN_004170	15.7718338474846	16.3991763497128	16.8473002105044	16.1269917856846	14.872432603204
FUN_004171	10.897651193676	11.282404066902	11.0753641623436	11.1806164355548	11.1708292177842
FUN_003784	7.62612143633717	7.11542211332439	7.49610364401444	7.11542211332439	7.11542211332439
FUN_003785	7.32931623381016	7.11542211332439	7.52222047524404	7.45500335859059	7.70844327000262
FUN_038195	9.19806160586802	9.8603325894163	9.39190967690641	10.2260576579308	10.4969597655592
FUN_004175	7.11542211332439	7.11542211332439	7.11542211332439	7.11542211332439	8.09436010191503
FUN_003780	8.38507910637442	8.27840110595918	7.11542211332439	7.11542211332439	7.11542211332439
