sample73	sample79	sample82
Cluster_9690	11.7441169048853	4.87919980579413	11.67679102777
Cluster_9726	7.38123987986557	8.07050386615791	2.16740480336846
Cluster_9735	8.58656797976426	6.36979822566492	2.16740480336846
Cluster_9752	2.16740480336846	10.9470255709476	2.16740480336846
Cluster_9754	2.16740480336846	10.5103306075763	2.16740480336846
Cluster_9758	2.90375011600437	7.55023995312789	9.89855433568463
Cluster_9830	2.16740480336846	7.64471870268974	2.16740480336846
Cluster_9831	2.16740480336846	7.68973262368973	2.16740480336846
Cluster_9860	4.83836251965039	9.985481345007	4.14577592318929
Cluster_9864	9.51892789535533	2.16740480336846	11.5981727112341
Cluster_9865	9.50237129152466	2.86039346157687	11.6038071014345
Cluster_9954	2.16740480336846	7.72619928059623	8.99042861251463
Cluster_9956	2.16740480336846	9.21500113742837	2.99426765718754
Cluster_9973	8.68208005705098	2.16740480336846	5.89350450694092
Cluster_10007	9.01452264410047	2.16740480336846	2.75602927617567
Cluster_10009	2.16740480336846	7.70443018398381	2.16740480336846
Cluster_10035	8.74777433421292	7.55835411203995	2.75602927617567
Cluster_10065	2.16740480336846	3.79374691326059	8.55424800969733
Cluster_10085	11.1334016310632	2.16740480336846	7.04071017604313
Cluster_10091	13.0378562509618	9.45760890131186	3.17350671118386
Cluster_10106	9.72460408276319	2.16740480336846	3.17350671118386
Cluster_10107	9.09560347150409	3.79374691326059	10.4824457527908
Cluster_10123	2.90375011600437	2.16740480336846	9.40128880991497
Cluster_10124	3.1980385395748	2.16740480336846	13.2507213774433
Cluster_10151	2.16740480336846	9.0261746794365	5.21936846045551
Cluster_10161	2.90375011600437	7.99481788200554	2.16740480336846
Cluster_10169	2.90375011600437	10.5392997514754	2.75602927617567
Cluster_10170	2.16740480336846	10.1079431333834	2.16740480336846
Cluster_10173	2.16740480336846	9.10025829942118	2.16740480336846
Cluster_10178	3.41722968879869	9.28264683377012	3.56407288873617
Cluster_10179	2.16740480336846	9.08068402548182	2.16740480336846
Cluster_10181	2.16740480336846	8.21604487382055	2.16740480336846
Cluster_10212	2.16740480336846	10.98737831769	2.16740480336846
Cluster_10215	8.27181990423654	2.16740480336846	2.16740480336846
Cluster_10217	2.16740480336846	7.98882794164799	7.55900567495534
Cluster_10224	9.0178549070254	5.28940482759227	2.16740480336846
Cluster_10228	8.939195062335	2.16740480336846	2.16740480336846
Cluster_10291	2.90375011600437	2.16740480336846	8.09955417836203
Cluster_10292	8.07469785752829	2.16740480336846	2.99426765718754
Cluster_10293	8.02255885068285	2.86039346157687	2.16740480336846
Cluster_10318	8.64376821652614	3.13845365396397	3.17350671118386
Cluster_10323	2.16740480336846	8.25649076789769	2.16740480336846
Cluster_10326	2.16740480336846	7.78960084751618	2.16740480336846
Cluster_10329	5.9371605860981	10.7263671213813	4.27148434233459
Cluster_10331	3.1980385395748	8.57703136031456	2.99426765718754
Cluster_10341	10.3207524714008	4.29097957504037	10.1377456008775
Cluster_10354	2.16740480336846	2.86039346157687	8.68493221776209
Cluster_10356	8.75976572676619	2.16740480336846	3.45009062503158
Cluster_10363	9.01452264410047	3.13845365396397	2.16740480336846
Cluster_10443	9.49042771496998	3.34620297730879	2.16740480336846
Cluster_10465	3.75112664102827	8.52003282655794	2.16740480336846
Cluster_10491	8.61764968465928	2.16740480336846	3.56407288873617
Cluster_10492	9.90458234715249	2.16740480336846	4.27148434233459
Cluster_10511	5.01239019345185	10.0284409925203	2.16740480336846
Cluster_10513	3.1980385395748	10.767172018115	7.96151013734373
Cluster_10535	3.1980385395748	2.16740480336846	10.9089419470717
Cluster_10629	8.71530117898941	2.16740480336846	2.75602927617567
Cluster_10646	3.1980385395748	9.09469270085222	9.53263549485705
Cluster_10662	9.02117948984282	2.16740480336846	3.45009062503158
Cluster_10758	3.1980385395748	8.89142468730271	3.56407288873617
Cluster_10762	2.16740480336846	7.77575064205679	8.20342827174506
Cluster_10815	9.46623975107205	2.16740480336846	6.81611250295351
Cluster_10828	2.16740480336846	8.38061523128014	2.75602927617567
Cluster_10866	11.0108347998832	3.34620297730879	10.0413829719355
Cluster_10889	2.16740480336846	7.31186507723335	8.38129973010041
Cluster_10950	8.55480168143327	2.86039346157687	2.16740480336846
Cluster_10968	11.0406248568861	2.86039346157687	8.19971159576802
Cluster_10982	9.58556440771133	2.16740480336846	2.16740480336846
Cluster_10990	8.47461051553384	2.16740480336846	6.91927770493654
Cluster_11002	10.0564991328118	2.86039346157687	2.75602927617567
Cluster_11023	9.46623975107205	2.16740480336846	2.16740480336846
Cluster_11054	9.10189725731088	3.34620297730879	9.69585234294132
Cluster_11060	9.80201895802432	2.86039346157687	5.60751668816115
Cluster_11110	7.85377417545858	2.16740480336846	2.16740480336846
Cluster_11119	3.59692967960342	4.29097957504037	10.740141539425
Cluster_11137	3.59692967960342	9.83171683942135	3.17350671118386
Cluster_11150	2.16740480336846	9.72768876108445	8.09555950354437
Cluster_11157	2.16740480336846	10.4956249340378	2.16740480336846
Cluster_11252	10.9475971530894	5.40317013291647	3.84876971307193
Cluster_11260	2.16740480336846	2.16740480336846	7.69725834444468
Cluster_11264	8.71940053059517	2.16740480336846	2.16740480336846
Cluster_11296	11.3811877751188	4.11509738981894	7.45679609775323
Cluster_11340	11.178761294777	4.37068693951651	12.6972215694829
Cluster_11341	11.9772106986727	13.360788765684	4.76542628612532
Cluster_11344	10.4862509072396	3.5169948369365	2.75602927617567
Cluster_11351	10.431085403658	3.79374691326059	6.4778337717229
Cluster_11406	7.93359324234786	2.16740480336846	2.16740480336846
Cluster_11438	2.16740480336846	8.14241437939624	2.75602927617567
Cluster_11440	8.87449623909224	2.16740480336846	6.74638670781028
Cluster_11459	9.53296958238886	2.16740480336846	3.17350671118386
Cluster_11466	11.6186090038962	3.79374691326059	6.067524257342
Cluster_11556	13.2956667533084	2.16740480336846	2.75602927617567
Cluster_11557	11.9460675603357	5.47421399800027	3.56407288873617
Cluster_11558	11.5032918819508	3.79374691326059	2.16740480336846
Cluster_11559	13.4043638982928	3.5169948369365	2.16740480336846
Cluster_11560	11.2682147330198	3.5169948369365	2.16740480336846
Cluster_11561	11.6328040245051	3.66391349340108	3.56407288873617
Cluster_11562	10.0645771227574	2.86039346157687	3.17350671118386
Cluster_11563	12.9939076721669	4.20605519187078	3.6671376069585
Cluster_11564	8.24931275614359	2.16740480336846	2.16740480336846
Cluster_11606	2.16740480336846	16.1660927693869	2.99426765718754
Cluster_11628	11.7161863795896	6.03850581211263	5.67382672534569
Cluster_11651	10.1089965370057	4.64873550711818	10.4413408009018
Cluster_11665	10.9113287465241	5.47421399800027	2.99426765718754
Cluster_11666	8.77165824925098	3.13845365396397	2.16740480336846
Cluster_11667	10.0710071047827	2.16740480336846	2.16740480336846
Cluster_11668	9.38082799449833	2.16740480336846	2.16740480336846
Cluster_11669	9.33614767320488	2.16740480336846	2.16740480336846
Cluster_11671	8.21487935016369	2.86039346157687	2.16740480336846
Cluster_11696	2.16740480336846	2.16740480336846	8.31413642275658
Cluster_11718	2.16740480336846	9.89392131553228	10.7686377277646
Cluster_11745	10.6583805181878	4.01706087280711	10.3892757215825
Cluster_11762	8.22644874912396	2.86039346157687	2.16740480336846
Cluster_11778	9.00783493539585	5.28940482759227	2.16740480336846
Cluster_11781	8.34793866462719	4.20605519187078	2.16740480336846
Cluster_11845	7.85377417545858	2.16740480336846	2.16740480336846
Cluster_11853	10.7463774634074	3.13845365396397	9.35526430787452
Cluster_11865	2.16740480336846	7.44912953497515	8.59442834720976
Cluster_11874	7.72916576795852	10.2499012224085	2.16740480336846
Cluster_11886	9.30920380405684	3.5169948369365	2.75602927617567
Cluster_11923	4.77509508430494	9.43356155492628	2.16740480336846
Cluster_11936	4.95678111448395	9.8533005103862	3.84876971307193
Cluster_11948	8.31580701782267	8.52831468932312	2.16740480336846
Cluster_11952	12.3104335712263	2.16740480336846	9.14140975252096
Cluster_11954	8.67787309521889	2.86039346157687	8.98612041284117
Cluster_11956	8.69878626163717	2.16740480336846	8.98396147816429
Cluster_11959	9.14215084271272	2.16740480336846	9.01812257645897
Cluster_11960	10.6931842564039	3.79374691326059	11.0909643529021
Cluster_11967	11.2016499945548	2.16740480336846	9.73745445940915
Cluster_11968	8.79515311423917	2.16740480336846	6.53807320138097
Cluster_11987	2.90375011600437	9.62332378318618	4.21017042429516
Cluster_11988	8.28847269674688	2.16740480336846	2.16740480336846
Cluster_11998	9.15733873348661	4.37068693951651	10.576424025252
Cluster_12058	2.90375011600437	2.16740480336846	8.82419255629378
Cluster_12130	7.26256739131977	2.16740480336846	7.88488001652637
Cluster_12146	7.72100817061427	2.16740480336846	2.16740480336846
Cluster_12173	9.25658112319719	2.16740480336846	2.16740480336846
Cluster_12190	2.16740480336846	6.31323855812162	9.16256245133367
Cluster_12195	8.45507588940033	2.86039346157687	8.31069472722871
Cluster_12211	8.63944784103615	2.16740480336846	2.75602927617567
Cluster_12220	6.7232426251753	2.86039346157687	10.8118757566067
Cluster_12225	10.8044476323578	9.85494749392306	3.93004279925704
Cluster_12243	3.88708485422626	10.4208726785007	5.51398586929082
Cluster_12245	2.16740480336846	8.05338716858631	2.75602927617567
Cluster_12306	4.1202448650481	10.193741821035	3.45009062503158
Cluster_12349	8.92861144817615	3.13845365396397	3.32179282549175
Cluster_12376	9.71231656519247	2.16740480336846	7.9571134864216
Cluster_12402	11.2484948857671	4.29097957504037	5.41383223374085
Cluster_12403	9.49760572045292	2.86039346157687	2.75602927617567
Cluster_12453	2.16740480336846	5.94213327951974	8.77259463302312
Cluster_12461	2.16740480336846	2.16740480336846	8.038439936527
Cluster_12553	8.66942217970349	2.16740480336846	2.16740480336846
Cluster_12557	10.2374557564584	10.3502317462956	2.16740480336846
Cluster_12558	2.16740480336846	10.7182467676153	7.73370566886847
Cluster_12575	9.00783493539585	5.40317013291647	2.16740480336846
Cluster_12585	7.42207938585576	13.4546089108052	6.53807320138097
Cluster_12599	8.12501712339391	3.34620297730879	2.16740480336846
Cluster_12602	13.0015013668295	2.86039346157687	11.5649798499037
Cluster_12638	9.8532796240504	11.3834294918464	5.24885145285911
Cluster_12647	8.87081533779786	2.16740480336846	8.30378659630379
Cluster_12656	2.90375011600437	9.16542251636883	3.17350671118386
Cluster_12670	9.09244625088367	2.16740480336846	9.65165539745645
Cluster_12676	9.79814841697568	3.66391349340108	5.43954409831244
Cluster_12683	6.93575283162673	9.5540408845349	2.75602927617567
Cluster_12712	9.44411830692114	2.86039346157687	2.99426765718754
Cluster_12713	9.77863839274175	3.34620297730879	8.61967974448259
Cluster_12725	8.14953322183666	2.86039346157687	2.16740480336846
Cluster_12786	6.8927837766647	9.24796745492803	2.16740480336846
Cluster_12820	2.16740480336846	7.84370810059536	8.20342827174506
Cluster_12830	10.1399076672285	10.1514802211326	3.17350671118386
Cluster_12831	10.8923930463614	10.7254671136898	2.75602927617567
Cluster_12864	8.43027953946491	4.71010385919134	2.16740480336846
Cluster_12877	12.7029202414427	9.40686266125601	3.17350671118386
Cluster_12879	9.72256341743541	10.737123645631	2.75602927617567
Cluster_12883	2.16740480336846	9.34257367588391	8.57447809504536
Cluster_12885	9.868124652102	2.86039346157687	5.94797263994106
Cluster_12893	8.43527303319275	2.16740480336846	6.82580296950253
Cluster_12913	7.92651684141973	2.16740480336846	2.75602927617567
Cluster_12918	9.74082631173826	3.13845365396397	7.10576101343125
Cluster_12924	2.16740480336846	2.16740480336846	7.61590786669738
Cluster_12952	3.75112664102827	9.92404581705122	2.16740480336846
Cluster_13050	9.53993950233742	6.55996950308029	2.99426765718754
Cluster_13072	8.86342523516626	2.16740480336846	2.16740480336846
Cluster_13118	9.07655565444169	4.29097957504037	10.5692421861444
Cluster_13172	8.19145830928194	2.16740480336846	2.99426765718754
Cluster_13179	2.16740480336846	2.16740480336846	7.71819810000169
Cluster_13185	2.16740480336846	8.71764952914318	8.08753679934782
Cluster_13201	8.05536599811219	2.16740480336846	2.75602927617567
Cluster_13244	4.95678111448395	4.37068693951651	10.6429254054952
Cluster_13247	4.77509508430494	10.8354989827446	3.32179282549175
Cluster_13259	10.5428580353929	2.16740480336846	6.79653344725004
Cluster_13296	2.16740480336846	4.20605519187078	9.45215073858116
Cluster_13297	4.00916749934277	11.335276962239	8.80475321917354
Cluster_13324	7.96846344588442	2.86039346157687	2.16740480336846
Cluster_13345	11.5385170914774	11.7342243355268	5.94797263994106
Cluster_13376	2.16740480336846	8.66978981307595	5.02808380988158
Cluster_13397	9.20489251627459	2.16740480336846	7.16799910352343
Cluster_13398	8.71940053059517	2.16740480336846	8.38129973010041
Cluster_13399	7.8759849418774	2.16740480336846	7.51180871946731
Cluster_13401	8.94970158734712	2.86039346157687	9.36026632978377
Cluster_13411	10.5532289707952	2.16740480336846	3.17350671118386
Cluster_13433	2.16740480336846	2.86039346157687	11.7883090043805
Cluster_13441	8.34793866462719	2.16740480336846	3.45009062503158
Cluster_13557	2.16740480336846	7.04928958603395	8.09155373116146
Cluster_13560	3.1980385395748	9.80299582748727	7.09778861097861
Cluster_13577	3.1980385395748	4.20605519187078	10.7318034171692
Cluster_13609	2.16740480336846	7.62939612697775	7.76422908993447
Cluster_13621	3.41722968879869	3.13845365396397	9.09214963517013
Cluster_13634	12.4621477031063	5.83877942348864	5.87487630557849
Cluster_13650	2.16740480336846	3.79374691326059	9.38010275780628
Cluster_13666	3.41722968879869	10.2297316590212	9.73873538993578
Cluster_13671	12.4296811044405	2.16740480336846	2.16740480336846
Cluster_13678	10.8092630598833	3.34620297730879	3.56407288873617
Cluster_13680	9.87181216267811	2.16740480336846	3.32179282549175
Cluster_13682	7.80057823216095	2.16740480336846	2.16740480336846
Cluster_13683	12.2419197322335	2.16740480336846	2.16740480336846
Cluster_13697	2.16740480336846	2.86039346157687	9.38174354660792
Cluster_13699	8.85226860071238	7.44912953497515	2.75602927617567
Cluster_13703	2.16740480336846	2.16740480336846	7.70252187182929
Cluster_13748	7.62808835350587	2.16740480336846	2.16740480336846
Cluster_13751	7.59275676590217	2.86039346157687	10.6104077653222
Cluster_13755	8.52231994299818	2.16740480336846	2.16740480336846
Cluster_13759	2.16740480336846	8.8257499066168	2.75602927617567
Cluster_13761	7.96846344588442	2.16740480336846	2.16740480336846
Cluster_13819	2.16740480336846	7.97070734524914	2.75602927617567
Cluster_13868	3.1980385395748	10.2967031901131	11.0030884750174
Cluster_13892	3.1980385395748	2.16740480336846	9.86375516810482
Cluster_13907	6.01965825535418	8.90102299770932	2.16740480336846
Cluster_13911	2.90375011600437	9.08068402548182	9.01389642083866
Cluster_13926	8.11260097281852	2.16740480336846	2.16740480336846
Cluster_13927	8.15559766766705	2.16740480336846	2.16740480336846
Cluster_13974	4.1202448650481	9.79615402428703	3.17350671118386
Cluster_13981	9.74284132385684	3.66391349340108	9.99389723801665
Cluster_13995	6.21887655040853	9.99298004334017	2.16740480336846
Cluster_14016	2.16740480336846	8.61251850767555	2.16740480336846
Cluster_14032	12.926365480549	7.13863273903245	12.8371362502913
Cluster_14044	7.68790810241256	2.16740480336846	2.16740480336846
Cluster_14099	4.1202448650481	12.2117044316973	3.76151613117587
Cluster_14101	9.78647409323705	4.01706087280711	3.76151613117587
Cluster_14143	9.01452264410047	2.86039346157687	2.75602927617567
Cluster_14186	8.14344316326425	3.5169948369365	2.16740480336846
Cluster_14197	2.16740480336846	9.36123616395348	2.16740480336846
Cluster_14212	2.16740480336846	6.9784437465618	9.47692465734259
Cluster_14224	5.11734463406089	3.13845365396397	9.72845595734315
Cluster_14225	8.59104944294511	3.13845365396397	9.03490445932933
Cluster_14226	7.72916576795852	2.16740480336846	7.9571134864216
Cluster_14243	10.1806140677254	2.86039346157687	2.16740480336846
Cluster_14244	9.69992348836791	3.13845365396397	2.16740480336846
Cluster_14245	10.6401182016443	3.79374691326059	2.16740480336846
Cluster_14259	2.16740480336846	9.66897914539049	6.82580296950253
Cluster_14274	10.0483756558636	2.86039346157687	6.8449901943293
Cluster_14306	2.16740480336846	2.16740480336846	7.61590786669738
Cluster_14363	2.90375011600437	8.35290467447451	2.16740480336846
Cluster_14393	4.89884288197672	11.3627411273108	6.61837627659001
Cluster_14477	9.30375410886379	2.16740480336846	6.73614400418351
Cluster_14483	2.16740480336846	8.69942939557187	2.75602927617567
Cluster_14493	5.62155948367067	12.6025600245423	3.84876971307193
Cluster_14506	2.16740480336846	9.65202725592921	16.3655273928248
Cluster_14510	2.16740480336846	8.88176207941682	2.16740480336846
Cluster_14511	2.16740480336846	15.7600685566932	17.3871439829137
Cluster_14516	2.16740480336846	9.13320834409891	2.16740480336846
Cluster_14539	11.8761919957307	6.59199406384038	4.84571928920205
Cluster_14551	2.16740480336846	5.86532857687635	9.25139918250447
Cluster_14555	10.4210534841791	2.86039346157687	7.2919466565417
Cluster_14567	3.1980385395748	9.26293224721319	2.99426765718754
Cluster_14568	2.90375011600437	8.37603362292045	2.16740480336846
Cluster_14570	2.16740480336846	9.61362762644472	3.17350671118386
Cluster_14608	10.3672099656553	4.20605519187078	3.6671376069585
Cluster_14611	9.0701500753142	2.86039346157687	2.75602927617567
Cluster_14616	2.90375011600437	9.13592050684061	3.56407288873617
Cluster_14620	2.16740480336846	9.16010319876645	2.16740480336846
Cluster_14629	7.74534375255949	2.16740480336846	2.16740480336846
Cluster_14630	9.42667510603726	2.16740480336846	2.75602927617567
Cluster_14631	12.0800089096278	2.86039346157687	2.16740480336846
Cluster_14640	8.44520844979775	2.16740480336846	6.85448866546973
Cluster_14706	10.5242346995924	4.01706087280711	8.38457717106527
Cluster_14737	10.5532289707952	2.16740480336846	7.73370566886847
Cluster_14747	8.63944784103615	2.86039346157687	2.99426765718754
Cluster_14776	11.7172115660324	18.0418464929382	17.5937115523731
Cluster_14786	3.1980385395748	2.16740480336846	9.16827794037409
Cluster_14793	2.16740480336846	8.30067633313288	3.45009062503158
Cluster_14795	2.16740480336846	8.44764804668993	2.75602927617567
Cluster_14837	3.88708485422626	2.16740480336846	8.85759346494481
Cluster_14866	2.16740480336846	9.45977527602615	2.16740480336846
Cluster_14876	8.60441088578627	5.12178491921024	2.16740480336846
Cluster_14893	9.07335642047318	2.16740480336846	5.62996600610021
Cluster_14894	8.03577142101279	2.16740480336846	7.78422476959272
Cluster_14895	8.82208868281697	2.16740480336846	7.01553765976096
Cluster_14939	6.7395085444874	2.16740480336846	10.6592516922512
Cluster_14941	10.3301644258339	2.16740480336846	9.76914138185189
Cluster_14952	9.78842638634296	3.34620297730879	6.9812744295981
Cluster_15009	2.16740480336846	9.34960043276887	2.99426765718754
Cluster_15046	2.16740480336846	8.30067633313288	2.16740480336846
Cluster_15057	7.43211090335966	2.16740480336846	8.0216956436228
Cluster_15059	7.68790810241256	2.16740480336846	10.2587540104459
Cluster_15061	11.0496060250564	2.16740480336846	9.11797472687662
Cluster_15064	7.96155654872807	2.86039346157687	11.6216212577117
Cluster_15094	12.6184704985462	2.16740480336846	6.01750755574716
Cluster_15105	11.4238854801	9.28264683377012	2.16740480336846
Cluster_15125	3.1980385395748	3.9105695465579	10.3250641350351
Cluster_15132	8.53167532488583	2.16740480336846	3.6671376069585
Cluster_15134	8.28847269674688	2.16740480336846	3.84876971307193
Cluster_15137	8.62203575087082	2.16740480336846	3.76151613117587
Cluster_15141	8.09377395483007	2.16740480336846	2.75602927617567
Cluster_15142	10.0964442191166	4.11509738981894	4.76542628612532
Cluster_15218	9.86996958559793	3.34620297730879	7.58203685816685
Cluster_15274	3.1980385395748	2.16740480336846	9.59337254891562
Cluster_15275	2.90375011600437	2.16740480336846	9.27454654315917
Cluster_15286	10.4741729130547	2.16740480336846	7.34677840751883
Cluster_15296	8.35322501975849	9.01443177811807	2.99426765718754
Cluster_15331	9.01118266549692	2.16740480336846	2.16740480336846
Cluster_15346	5.43284873525015	9.01148105481303	2.16740480336846
Cluster_15375	2.90375011600437	9.40461528701346	8.27581831844268
Cluster_15381	2.16740480336846	10.7442503629447	9.74001518410433
Cluster_15385	2.16740480336846	8.12613509748822	7.55900567495534
Cluster_15386	2.16740480336846	9.217563928365	5.27772759771244
Cluster_15436	3.1980385395748	2.16740480336846	8.75497683639027
Cluster_15437	2.16740480336846	3.34620297730879	10.1901851837788
Cluster_15470	2.90375011600437	3.9105695465579	12.3768919567221
Cluster_15482	2.16740480336846	9.00852428314712	2.75602927617567
Cluster_15483	8.30493538260806	2.16740480336846	2.75602927617567
Cluster_15484	2.16740480336846	8.89463122593445	2.16740480336846
Cluster_15485	2.16740480336846	8.91372219367621	2.16740480336846
Cluster_15543	8.71940053059517	2.16740480336846	6.05104572152406
Cluster_15545	5.47265824724712	10.4516753779205	3.32179282549175
Cluster_15567	2.16740480336846	8.14780021955439	2.16740480336846
Cluster_15585	2.16740480336846	9.36817281751173	8.59159515091776
Cluster_15594	8.57756306190056	4.58445061110889	2.16740480336846
Cluster_15615	11.3544220785363	6.57607103557114	2.99426765718754
Cluster_15639	2.16740480336846	11.425600295917	9.24058920824136
Cluster_15671	3.75112664102827	8.73564237214391	10.2551781255683
Cluster_15689	2.16740480336846	10.0940638671255	2.99426765718754
Cluster_15690	3.41722968879869	11.7586247989758	4.49143182202841
Cluster_15726	11.048791861664	2.16740480336846	2.16740480336846
Cluster_15762	2.16740480336846	9.04361171114845	5.73717889372553
Cluster_15802	2.16740480336846	7.99481788200554	2.16740480336846
Cluster_15803	7.57476074681704	8.15316601814466	2.16740480336846
Cluster_15829	2.16740480336846	2.16740480336846	8.64722790807722
Cluster_15850	2.16740480336846	8.83579378385934	2.16740480336846
Cluster_15871	2.16740480336846	8.49911768828046	2.16740480336846
Cluster_15892	8.11882241205828	2.16740480336846	2.16740480336846
Cluster_15902	8.4794531078978	2.16740480336846	2.16740480336846
Cluster_15909	7.60167119929627	2.16740480336846	8.05910050540381
Cluster_15985	3.1980385395748	12.3128353503676	2.75602927617567
Cluster_15992	8.27181990423654	2.16740480336846	2.16740480336846
Cluster_16007	2.16740480336846	2.86039346157687	8.05087176921388
Cluster_16018	2.16740480336846	2.16740480336846	10.1013641525944
Cluster_16035	3.75112664102827	10.5596415408572	10.5052039139695
Cluster_16045	3.1980385395748	9.83004310424892	2.75602927617567
Cluster_16052	9.87181216267811	2.16740480336846	8.68493221776209
Cluster_16056	11.3824808021987	2.86039346157687	5.21936846045551
Cluster_16078	10.9202591316385	9.18126378165996	2.99426765718754
Cluster_16095	7.09584360514309	2.16740480336846	8.00900856529751
Cluster_16097	7.56567775633305	2.16740480336846	8.86933736901083
Cluster_16121	5.51137717679883	11.4432246512691	4.00620474290907
Cluster_16158	9.11751262075631	6.49369485044013	2.16740480336846
Cluster_16177	2.16740480336846	7.66740138906561	2.16740480336846
Cluster_16180	2.16740480336846	2.16740480336846	7.62702358250233
Cluster_16195	5.47265824724712	3.66391349340108	10.4616518605761
Cluster_16197	5.54906476304532	3.9105695465579	10.3190824761799
Cluster_16198	4.31688835468292	3.34620297730879	9.33168943197711
Cluster_16206	7.92651684141973	2.16740480336846	7.38657455232199
Cluster_16208	8.88548291720173	2.16740480336846	6.98991701694936
Cluster_16217	4.56547869750342	11.4847712541217	10.3645969199788
Cluster_16233	11.551220503687	6.03850581211263	6.09992233516718
Cluster_16236	8.43527303319275	2.16740480336846	2.75602927617567
Cluster_16238	2.16740480336846	2.16740480336846	8.42969605420956
Cluster_16241	9.29828374759174	3.5169948369365	9.36026632978377
Cluster_16315	9.7648226643663	2.16740480336846	2.75602927617567
Cluster_16326	2.16740480336846	2.16740480336846	9.13558659238989
Cluster_16327	3.41722968879869	10.0122961806716	2.16740480336846
Cluster_16333	2.16740480336846	9.31411928657576	10.5313091558301
Cluster_16367	7.98217876191524	2.16740480336846	2.16740480336846
Cluster_16368	10.4802245497209	2.16740480336846	7.30585151542656
Cluster_16375	9.15431392116832	5.57450428953234	2.16740480336846
Cluster_16383	2.16740480336846	14.1368075779868	3.17350671118386
Cluster_16384	3.41722968879869	2.16740480336846	10.8270091469188
Cluster_16398	8.77165824925098	2.86039346157687	2.75602927617567
Cluster_16413	10.4693132597047	2.86039346157687	8.1581831377555
Cluster_16483	9.00447941772837	5.36626019208517	2.16740480336846
Cluster_16515	8.08744325576965	3.34620297730879	2.16740480336846
Cluster_16519	9.41408526572404	9.57417784532483	2.16740480336846
Cluster_16536	10.4826381143891	4.01706087280711	4.14577592318929
Cluster_16544	5.306199655863	7.72619928059623	12.0124307494184
Cluster_16599	8.82589588658592	7.49212431707531	2.16740480336846
Cluster_16601	10.0901268650176	2.86039346157687	9.15682422648689
Cluster_16602	8.02255885068285	2.16740480336846	7.64353804152623
Cluster_16626	3.1980385395748	10.4308454512553	10.7928871669823
Cluster_16640	2.16740480336846	7.5089693256722	7.84259960444494
Cluster_16641	2.90375011600437	13.2720438939929	13.2118190055451
Cluster_16676	10.5370640262263	2.16740480336846	9.4364481686236
Cluster_16713	2.16740480336846	8.99364882423984	2.16740480336846
Cluster_16714	2.16740480336846	9.00852428314712	2.99426765718754
Cluster_16731	2.16740480336846	2.16740480336846	8.24729686987665
Cluster_16736	8.29946867557706	3.79374691326059	2.16740480336846
Cluster_16737	2.16740480336846	7.97070734524914	2.16740480336846
Cluster_16746	8.74777433421292	2.16740480336846	2.16740480336846
Cluster_16766	2.16740480336846	8.66978981307595	2.16740480336846
Cluster_16777	2.16740480336846	8.22116308479277	2.16740480336846
Cluster_16784	2.16740480336846	9.31890083246365	8.84575315916541
Cluster_16807	7.53808014833449	2.86039346157687	8.87167471933527
Cluster_16850	3.1980385395748	2.16740480336846	8.95559725965036
Cluster_16859	8.74375494684956	2.16740480336846	2.16740480336846
Cluster_16867	2.16740480336846	4.5169377518296	9.40290569097933
Cluster_16871	2.90375011600437	8.30550330223659	2.16740480336846
Cluster_16872	2.16740480336846	13.6298119897461	11.2637379980496
Cluster_16890	3.88708485422626	9.65958603213282	2.16740480336846
