,source,target,PCC.cor,PCC_magnitude,PCC_direction,p_value
512,apul-mir-novel-22,FUN_001500,0.882364515864912,0.882364515864912,1,0.0475691965349656
513,apul-mir-novel-22,FUN_005153,0.947087837855072,0.947087837855072,1,0.0144940536109944
514,apul-mir-novel-22,FUN_006286,-0.934716071952229,0.934716071952229,-1,0.0198264101937691
515,apul-mir-novel-22,FUN_007153,0.882165233837686,0.882165233837686,1,0.0476886425403596
516,apul-mir-novel-22,FUN_005858,0.926368402957091,0.926368402957091,1,0.0237178042025414
517,apul-mir-novel-22,FUN_005921,0.956226102917959,0.956226102917959,1,0.0109215516287866
518,apul-mir-novel-22,FUN_007607,0.913737402232006,0.913737402232006,1,0.0300169715989997
519,apul-mir-novel-22,FUN_008289,0.945381271191268,0.945381271191268,1,0.0151969280937344
520,apul-mir-novel-22,FUN_009676,-0.942108613053445,0.942108613053445,-1,0.0165747559901862
521,apul-mir-novel-22,FUN_009778,0.900131815383233,0.900131815383233,1,0.0373129397972094
522,apul-mir-novel-22,FUN_010074,0.984545294603385,0.984545294603385,1,0.00230099462489003
523,apul-mir-novel-22,FUN_009049,0.918826974623507,0.918826974623507,1,0.0274215264015788
524,apul-mir-novel-22,FUN_009157,0.901651553332413,0.901651553332413,1,0.0364730711241453
525,apul-mir-novel-22,FUN_009350,0.959737955116664,0.959737955116664,1,0.00963911695210919
526,apul-mir-novel-22,FUN_010736,0.905956231213981,0.905956231213981,1,0.0341275970647572
527,apul-mir-novel-22,FUN_012767,0.972134602139404,0.972134602139404,1,0.00556042640609856
528,apul-mir-novel-22,FUN_012968,0.888153357392958,0.888153357392958,1,0.0441412522245395
529,apul-mir-novel-22,FUN_011851,-0.889321922640054,0.889321922640054,-1,0.0434591923876754
530,apul-mir-novel-22,FUN_012135,0.884326710356361,0.884326710356361,1,0.0463981712366602
531,apul-mir-novel-22,FUN_015282,0.923403779779549,0.923403779779549,1,0.0251530778394427
532,apul-mir-novel-22,FUN_016366,0.902786331830359,0.902786331830359,1,0.0358499418436667
533,apul-mir-novel-22,FUN_016180,0.92863657455259,0.92863657455259,1,0.022638260368812
534,apul-mir-novel-22,FUN_017936,0.926410622932996,0.926410622932996,1,0.0236975614299394
535,apul-mir-novel-22,FUN_019559,0.906530990549987,0.906530990549987,1,0.033818221789399
536,apul-mir-novel-22,FUN_020835,0.964019217812085,0.964019217812085,1,0.00814857837336875
537,apul-mir-novel-22,FUN_022227,-0.946588742621984,0.946588742621984,-1,0.0146984896837044
538,apul-mir-novel-22,FUN_022232,-0.944782832796455,0.944782832796455,-1,0.0154459600694302
539,apul-mir-novel-22,FUN_022454,0.93270692803742,0.93270692803742,1,0.0207422755994276
540,apul-mir-novel-22,FUN_025144,0.91053822108471,0.91053822108471,1,0.0316865352894553
541,apul-mir-novel-22,FUN_026471,-0.94455678584556,0.94455678584556,-1,0.0155403689202904
542,apul-mir-novel-22,FUN_029040,0.980540926489906,0.980540926489906,1,0.0032489675916029
543,apul-mir-novel-22,FUN_028524,0.970341584440232,0.970341584440232,1,0.00610399577048419
544,apul-mir-novel-22,FUN_031199,-0.973861900542159,0.973861900542159,-1,0.00505283091134499
545,apul-mir-novel-22,FUN_031590,0.97804322405839,0.97804322405839,1,0.00389270211019557
546,apul-mir-novel-22,FUN_031622,-0.951785080540232,0.951785080540232,-1,0.0126165305158745
547,apul-mir-novel-22,FUN_029285,-0.971919078765793,0.971919078765793,-1,0.00562487766295811
548,apul-mir-novel-22,FUN_030068,0.933336203023882,0.933336203023882,1,0.0204539813325871
549,apul-mir-novel-22,FUN_034419,0.95406411175884,0.95406411175884,1,0.0117367202277362
550,apul-mir-novel-22,FUN_036228,0.895014003553928,0.895014003553928,1,0.0401856283161638
551,apul-mir-novel-22,FUN_035174,0.907052654668822,0.907052654668822,1,0.0335382078980154
552,apul-mir-novel-22,FUN_037782,0.95172992630799,0.95172992630799,1,0.0126380790023771
553,apul-mir-novel-22,FUN_037287,0.951179804315303,0.951179804315303,1,0.0128536650380784
554,apul-mir-novel-22,FUN_038167,0.906080219886414,0.906080219886414,1,0.0340607815275169
555,apul-mir-novel-22,FUN_038564,-0.949347800928876,0.949347800928876,-1,0.0135801270420362
556,apul-mir-novel-22,FUN_038659,0.961236360392008,0.961236360392008,1,0.00910813008835252
557,apul-mir-novel-22,FUN_039882,0.893192982357228,0.893192982357228,1,0.0412240321866756
558,apul-mir-novel-22,FUN_039817,0.910845616658968,0.910845616658968,1,0.0315248582370282
559,apul-mir-novel-22,FUN_041545,0.909643376419732,0.909643376419732,1,0.0321586922065575
560,apul-mir-novel-22,FUN_041813,0.945927798696516,0.945927798696516,1,0.0149706532993165
561,apul-mir-novel-22,FUN_043151,0.918775095795482,0.918775095795482,1,0.027447599370768
562,apul-mir-novel-26,FUN_003588,-0.890215031293788,0.890215031293788,-1,0.0429401876914392
563,apul-mir-novel-26,FUN_006853,-0.95166727969643,0.95166727969643,-1,0.0126625692918211
564,apul-mir-novel-26,FUN_005720,-0.965575277319015,0.965575277319015,-1,0.00762753444260831
565,apul-mir-novel-26,FUN_005813,-0.917870563967212,0.917870563967212,-1,0.0279034730914748
566,apul-mir-novel-26,FUN_013106,-0.936698961611501,0.936698961611501,-1,0.018935766410365
567,apul-mir-novel-26,FUN_013474,0.956802677270164,0.956802677270164,1,0.0107074209403053
568,apul-mir-novel-26,FUN_012027,0.963534110239027,0.963534110239027,1,0.00831331402608571
569,apul-mir-novel-26,FUN_012311,0.920922342593406,0.920922342593406,1,0.0263751487714226
570,apul-mir-novel-26,FUN_014965,0.960085883492961,0.960085883492961,1,0.00951494442404758
571,apul-mir-novel-26,FUN_016752,0.981298410562805,0.981298410562805,1,0.00306146695552082
572,apul-mir-novel-26,FUN_025138,0.900520733552651,0.900520733552651,1,0.0370974271768241
573,apul-mir-novel-26,FUN_028253,0.881422892568936,0.881422892568936,1,0.0481344211378839
574,apul-mir-novel-26,FUN_028645,0.978720297419459,0.978720297419459,1,0.00371442051152876
575,apul-mir-novel-26,FUN_031305,0.987524147414034,0.987524147414034,1,0.00166964756894663
576,apul-mir-novel-26,FUN_032001,-0.926714839973362,0.926714839973362,-1,0.023551866846242
577,apul-mir-novel-26,FUN_033202,-0.891429243577695,0.891429243577695,-1,0.0422377678870576
578,apul-mir-novel-26,FUN_033292,0.99309788161826,0.99309788161826,1,0.000687633964364169
579,apul-mir-novel-26,FUN_029346,0.936028222559823,0.936028222559823,1,0.0192355511058936
580,apul-mir-novel-26,FUN_034076,0.951727442887962,0.951727442887962,1,0.0126390495449429
581,apul-mir-novel-26,FUN_035024,0.910808611107481,0.910808611107481,1,0.0315443075429578
582,apul-mir-novel-26,FUN_035176,0.916721414644943,0.916721414644943,1,0.0284861039741167
583,apul-mir-novel-26,FUN_038708,-0.958974430220758,0.958974430220758,-1,0.0099134546857663
584,apul-mir-novel-26,FUN_038179,-0.944000325285908,0.944000325285908,-1,0.0157735720934121
585,apul-mir-novel-26,FUN_038254,0.946542628205582,0.946542628205582,1,0.0147174258249784
586,apul-mir-novel-26,FUN_042308,-0.927017989649479,0.927017989649479,-1,0.0234069725202261
587,apul-mir-novel-26,FUN_044292,0.959217550034693,0.959217550034693,1,0.00982582704747661
588,apul-mir-2025,FUN_004759,0.983047003339369,0.983047003339369,1,0.0026429935003153
589,apul-mir-2025,FUN_004767,0.878997837951651,0.878997837951651,1,0.0495997745727207
590,apul-mir-2025,FUN_002515,0.912636579861521,0.912636579861521,1,0.0305881840750372
591,apul-mir-2025,FUN_002810,0.951487344142915,0.951487344142915,1,0.0127329971311614
592,apul-mir-2025,FUN_006467,0.956977777705001,0.956977777705001,1,0.0106426666775712
593,apul-mir-2025,FUN_012778,-0.901584945000828,0.901584945000828,-1,0.0365097535132833
594,apul-mir-2025,FUN_016651,0.979523493411471,0.979523493411471,1,0.00350654342589264
595,apul-mir-2025,FUN_023768,-0.94101430058552,0.94101430058552,-1,0.0170440824547369
596,apul-mir-2025,FUN_023006,0.944376513564472,0.944376513564472,1,0.0156157940749273
597,apul-mir-2025,FUN_028064,-0.967096415268237,0.967096415268237,-1,0.00712924479779952
598,apul-mir-2025,FUN_028988,0.916004461141974,0.916004461141974,1,0.0288515632704265
599,apul-mir-2025,FUN_032276,-0.966646360287236,0.966646360287236,-1,0.00727551788615641
600,apul-mir-2025,FUN_032813,-0.908149021352968,0.908149021352968,-1,0.0329521466346867
601,apul-mir-2025,FUN_035606,-0.992336479011275,0.992336479011275,-1,0.000804408258737313
602,apul-mir-2025,FUN_038833,0.8864573182551,0.8864573182551,1,0.0451371564955685
603,apul-mir-2025,FUN_038455,0.98368569479292,0.98368569479292,1,0.00249529036896345
604,apul-mir-2025,FUN_039990,0.935181344666002,0.935181344666002,1,0.0196162356341747
605,apul-mir-2025,FUN_043651,0.916379181998875,0.916379181998875,1,0.0286603664884385
606,apul-mir-novel-19,FUN_000277,0.946408154744765,0.946408154744765,1,0.0147726905328976
607,apul-mir-novel-19,FUN_001418,0.941191037598357,0.941191037598357,1,0.0169679955974659
608,apul-mir-novel-19,FUN_001882,-0.986111392310532,0.986111392310532,-1,0.00196071779477909
609,apul-mir-novel-19,FUN_000643,0.89575828160137,0.89575828160137,1,0.0397636515574502
610,apul-mir-novel-19,FUN_000988,0.937990748329227,0.937990748329227,1,0.0183627319752618
611,apul-mir-novel-19,FUN_001185,0.947441765072564,0.947441765072564,1,0.0143496471366301
612,apul-mir-novel-19,FUN_001214,0.994117913853193,0.994117913853193,1,0.000541062424272702
613,apul-mir-novel-19,FUN_003898,0.923889055603757,0.923889055603757,1,0.0249162809954054
614,apul-mir-novel-19,FUN_004208,0.912157216256004,0.912157216256004,1,0.0308380021090037
615,apul-mir-novel-19,FUN_002340,0.980379353140743,0.980379353140743,1,0.00328943666953972
616,apul-mir-novel-19,FUN_005111,0.953847826675277,0.953847826675277,1,0.0118193203398976
617,apul-mir-novel-19,FUN_005177,0.891580507217157,0.891580507217157,1,0.0421505202852485
618,apul-mir-novel-19,FUN_005182,0.941940370219747,0.941940370219747,1,0.0166466340402394
619,apul-mir-novel-19,FUN_006857,0.883283100714254,0.883283100714254,1,0.0470198408625012
620,apul-mir-novel-19,FUN_006885,0.890234055258189,0.890234055258189,1,0.0429291540093052
621,apul-mir-novel-19,FUN_005908,0.884553729808193,0.884553729808193,1,0.0462632849791403
622,apul-mir-novel-19,FUN_008544,0.911687117671229,0.911687117671229,1,0.0310836241502265
623,apul-mir-novel-19,FUN_008735,0.9200114769142,0.9200114769142,1,0.0268284022610496
624,apul-mir-novel-19,FUN_007688,0.883674603036637,0.883674603036637,1,0.0467863192099192
625,apul-mir-novel-19,FUN_010661,0.92436206928046,0.92436206928046,1,0.0246861643290846
626,apul-mir-novel-19,FUN_010781,0.987730644694226,0.987730644694226,1,0.00162841682023663
627,apul-mir-novel-19,FUN_010883,0.878741554368962,0.878741554368962,1,0.0497554448204157
628,apul-mir-novel-19,FUN_012596,0.929762718258687,0.929762718258687,1,0.0221083419649736
629,apul-mir-novel-19,FUN_012666,-0.970823372228148,0.970823372228148,-1,0.00595630103828715
630,apul-mir-novel-19,FUN_012686,0.949238102365218,0.949238102365218,1,0.0136240390967884
631,apul-mir-novel-19,FUN_013094,-0.888415734602285,0.888415734602285,-1,0.0439878164796695
632,apul-mir-novel-19,FUN_013146,0.891012503476316,0.891012503476316,1,0.0424784363848514
633,apul-mir-novel-19,FUN_012144,-0.890642716368438,0.890642716368438,-1,0.0426923528449956
634,apul-mir-novel-19,FUN_011725,0.956402005923195,0.956402005923195,1,0.0108560769375685
635,apul-mir-novel-19,FUN_012307,0.899780966932787,0.899780966932787,1,0.0375076981581633
636,apul-mir-novel-19,FUN_011741,0.882297794325602,0.882297794325602,1,0.047609177652995
637,apul-mir-novel-19,FUN_011680,0.907272272960012,0.907272272960012,1,0.0334205464341751
638,apul-mir-novel-19,FUN_015467,0.957416415247583,0.957416415247583,1,0.0104810190560254
639,apul-mir-novel-19,FUN_014639,-0.8846493743292,0.8846493743292,-1,0.0462064939200639
640,apul-mir-novel-19,FUN_015036,0.959066029393488,0.959066029393488,1,0.00988040967739998
641,apul-mir-novel-19,FUN_016428,0.882166651390684,0.882166651390684,1,0.0476877925504017
642,apul-mir-novel-19,FUN_016489,0.979825435703254,0.979825435703254,1,0.00342942628230348
643,apul-mir-novel-19,FUN_016745,0.905526395686743,0.905526395686743,1,0.0343595527330265
644,apul-mir-novel-19,FUN_016792,0.934804227693293,0.934804227693293,1,0.0197865324338185
645,apul-mir-novel-19,FUN_018506,0.898536926495778,0.898536926495778,1,0.0382008736443596
646,apul-mir-novel-19,FUN_017984,0.905278647905991,0.905278647905991,1,0.0344934750655171
647,apul-mir-novel-19,FUN_018203,0.926940707536286,0.926940707536286,1,0.0234438830674265
648,apul-mir-novel-19,FUN_019406,0.934545871305401,0.934545871305401,1,0.0199034750504448
649,apul-mir-novel-19,FUN_019433,0.901022739065943,0.901022739065943,1,0.036819838877532
650,apul-mir-novel-19,FUN_022599,0.962411593007246,0.962411593007246,1,0.00869862918817274
651,apul-mir-novel-19,FUN_022013,0.963204045801847,0.963204045801847,1,0.0084260164793071
652,apul-mir-novel-19,FUN_022170,0.950495797024441,0.950495797024441,1,0.0131233744871185
653,apul-mir-novel-19,FUN_022237,0.931770832768445,0.931770832768445,1,0.0211735462846945
654,apul-mir-novel-19,FUN_022258,0.985756330268009,0.985756330268009,1,0.00203627593860506
655,apul-mir-novel-19,FUN_023673,0.911367185210391,0.911367185210391,1,0.0312511429686842
656,apul-mir-novel-19,FUN_023020,0.888739073527376,0.888739073527376,1,0.0437989642585538
657,apul-mir-novel-19,FUN_023186,0.984022769600009,0.984022769600009,1,0.00241848021428766
658,apul-mir-novel-19,FUN_023423,0.900490670169858,0.900490670169858,1,0.0371140720944299
659,apul-mir-novel-19,FUN_023553,0.879368915644791,0.879368915644791,1,0.0493746500288224
660,apul-mir-novel-19,FUN_023575,-0.906851738258787,0.906851738258787,-1,0.0336459656371912
661,apul-mir-novel-19,FUN_024001,0.878685553144992,0.878685553144992,1,0.0497894812547121
662,apul-mir-novel-19,FUN_024778,0.961329203095566,0.961329203095566,1,0.00907555541636361
663,apul-mir-novel-19,FUN_024153,0.973026027086009,0.973026027086009,1,0.00529646613370728
664,apul-mir-novel-19,FUN_024368,0.909967598142158,0.909967598142158,1,0.0319873608751087
665,apul-mir-novel-19,FUN_024557,0.948083383398634,0.948083383398634,1,0.0140890647539818
666,apul-mir-novel-19,FUN_024562,0.938326944867481,0.938326944867481,1,0.0182145359048479
667,apul-mir-novel-19,FUN_025528,0.920443496284957,0.920443496284957,1,0.0266131160702693
668,apul-mir-novel-19,FUN_025252,0.912758928172566,0.912758928172566,1,0.0305245273971752
669,apul-mir-novel-19,FUN_025744,-0.883950350913451,0.883950350913451,-1,0.0466220633590859
670,apul-mir-novel-19,FUN_026184,0.95493147451881,0.95493147451881,1,0.0114073813572537
671,apul-mir-novel-19,FUN_026380,0.882780405422704,0.882780405422704,1,0.0473202254558494
672,apul-mir-novel-19,FUN_027831,0.886589108732733,0.886589108732733,1,0.0450595177097596
673,apul-mir-novel-19,FUN_028314,0.912162856809335,0.912162856809335,1,0.0308350587717975
674,apul-mir-novel-19,FUN_028470,0.922422935650361,0.922422935650361,1,0.0256338936566661
675,apul-mir-novel-19,FUN_028508,0.904442472729383,0.904442472729383,1,0.0349467053210389
676,apul-mir-novel-19,FUN_028554,0.914311123011133,0.914311123011133,1,0.0297206439658586
677,apul-mir-novel-19,FUN_029171,0.957094601390575,0.957094601390575,1,0.0105995354507537
678,apul-mir-novel-19,FUN_030196,0.983603899690206,0.983603899690206,1,0.00251404883087289
679,apul-mir-novel-19,FUN_030201,0.899674242767712,0.899674242767712,1,0.0375670056066109
680,apul-mir-novel-19,FUN_029362,0.970100616912309,0.970100616912309,1,0.00617831139630447
681,apul-mir-novel-19,FUN_031754,0.89260888894331,0.89260888894331,1,0.0415588812273226
682,apul-mir-novel-19,FUN_032033,0.916836145895582,0.916836145895582,1,0.0284277601526305
683,apul-mir-novel-19,FUN_032049,0.916012973829042,0.916012973829042,1,0.0288472152394036
684,apul-mir-novel-19,FUN_032468,-0.893813848064148,0.893813848064148,-1,0.0408690484093123
685,apul-mir-novel-19,FUN_032958,0.969441624343709,0.969441624343709,1,0.0063830535776277
686,apul-mir-novel-19,FUN_029323,-0.943249733459146,0.943249733459146,-1,0.016089918209193
687,apul-mir-novel-19,FUN_029891,0.969669625255797,0.969669625255797,1,0.00631196757397471
688,apul-mir-novel-19,FUN_033883,0.879406240016605,0.879406240016605,1,0.0493520240789406
689,apul-mir-novel-19,FUN_033912,0.909140929247645,0.909140929247645,1,0.0324247836104174
690,apul-mir-novel-19,FUN_033941,0.932923739780551,0.932923739780551,1,0.0206427984957648
691,apul-mir-novel-19,FUN_033996,0.941049710455312,0.941049710455312,1,0.0170288293246665
692,apul-mir-novel-19,FUN_035640,0.949120763463189,0.949120763463189,1,0.0136710607372952
693,apul-mir-novel-19,FUN_035809,0.924091655756501,0.924091655756501,1,0.0248176335943587
694,apul-mir-novel-19,FUN_036106,0.914702872105466,0.914702872105466,1,0.0295188483253091
695,apul-mir-novel-19,FUN_035058,-0.982723881241736,0.982723881241736,-1,0.00271878260730051
696,apul-mir-novel-19,FUN_035233,0.938660074590678,0.938660074590678,1,0.0180680769232953
697,apul-mir-novel-19,FUN_035494,0.954799650619247,0.954799650619247,1,0.0114572372729981
698,apul-mir-novel-19,FUN_035606,-0.911340297974859,0.911340297974859,-1,0.0312652344617119
699,apul-mir-novel-19,FUN_037708,0.93191961625427,0.93191961625427,1,0.021104807929623
700,apul-mir-novel-19,FUN_037778,0.886926279815192,0.886926279815192,1,0.044861080637712
701,apul-mir-novel-19,FUN_037197,0.890070444570193,0.890070444570193,1,0.0430240757634002
702,apul-mir-novel-19,FUN_037232,0.963084685587107,0.963084685587107,1,0.00846689524036347
703,apul-mir-novel-19,FUN_038080,0.929974240969944,0.929974240969944,1,0.022009261608035
704,apul-mir-novel-19,FUN_038160,0.884344500642269,0.884344500642269,1,0.0463875964401811
705,apul-mir-novel-19,FUN_038163,0.994317823355501,0.994317823355501,1,0.00051373061401119
706,apul-mir-novel-19,FUN_038392,0.94751001170859,0.94751001170859,1,0.0143218559710172
707,apul-mir-novel-19,FUN_037957,0.957663519187422,0.957663519187422,1,0.01039031324516
708,apul-mir-novel-19,FUN_038632,0.911857929046889,0.911857929046889,1,0.0309943045177627
709,apul-mir-novel-19,FUN_039323,0.985196296734654,0.985196296734654,1,0.00215736031604906
710,apul-mir-novel-19,FUN_039268,0.932842487610503,0.932842487610503,1,0.0206800602911334
711,apul-mir-novel-19,FUN_040692,0.935961903907798,0.935961903907798,1,0.0192652749286487
712,apul-mir-novel-19,FUN_041556,0.945240952780043,0.945240952780043,1,0.0152552012881843
713,apul-mir-novel-19,FUN_041704,0.904723368333371,0.904723368333371,1,0.0347942410714932
714,apul-mir-novel-19,FUN_041810,0.894034988439426,0.894034988439426,1,0.0407428461378118
715,apul-mir-novel-19,FUN_041862,0.943583650426879,0.943583650426879,1,0.0159489323448747
716,apul-mir-novel-19,FUN_041870,0.984875762247564,0.984875762247564,1,0.00222769837726796
717,apul-mir-novel-19,FUN_042607,0.91430379928536,0.91430379928536,1,0.0297244207272174
718,apul-mir-novel-19,FUN_043600,0.965666430505607,0.965666430505607,1,0.00759736416129995
719,apul-mir-novel-19,FUN_043151,0.885331840248247,0.885331840248247,1,0.0458019067020363
720,apul-mir-novel-19,FUN_043290,0.95857485458515,0.95857485458515,1,0.010058026332167
721,apul-mir-novel-19,FUN_043322,0.942022860322325,0.942022860322325,1,0.0166113793156388
722,apul-mir-novel-19,FUN_043365,0.948696206060611,0.948696206060611,1,0.0138416361072638
723,apul-mir-novel-19,FUN_043384,0.930976849870283,0.930976849870283,1,0.0215415893464595
724,apul-mir-novel-19,FUN_044025,-0.971386024057249,0.971386024057249,-1,0.00578533236086702
725,apul-mir-novel-32,FUN_032699,0.965932109750805,0.965932109750805,1,0.00750965302512432
726,apul-mir-novel-33,FUN_002508,0.955008373756686,0.955008373756686,1,0.0113783308633793
727,apul-mir-novel-33,FUN_007103,0.950621043656932,0.950621043656932,1,0.0130738520743087
728,apul-mir-novel-33,FUN_009030,0.950621043656932,0.950621043656932,1,0.0130738520743086
729,apul-mir-novel-33,FUN_009548,0.950621043656932,0.950621043656932,1,0.0130738520743087
730,apul-mir-novel-33,FUN_009564,0.950621043656932,0.950621043656932,1,0.0130738520743086
731,apul-mir-novel-33,FUN_011572,0.950621043656932,0.950621043656932,1,0.0130738520743086
732,apul-mir-novel-33,FUN_013793,0.970442965656417,0.970442965656417,1,0.006072817901504
733,apul-mir-novel-33,FUN_015073,-0.905094883683486,0.905094883683486,-1,0.0345929180889507
734,apul-mir-novel-33,FUN_016979,0.94460445708922,0.94460445708922,1,0.0155204433665452
735,apul-mir-novel-33,FUN_018284,0.919709733328209,0.919709733328209,1,0.026979099735601
736,apul-mir-novel-33,FUN_022186,0.910311772283348,0.910311772283348,1,0.0318058072960092
737,apul-mir-novel-33,FUN_022211,0.887852608836866,0.887852608836866,1,0.044317335536629
738,apul-mir-novel-33,FUN_023361,0.888231578074814,0.888231578074814,1,0.0440954917652168
739,apul-mir-novel-33,FUN_026670,0.950621043656932,0.950621043656932,1,0.0130738520743086
740,apul-mir-novel-33,FUN_026674,-0.886113999141553,0.886113999141553,-1,0.0453396072531273
741,apul-mir-novel-33,FUN_026712,0.965358173416265,0.965358173416265,1,0.00769955049195686
742,apul-mir-novel-33,FUN_026981,0.961367360000791,0.961367360000791,1,0.00906217883853592
743,apul-mir-novel-33,FUN_027757,0.950621043656932,0.950621043656932,1,0.0130738520743086
744,apul-mir-novel-33,FUN_031531,-0.883153002529799,0.883153002529799,-1,0.0470975227037431
745,apul-mir-novel-33,FUN_032276,-0.886769275023297,0.886769275023297,-1,0.0449534489467563
746,apul-mir-novel-33,FUN_037802,0.88487780328254,0.88487780328254,1,0.0460709485922201
747,apul-mir-novel-33,FUN_038778,0.950621043656932,0.950621043656932,1,0.0130738520743086
748,apul-mir-novel-33,FUN_040854,0.948829586328197,0.948829586328197,1,0.013787973291328
749,apul-mir-novel-33,FUN_040054,0.881691263483533,0.881691263483533,1,0.0479731120655036
750,apul-mir-novel-33,FUN_042048,0.944514808405964,0.944514808405964,1,0.0155579214784363
751,apul-mir-novel-33,FUN_042010,0.986902587124801,0.986902587124801,1,0.00179579630258979
752,apul-mir-novel-33,FUN_043283,0.995947652848742,0.995947652848742,1,0.000309477912650069
753,apul-mir-novel-33,FUN_043465,0.889177016594385,0.889177016594385,1,0.0435435868939836
754,apul-mir-novel-33,FUN_044009,0.95752482651923,0.95752482651923,1,0.0104411921403863
755,apul-mir-novel-11,FUN_012699,0.889058272939799,0.889058272939799,1,0.0436127829349676
756,apul-mir-novel-11,FUN_014620,0.993690992106373,0.993690992106373,1,0.000600985566396531
757,apul-mir-novel-11,FUN_023197,0.884375322374117,0.884375322374117,1,0.0463692773756789
758,apul-mir-novel-11,FUN_037067,0.920769702408316,0.920769702408316,1,0.0264509299983265
759,apul-mir-novel-12,FUN_000192,0.938240312180036,0.938240312180036,1,0.01825268645034
760,apul-mir-novel-12,FUN_002372,0.94429550879549,0.94429550879549,1,0.0156497248295343
761,apul-mir-novel-12,FUN_008382,-0.927576763755936,0.927576763755936,-1,0.0231406575931443
762,apul-mir-novel-12,FUN_008639,-0.896558089768872,0.896558089768872,-1,0.03931177577029
763,apul-mir-novel-12,FUN_010924,0.913608267600998,0.913608267600998,1,0.0300837998998572
764,apul-mir-novel-12,FUN_012388,0.899369000329965,0.899369000329965,1,0.0377367961175179
765,apul-mir-novel-12,FUN_025951,0.898169389828018,0.898169389828018,1,0.0384064372259489
766,apul-mir-novel-12,FUN_031703,-0.887296867645543,0.887296867645543,-1,0.0446432972666927
767,apul-mir-novel-12,FUN_029881,-0.882222851050449,0.882222851050449,-1,0.0476540980979596
768,apul-mir-novel-31,FUN_002424,0.969798651205925,0.969798651205925,1,0.00627185621023226
769,apul-mir-novel-31,FUN_002453,-0.923752065618168,0.923752065618168,-1,0.0249830538725773
770,apul-mir-novel-31,FUN_004240,-0.916296687587189,0.916296687587189,-1,0.0287024231680867
771,apul-mir-novel-31,FUN_004512,0.894727717810455,0.894727717810455,1,0.0403483184310343
772,apul-mir-novel-31,FUN_003163,0.975848654204498,0.975848654204498,1,0.00448917219523781
773,apul-mir-novel-31,FUN_003378,0.98443518319527,0.98443518319527,1,0.00232559089429334
774,apul-mir-novel-31,FUN_006744,-0.968066782314223,0.968066782314223,-1,0.006817209199898
775,apul-mir-novel-31,FUN_006801,-0.957447409110245,0.957447409110245,-1,0.010469627810215
776,apul-mir-novel-31,FUN_006919,-0.926658378194919,0.926658378194919,-1,0.0235788853853036
777,apul-mir-novel-31,FUN_005961,-0.883656253877574,0.883656253877574,-1,0.0467972558158752
778,apul-mir-novel-31,FUN_007760,0.958591775479553,0.958591775479553,1,0.0100518902364498
779,apul-mir-novel-31,FUN_008098,-0.984007371412216,0.984007371412216,-1,0.00242197167831721
780,apul-mir-novel-31,FUN_008884,-0.897121913705632,0.897121913705632,-1,0.0389942167225623
781,apul-mir-novel-31,FUN_010802,-0.94531756966454,0.94531756966454,-1,0.0152233738596375
782,apul-mir-novel-31,FUN_013620,0.919355350015113,0.919355350015113,1,0.0271564333920136
783,apul-mir-novel-31,FUN_011975,-0.974448766831075,0.974448766831075,-1,0.00488405012220856
784,apul-mir-novel-31,FUN_012068,-0.90610642392949,0.90610642392949,-1,0.0340466659470613
785,apul-mir-novel-31,FUN_012145,-0.879966110989077,0.879966110989077,-1,0.0490130250932194
786,apul-mir-novel-31,FUN_014710,-0.911662461711508,0.911662461711508,-1,0.0310965239026928
787,apul-mir-novel-31,FUN_014987,0.907878925713549,0.907878925713549,1,0.0330962185578675
788,apul-mir-novel-31,FUN_016031,-0.90221874070225,0.90221874070225,-1,0.0361611885963386
789,apul-mir-novel-31,FUN_018032,-0.981232593208086,0.981232593208086,-1,0.00307761213419391
790,apul-mir-novel-31,FUN_019560,-0.956333569982115,0.956333569982115,-1,0.0108815348751925
791,apul-mir-novel-31,FUN_022644,-0.883709519693995,0.883709519693995,-1,0.0467655101523172
792,apul-mir-novel-31,FUN_022239,0.911168421687656,0.911168421687656,1,0.0313553622723766
793,apul-mir-novel-31,FUN_022498,-0.914545387849728,0.914545387849728,-1,0.0295999176544841
794,apul-mir-novel-31,FUN_022800,-0.896655724864461,0.896655724864461,-1,0.039256726635576
795,apul-mir-novel-31,FUN_023801,-0.959396925331973,0.959396925331973,-1,0.00976133851143033
796,apul-mir-novel-31,FUN_022837,0.88404656923285,0.88404656923285,1,0.0465647916648025
797,apul-mir-novel-31,FUN_023285,-0.914924728028778,0.914924728028778,-1,0.029404763203463
798,apul-mir-novel-31,FUN_022856,0.917535452460868,0.917535452460868,1,0.028072977903627
799,apul-mir-novel-31,FUN_024932,0.979428049877591,0.979428049877591,1,0.00353103772653738
800,apul-mir-novel-31,FUN_024614,-0.881038647717705,0.881038647717705,-1,0.0483656761365184
801,apul-mir-novel-31,FUN_026673,0.97094359265703,0.97094359265703,1,0.00591963293024397
802,apul-mir-novel-31,FUN_027984,-0.912680206273256,0.912680206273256,-1,0.0305654807793489
803,apul-mir-novel-31,FUN_027723,0.910371360289112,0.910371360289112,1,0.0317744079896566
804,apul-mir-novel-31,FUN_030198,-0.95443569771743,0.95443569771743,-1,0.0115952532251544
805,apul-mir-novel-31,FUN_031741,-0.885911489515006,0.885911489515006,-1,0.045459159085183
806,apul-mir-novel-31,FUN_032046,-0.891315195011202,0.891315195011202,-1,0.0423035880419945
