transcript_id,RNA-ACR-140,RNA-ACR-145,RNA-ACR-150,RNA-ACR-173,RNA-ACR-178
FUN_036149-T1,1181,1367,957,1170,1015
FUN_032992-T1,889,607,362,1191,927
FUN_027809-T1,0,0,0,17,0
FUN_037136-T1,1,0,0,0,0
FUN_034416-T1,0,0,0,0,0
FUN_013303-T1,16,320,0,0,0
FUN_012221-T1,431,229,97,445,371
FUN_036439-T1,0,0,0,0,0
FUN_002887-T1,136,53,86,317,467
FUN_010303-T1,0,0,0,0,0
FUN_029813-T1,0,0,0,1,0
FUN_024135-T1,154,273,338,310,493
FUN_004063-T1,0,0,17,15,0
FUN_036407-T1,0,0,0,0,0
FUN_037729-T1,0,0,0,0,0
FUN_035375-T1,3292,3160,2616,1255,802
FUN_001652-T1,1073,664,445,888,845
FUN_033506-T1,0,1,0,1,1
FUN_026074-T1,233,74,157,244,274
FUN_020541-T1,0,0,0,0,0
FUN_035520-T1,50,6,0,20,12
FUN_022963-T1,39,31,22,59,78
FUN_020153-T1,0,0,0,0,0
FUN_004988-T1,341,424,190,199,292
FUN_007403-T1,0,0,0,0,0
FUN_022164-T1,0,0,0,0,0
FUN_002452-T1,6303,5508,2994,6072,2576
FUN_019600-T1,0,0,0,0,0
FUN_016409-T1,2062,2046,1431,1254,1065
FUN_016270-T1,94,221,95,650,454
FUN_037496-T1,7697,5136,3842,5915,4753
FUN_025960-T1,0,0,0,0,0
FUN_039466-T1,0,0,0,0,0
FUN_013377-T1,1823,1908,943,1857,2024
FUN_014393-T1,88,0,63,0,90
FUN_030334-T1,0,0,0,0,1
FUN_000129-T1,3,0,8,0,16
FUN_033638-T1,0,0,1,0,6
FUN_027819-T1,0,0,0,0,0
FUN_010316-T1,0,0,0,0,0
FUN_041801-T1,1298,1211,120,2278,1441
FUN_039032-T1,0,0,14,0,13
FUN_000500-T1,3089,2182,1428,2187,959
FUN_002012-T1,0,0,0,0,0
FUN_040081-T1,231,255,137,178,217
FUN_025547-T1,0,0,0,0,1
FUN_010768-T1,153,122,81,53,206
FUN_023550-T1,1189,1358,886,1063,778
FUN_000741-T1,0,0,0,0,0
FUN_004393-T1,1325,491,997,559,1430
FUN_019262-T1,0,9,0,3,0
FUN_032053-T1,1809,813,1427,1653,1970
FUN_024399-T1,2576,2549,1185,1967,1561
FUN_038248-T1,221,94,126,109,177
FUN_006383-T1,7,0,0,0,16
FUN_010471-T1,25,0,0,59,0
FUN_035106-T1,93,31,9,32,0
FUN_010106-T1,0,0,0,0,0
FUN_035061-T1,294,326,210,96,214
FUN_029762-T1,0,0,0,0,0
FUN_028212-T1,21,21,8,0,43
FUN_032951-T1,0,0,0,0,0
FUN_004719-T1,350,351,166,275,393
FUN_001824-T1,0,0,0,0,0
FUN_007267-T1,26,0,26,0,21
FUN_006466-T1,32,0,105,78,0
FUN_010961-T1,2267,1968,988,2235,1278
FUN_042451-T1,0,0,0,0,0
FUN_023613-T1,21,0,1,0,4
FUN_040587-T1,0,0,0,0,0
FUN_022937-T1,1720,1173,610,1016,696
FUN_030239-T1,0,0,0,0,0
FUN_009170-T1,0,0,0,0,0
FUN_020862-T1,0,0,0,0,0
FUN_026368-T1,16,0,18,15,22
FUN_030276-T1,28,2,30,4,190
FUN_032584-T1,3407,4082,2474,2472,1722
FUN_016284-T1,3336,2278,1512,2191,2027
FUN_021966-T1,0,0,0,0,0
FUN_026029-T1,63,0,13,11,0
FUN_033784-T1,1697,1697,883,1273,1160
FUN_021826-T1,0,0,0,0,0
FUN_005878-T1,1536,2245,824,870,666
FUN_018306-T1,805,41,491,121,53
FUN_031771-T1,0,0,78,0,0
FUN_019305-T1,0,0,2,0,0
FUN_010025-T1,0,0,0,0,0
FUN_033977-T1,80,42,126,91,439
FUN_033339-T1,10,0,0,0,0
FUN_003059-T1,0,0,0,0,0
FUN_029184-T1,347,426,168,887,216
FUN_009867-T1,0,0,0,0,0
FUN_006437-T1,10114,10476,3589,8477,9773
FUN_019128-T1,168,243,147,247,106
FUN_032674-T1,24,0,0,0,0
FUN_018612-T1,0,0,0,0,0
FUN_039634-T1,0,0,0,0,0
FUN_000493-T1,11,17,0,30,33
FUN_023851-T1,0,0,0,0,0
FUN_013877-T1,0,0,4,5,0
FUN_008757-T1,164,60,108,156,85
FUN_035192-T1,15,31,18,76,64
FUN_033305-T1,0,0,0,0,0
FUN_016112-T1,2091,1785,1482,3158,2480
FUN_044208-T1,42,96,101,96,285
FUN_004229-T1,1085,1722,946,1495,1388
FUN_011202-T1,1,0,0,0,0
FUN_009509-T1,38,0,21,12,33
FUN_017730-T1,0,0,0,0,0
FUN_018482-T1,77,56,104,106,135
FUN_025995-T1,99,21,33,130,52
FUN_037684-T1,653,512,506,678,1027
FUN_011116-T1,20,10,5,4,0
FUN_034899-T1,0,0,0,0,0
FUN_038716-T1,24,2,41,16,2
FUN_042328-T1,0,0,0,0,0
FUN_032430-T1,67,47,97,76,90
FUN_041090-T1,0,0,12,0,0
FUN_015014-T1,2153,4522,3742,12325,2691
FUN_041582-T1,4021,2334,2111,2551,1651
FUN_004980-T1,59,12,44,64,96
FUN_033209-T1,5,28,0,12,0
FUN_011106-T1,0,0,16,12,0
FUN_040528-T1,0,1,0,0,1
FUN_034245-T1,230,177,150,600,183
FUN_028081-T1,0,0,1,1,0
FUN_031465-T1,629,733,470,586,599
FUN_038350-T1,0,0,0,11,52
FUN_010157-T1,0,0,0,0,0
FUN_042137-T1,3,0,2,0,33
FUN_008178-T1,0,0,0,14,0
FUN_028388-T1,0,91,101,9,0
FUN_003513-T1,0,7,25,282,98
FUN_032223-T1,186,37,67,87,143
FUN_011825-T1,0,0,0,0,0
FUN_020571-T1,0,0,0,0,0
FUN_019205-T1,55,67,18,25,83
FUN_005835-T1,0,0,0,0,0
FUN_034049-T1,2435,2105,1553,1683,1598
FUN_013626-T1,876,681,528,700,504
FUN_041271-T1,54,12,12,24,28
FUN_023647-T1,7110,7614,5117,7289,3041
FUN_038349-T1,456,250,335,421,499
FUN_024070-T1,0,0,5,25,5
FUN_042950-T1,260,167,249,0,334
FUN_015757-T1,12,0,8,11,22
FUN_023606-T1,9,0,0,0,3
FUN_009814-T1,0,0,0,0,3
FUN_011976-T1,719,350,585,595,1308
FUN_001077-T1,736,311,426,842,567
FUN_034045-T1,951,1022,644,1330,1459
FUN_011171-T1,0,0,0,0,0
FUN_043672-T1,0,0,0,0,0
FUN_016759-T1,40,4,35,89,203
FUN_001664-T1,1194,1474,571,1570,1023
FUN_003801-T1,0,0,0,0,31
FUN_007589-T1,0,0,0,0,0
FUN_036694-T1,0,0,0,0,0
FUN_012536-T1,564,567,354,245,287
FUN_005209-T1,0,0,0,0,0
FUN_018541-T1,1099,685,736,1033,679
FUN_004711-T1,1330,712,670,1315,1277
FUN_044080-T1,0,0,0,0,2
FUN_006975-T1,370,653,1124,3372,639
FUN_023735-T1,0,1,0,0,0
FUN_022897-T1,4175,2102,1764,3924,2147
FUN_026229-T1,1308,191,230,212,294
FUN_041911-T1,625,399,517,470,579
FUN_043712-T1,0,0,0,0,0
FUN_021131-T1,0,0,0,0,0
FUN_010918-T1,199,197,207,257,141
FUN_006255-T1,12170,6635,5482,5948,3857
FUN_024617-T1,235,92,120,104,143
FUN_032151-T1,26037,16493,12424,29516,9042
FUN_028820-T1,44,0,22,0,67
FUN_024592-T1,1724,1332,704,1898,2126
FUN_027659-T1,0,0,0,0,0
FUN_007297-T1,0,0,0,1,0
FUN_038623-T1,3,18,0,6,74
FUN_035329-T1,7516,2354,3738,1781,2161
FUN_011519-T1,0,0,0,0,0
FUN_002386-T1,0,0,114,46,41
FUN_041384-T1,28,15,0,0,1
FUN_029316-T1,65,6,0,22,43
FUN_016106-T1,1205,417,638,1045,789
FUN_015865-T1,0,0,0,0,0
FUN_030993-T1,0,0,2,0,0
FUN_002061-T1,15,0,0,7,36
FUN_041803-T1,0,24,10,11,19
FUN_012218-T1,225,66,94,261,159
FUN_000253-T1,0,0,0,7,2
FUN_009125-T1,216,380,73,31,4
FUN_031949-T1,5043,3216,3675,3439,3329
FUN_007708-T1,4423,4919,2656,4248,3836
FUN_006534-T1,88,0,0,148,0
FUN_011163-T1,0,0,0,0,0
FUN_038517-T1,0,3,0,0,0
FUN_009149-T1,228,828,28,167,1154
FUN_024845-T1,0,0,0,0,0
FUN_036500-T1,0,0,6,0,8
FUN_017675-T1,12,0,28,0,53
FUN_029204-T1,859,583,369,589,178
FUN_029944-T1,0,0,0,43,0
FUN_041204-T1,1,0,3,0,1
FUN_037034-T1,0,1,2,0,0
FUN_028836-T1,0,0,2,0,0
FUN_000669-T1,0,0,0,0,0
FUN_021815-T1,6,9,88,20,66
FUN_008338-T1,3151,2541,2509,5505,4582
FUN_021914-T1,3,0,1,0,3
FUN_031482-T1,0,0,0,0,0
FUN_027793-T1,0,0,0,0,0
FUN_033865-T1,3,0,12,0,43
FUN_009570-T1,221,11,66,21,0
FUN_039337-T1,9,7,5,17,7
FUN_029797-T1,0,0,0,0,8
FUN_040439-T1,372,808,782,590,376
FUN_026197-T1,0,19,28,93,81
FUN_017563-T1,0,0,0,0,0
FUN_010152-T1,0,0,0,0,0
FUN_002133-T1,0,0,0,0,833
FUN_012704-T1,27,0,0,0,12
FUN_031030-T1,0,0,0,0,0
FUN_040887-T1,18,0,36,0,111
FUN_024606-T1,0,0,0,0,0
FUN_014074-T1,0,0,0,0,0
FUN_007300-T1,0,3,0,0,19
FUN_022722-T1,3845,3215,1842,3298,2675
FUN_013321-T1,335,534,5,90,1793
FUN_041755-T1,0,0,0,0,6
FUN_037292-T1,146,123,125,306,95
FUN_029544-T1,270,0,54,127,194
FUN_010713-T1,658,509,246,521,389
FUN_016863-T1,52,263,40,249,197
FUN_000560-T1,0,0,3,0,5
FUN_015929-T1,4,14,41,18,73
FUN_015605-T1,0,1,0,0,0
FUN_029285-T1,5,9,8,0,3
FUN_042216-T1,0,0,0,0,0
FUN_040763-T1,0,0,0,0,0
FUN_020468-T1,0,0,0,0,0
FUN_030654-T1,0,0,0,0,0
FUN_025923-T1,1573,757,2809,1631,1231
FUN_016148-T1,758,561,634,789,1297
FUN_014812-T1,1780,2631,2195,3586,3232
FUN_017146-T1,0,0,0,0,0
FUN_001062-T1,134,58,55,111,61
FUN_035961-T1,4,3,30,0,6
FUN_016306-T1,59,29,77,146,90
FUN_031773-T1,0,0,82,0,0
FUN_035254-T1,170,105,203,252,158
FUN_022458-T1,0,0,0,0,0
FUN_009999-T1,0,0,0,0,0
FUN_017654-T1,7,0,6,0,113
FUN_042413-T1,0,0,5,14,13
FUN_025142-T1,0,0,0,48,16
FUN_025319-T1,6502,3179,2440,3482,2954
FUN_038370-T1,712,427,375,807,883
FUN_004192-T1,35,51,96,81,33
FUN_008240-T1,652,285,329,385,233
FUN_013263-T1,141,99,65,28,222
FUN_022867-T1,98,883,325,108,53
FUN_002695-T1,4873,4592,3048,2785,1695
FUN_007134-T1,1630,347,252,1126,522
FUN_002658-T1,2150,1432,998,2422,2086
FUN_042558-T1,0,0,0,0,2
FUN_036821-T1,35,3145,165,2303,0
FUN_025855-T1,514,198,137,384,327
FUN_030789-T1,0,0,0,0,0
FUN_007585-T1,0,0,0,0,0
FUN_017646-T1,0,0,0,9,8
FUN_030965-T1,0,0,0,0,0
FUN_013110-T1,9,10,12,11,8
FUN_041975-T1,0,0,0,9,0
FUN_043192-T1,4390,5636,2444,4816,3868
FUN_012737-T1,908,1439,1212,1378,266
FUN_015539-T1,15,0,0,0,40
FUN_029377-T1,0,0,0,0,0
FUN_012148-T1,0,0,12,0,4
FUN_011287-T1,1171,1410,709,667,1101
FUN_016357-T1,2748,1312,830,1848,1446
FUN_027902-T1,2883,1615,1246,1906,1306
FUN_027918-T1,0,28,0,0,101
FUN_003036-T1,0,0,0,0,0
FUN_007066-T1,4020,2548,2324,3879,2838
FUN_027513-T1,0,0,0,21,0
FUN_036256-T1,142,94,78,147,73
FUN_002706-T1,666,865,276,952,120
FUN_023302-T1,683,372,322,510,295
FUN_035567-T1,0,49,0,11,19
FUN_000829-T1,0,0,0,0,1
FUN_027359-T1,0,0,0,0,0
FUN_017178-T1,0,0,0,0,1
FUN_031467-T1,4136,2229,2124,3744,2934
FUN_008790-T1,357,452,301,177,249
FUN_008539-T1,814,780,444,484,450
FUN_021318-T1,0,0,0,0,0
FUN_044328-T1,0,0,0,0,0
FUN_024303-T1,7,45,9,25,13
FUN_041638-T1,2011,1160,1119,1897,1909
FUN_023721-T1,1,0,0,0,0
FUN_004813-T1,0,11,0,0,0
FUN_031996-T1,2,10,5,9,47
FUN_040401-T1,0,146,0,0,0
FUN_000655-T1,0,0,0,0,1
FUN_016895-T1,11,0,9,8,15
FUN_023574-T1,27,0,13,0,69
FUN_040240-T1,1655,1441,1130,2176,1218
FUN_014982-T1,711,261,209,538,255
FUN_021738-T1,0,0,0,0,0
FUN_040301-T1,3164,1634,1368,3050,4326
FUN_044143-T1,0,0,0,0,6
FUN_000207-T1,232,90,85,82,321
FUN_018200-T1,393,327,591,353,264
FUN_006729-T1,3777,5307,4124,8886,5479
FUN_038991-T1,4,28,11,26,30
FUN_024528-T1,183,235,92,202,262
FUN_025026-T1,50,28,0,0,0
FUN_035289-T1,371,218,114,288,146
FUN_044097-T1,47,87,102,134,325
FUN_034491-T1,0,0,0,0,0
FUN_004905-T1,785,430,478,1358,1503
FUN_011494-T1,62,0,0,0,161
FUN_011981-T1,1744,1657,1030,1498,1070
FUN_007098-T1,587,429,517,419,510
FUN_005541-T1,0,0,1,0,1
FUN_042161-T1,0,0,0,0,0
FUN_027647-T1,0,0,0,0,0
FUN_031766-T1,8,6,7,3,19
FUN_043072-T1,16,13,44,36,31
FUN_017430-T1,0,0,0,0,0
FUN_036686-T1,2,0,9,0,12
FUN_007193-T1,97,348,80,195,594
FUN_011029-T1,0,0,0,0,0
FUN_022915-T1,4400,3067,1986,2947,4025
FUN_022483-T1,1160,857,802,1789,1232
FUN_027420-T1,0,0,32,0,0
FUN_002912-T1,0,0,0,0,0
FUN_031695-T1,111,47,114,147,111
FUN_005980-T1,49,43,60,98,9
FUN_021058-T1,0,0,0,0,0
FUN_017247-T1,3,0,0,0,42
FUN_039193-T1,0,0,0,0,0
FUN_004455-T1,15224,10923,12127,11697,11840
FUN_017658-T1,0,0,0,44,33
FUN_000200-T1,109,0,0,20,61
FUN_042268-T1,58,49,55,34,92
FUN_011015-T1,0,0,0,0,0
FUN_002362-T1,303,263,260,471,239
FUN_021995-T1,0,0,0,0,0
FUN_006265-T1,429,253,76,240,148
FUN_000134-T1,4,0,8,0,13
FUN_025400-T1,29,0,47,32,139
FUN_007785-T1,2115,1043,1140,2839,1709
FUN_007815-T1,2320,2068,1950,1578,2290
FUN_034027-T1,0,0,0,0,22
FUN_018393-T1,377,902,365,331,678
FUN_004743-T1,987,705,864,1305,2720
FUN_041759-T1,1200,1101,535,774,657
FUN_038051-T1,430,378,178,521,163
FUN_011874-T1,580,621,435,751,519
FUN_025704-T1,69,35,69,28,125
FUN_029998-T1,0,0,0,0,0
FUN_020481-T1,0,0,0,0,0
FUN_041281-T1,89,307,93,85,132
FUN_017359-T1,0,0,0,0,0
FUN_044348-T1,7,0,6,11,21
FUN_017497-T1,0,0,0,0,0
FUN_023232-T1,1,0,0,0,0
FUN_033057-T1,73,17,27,18,261
FUN_029082-T1,26,0,39,4,0
FUN_016155-T1,3,3,38,7,58
FUN_011668-T1,0,0,0,0,5
FUN_031472-T1,457,281,153,601,547
FUN_025963-T1,1083,809,375,1229,1256
FUN_035246-T1,1,1,0,2,4
FUN_004077-T1,9,0,8,0,5
FUN_003145-T1,0,0,0,0,0
FUN_029886-T1,37,66,33,16,10
FUN_028624-T1,0,0,0,96,22
FUN_042487-T1,38,21,50,42,1
FUN_012505-T1,4062,109,2062,2026,1625
FUN_042395-T1,2,0,0,0,0
FUN_004488-T1,48,143,12,221,121
FUN_003693-T1,31504,17017,8446,26177,4508
FUN_004168-T1,0,0,0,0,0
FUN_020160-T1,0,0,0,0,1
FUN_032877-T1,1993,1191,826,1834,1634
FUN_040531-T1,2,0,12,4,0
FUN_039040-T1,0,0,0,0,1
FUN_030661-T1,8,59,34,23,96
FUN_003825-T1,0,0,0,0,0
FUN_010754-T1,521,760,126,377,430
FUN_006277-T1,4306,1689,1577,2655,1159
FUN_010161-T1,234,26,9,49,10
FUN_005609-T1,0,0,0,1,1
FUN_000107-T1,2,0,7,0,7
FUN_016732-T1,4742,1960,3920,4631,4595
FUN_007982-T1,16,0,0,0,0
FUN_028806-T1,77,74,22,40,13
FUN_015308-T1,5889,2996,3578,5053,4579
FUN_016383-T1,547,362,183,277,297
FUN_024314-T1,1,0,10,1,0
FUN_019419-T1,4,64,122,69,116
FUN_021015-T1,146,108,63,244,86
FUN_014600-T1,42,133,121,125,103
FUN_019390-T1,5,138,54,6,12
FUN_034308-T1,0,0,27,0,33
FUN_030856-T1,0,0,0,0,0
FUN_035663-T1,3777,3159,2217,3187,1818
FUN_023313-T1,0,0,0,0,0
FUN_024069-T1,923,729,528,615,1471
FUN_024373-T1,959,860,354,592,504
FUN_040185-T1,236,40,9,60,14
FUN_010969-T1,0,0,0,0,0
FUN_041698-T1,2587,2174,1598,2235,1913
FUN_002779-T1,0,0,0,0,0
FUN_025857-T1,57,3,81,47,45
FUN_035951-T1,0,0,0,0,0
FUN_041453-T1,0,0,0,0,0
FUN_004143-T1,3530,1524,2713,3071,1334
FUN_040623-T1,0,0,25,0,42
FUN_042843-T1,2279,1548,755,1255,2329
FUN_037279-T1,134,170,157,123,262
FUN_000828-T1,0,0,1,0,0
FUN_018847-T1,88,0,75,171,34
FUN_015640-T1,0,0,0,0,0
FUN_011285-T1,1,1,3,2,3
FUN_010912-T1,0,0,0,0,0
FUN_032730-T1,0,1,0,0,0
FUN_019979-T1,0,0,0,0,0
FUN_033451-T1,0,0,0,0,2
FUN_002871-T1,380,229,172,379,305
FUN_042513-T1,1,1,0,1,1
FUN_022694-T1,939,615,653,1013,915
FUN_011025-T1,0,0,0,0,0
FUN_021494-T1,0,0,1,0,0
FUN_027595-T1,0,0,0,0,0
FUN_010561-T1,775,612,371,594,327
FUN_016252-T1,837,436,12,1294,1434
FUN_013297-T1,131,409,466,148,129
FUN_014770-T1,1676,871,1307,1316,1099
FUN_036263-T1,1335,1113,926,1145,719
FUN_017858-T1,879,349,305,423,330
FUN_037948-T1,1530,1036,512,513,615
FUN_005935-T1,0,0,0,0,0
FUN_038083-T1,0,0,0,135,0
FUN_029390-T1,0,0,0,0,0
FUN_021261-T1,0,0,0,0,0
FUN_018410-T1,29,44,36,203,625
FUN_006645-T1,1503,1908,651,854,1149
FUN_001251-T1,1448,675,232,1019,576
FUN_035478-T1,7144,6363,3705,5543,5716
FUN_033543-T1,0,0,0,0,0
FUN_033400-T1,2,0,5,0,5
FUN_004573-T1,88,80,52,47,88
FUN_042661-T1,0,11,117,20,123
FUN_038127-T1,580,623,743,1052,375
FUN_014389-T1,39,23,24,14,43
FUN_025976-T1,3393,2119,1193,2712,1138
FUN_030551-T1,0,0,0,0,3
FUN_035943-T1,0,10,0,34,21
FUN_031994-T1,0,0,0,4,9
FUN_014466-T1,881,1130,386,777,611
FUN_042854-T1,570,641,162,933,277
FUN_030813-T1,0,0,0,0,0
FUN_026848-T1,0,0,0,0,0
FUN_001844-T1,5,14,32,19,61
FUN_005096-T1,32,0,1,16,0
FUN_031681-T1,1580,1523,1064,2042,1237
FUN_028553-T1,2640,1666,1934,2701,2420
FUN_006386-T1,0,0,0,13,25
FUN_040093-T1,155,57,112,145,128
FUN_026407-T1,75,15,1,39,5
FUN_020387-T1,0,0,0,0,0
FUN_003304-T1,0,0,0,0,0
FUN_043345-T1,467,197,178,574,780
FUN_036046-T1,737,315,289,621,837
FUN_021586-T1,0,0,1,0,0
FUN_027439-T1,0,4,21,0,0
FUN_017624-T1,8,0,0,0,3
FUN_014704-T1,8307,13726,6272,8127,5572
FUN_033658-T1,3,0,11,1,78
FUN_005914-T1,40614,38228,29140,40624,26718
FUN_036590-T1,0,0,1,0,0
FUN_024204-T1,21,0,37,0,11
FUN_027760-T1,0,0,0,0,0
FUN_016449-T1,907,466,570,1415,2300
FUN_012571-T1,938,796,373,1068,892
FUN_013413-T1,2,0,0,0,0
FUN_027672-T1,0,2,0,0,0
FUN_037546-T1,286,75,17,318,368
FUN_020954-T1,0,0,0,0,256
FUN_008931-T1,2721,1880,1442,2130,1509
FUN_014951-T1,2674,1697,1203,1455,1567
FUN_010265-T1,0,0,0,0,0
FUN_007467-T1,0,0,0,0,1
FUN_013021-T1,0,0,0,0,0
FUN_025842-T1,2830,2083,1863,2032,1718
FUN_005906-T1,4039,1730,1562,2299,1637
FUN_010516-T1,0,0,0,0,0
FUN_011482-T1,0,0,0,0,0
FUN_039495-T1,620,128,140,172,345
FUN_017443-T1,0,0,0,0,0
FUN_008387-T1,1021,430,582,646,551
FUN_027935-T1,437,239,420,928,605
FUN_033375-T1,0,0,0,0,1
FUN_026701-T1,0,19,0,12,0
FUN_035980-T1,18,7,28,20,34
FUN_041729-T1,10,0,29,5,0
FUN_041869-T1,167,171,56,370,178
FUN_024061-T1,0,0,0,0,0
FUN_001717-T1,0,0,0,0,0
FUN_002981-T1,0,0,0,0,0
FUN_018946-T1,0,0,0,46,0
FUN_002641-T1,334,135,56,409,177
FUN_017743-T1,0,0,0,0,0
FUN_039101-T1,3523,1854,2012,1880,1724
FUN_011854-T1,4595,3001,1215,2653,2064
FUN_033435-T1,0,0,0,0,2
FUN_028776-T1,92,10,2,0,1
FUN_022135-T1,86,43,42,142,13
FUN_014583-T1,47,33,0,41,212
FUN_002351-T1,142,18,58,125,63
FUN_012778-T1,836,1503,1010,657,848
FUN_041752-T1,2566,1817,726,1880,1003
FUN_035617-T1,0,0,0,0,0
FUN_033218-T1,1,2,1,2,2
FUN_005345-T1,80,3,25,47,136
FUN_043967-T1,0,0,0,0,0
FUN_001339-T1,0,0,0,0,0
FUN_007668-T1,1922,1364,701,1638,328
FUN_030142-T1,0,0,0,0,0
FUN_015104-T1,1851,818,607,1314,978
FUN_011423-T1,0,0,0,0,0
FUN_043998-T1,0,0,11,0,0
FUN_019797-T1,0,0,0,0,0
FUN_000823-T1,0,0,0,0,1
FUN_036924-T1,9402,6992,4356,5918,4587
FUN_043172-T1,292,222,72,296,364
FUN_027895-T1,6,3,0,11,0
FUN_043089-T1,1821,1831,864,1059,611
FUN_029445-T1,734,426,203,408,426
FUN_020502-T1,0,0,0,0,0
FUN_028325-T1,0,0,0,0,0
FUN_017369-T1,0,0,0,0,0
FUN_018800-T1,14,17,0,22,0
FUN_002071-T1,0,1,0,1,1
FUN_019304-T1,0,1,0,0,0
FUN_039678-T1,0,0,0,0,0
FUN_035411-T1,41,26,21,50,44
FUN_016381-T1,1550,939,355,1149,680
FUN_010921-T1,4603,3553,680,2395,639
FUN_013817-T1,0,0,0,0,0
FUN_010133-T1,3,0,0,0,0
FUN_013623-T1,2125,3428,1222,1069,900
FUN_020033-T1,0,0,0,0,1
FUN_029638-T1,342,161,12,432,108
FUN_001557-T1,170,3,36,6,38
FUN_026732-T1,177,310,88,249,93
FUN_016768-T1,18,12,0,62,11
FUN_026784-T1,26,0,0,0,0
FUN_018563-T1,5,0,0,0,2
FUN_033790-T1,2288,1532,1612,4257,2970
FUN_027079-T1,0,87,0,16,50
FUN_040860-T1,759,311,396,422,358
FUN_038076-T1,0,0,0,0,134
FUN_009909-T1,0,0,0,0,0
FUN_000709-T1,0,0,0,0,1
FUN_017232-T1,9,0,14,11,22
FUN_024458-T1,831,2141,361,1035,709
FUN_028891-T1,196,149,51,138,35
FUN_013309-T1,10,0,0,0,0
FUN_042583-T1,740,621,333,740,651
FUN_036898-T1,5363,2933,2118,4375,2757
FUN_015316-T1,1148,623,457,1337,817
FUN_005587-T1,0,0,2,1,0
FUN_036599-T1,0,0,0,0,0
FUN_041064-T1,0,34,0,0,11
FUN_041035-T1,9,5,0,0,10
FUN_020298-T1,0,0,0,0,1
FUN_001658-T1,6854,4881,4063,7898,6629
FUN_041646-T1,0,0,0,12,20
FUN_021568-T1,0,0,1,0,0
FUN_035849-T1,9247,6111,3420,7959,7255
FUN_029240-T1,279,178,97,151,127
FUN_029230-T1,93,72,118,102,103
FUN_012788-T1,567,249,250,397,214
FUN_007688-T1,2138,1257,842,1478,1390
FUN_021389-T1,0,0,0,0,0
FUN_040160-T1,0,0,1,0,0
FUN_038250-T1,226,254,80,59,176
FUN_015468-T1,336,76,142,122,221
FUN_005499-T1,0,0,0,0,3
FUN_021603-T1,0,0,0,0,0
FUN_030996-T1,4,3,3,7,7
FUN_009331-T1,30,13,13,15,73
FUN_011527-T1,0,0,0,0,0
FUN_033538-T1,0,0,0,0,0
FUN_033910-T1,421,342,207,306,367
FUN_008227-T1,0,0,0,16,59
FUN_035875-T1,20,15,50,31,69
FUN_025424-T1,24,23,31,13,48
FUN_011769-T1,6467,5428,4045,13787,10986
FUN_023962-T1,3095,2191,1752,5360,4914
FUN_018457-T1,2,0,0,0,42
FUN_015000-T1,1,0,0,1,0
FUN_004523-T1,633,563,297,685,608
FUN_000381-T1,0,10,9,0,7
FUN_018729-T1,0,0,0,27,0
FUN_026370-T1,4113,1394,1688,3235,716
FUN_012408-T1,0,11,9,0,0
FUN_002275-T1,0,0,0,0,9
FUN_006670-T1,472,124,178,451,50
FUN_029044-T1,9,0,25,4,100
FUN_003411-T1,6,0,4,2,52
FUN_032912-T1,327,516,248,544,333
FUN_022737-T1,34,7,12,9,19
FUN_039640-T1,0,0,45,28,37
FUN_010806-T1,0,2,0,0,0
FUN_026584-T1,25,5,0,6,87
FUN_018825-T1,0,0,0,4,0
FUN_017078-T1,0,0,0,0,0
FUN_018146-T1,17,13,17,172,20
FUN_038309-T1,185,122,175,107,112
FUN_015847-T1,0,0,0,0,0
FUN_007048-T1,0,0,0,0,0
FUN_016390-T1,64,0,9,0,0
FUN_043285-T1,207,362,219,371,350
FUN_017286-T1,0,0,0,0,0
FUN_043704-T1,0,0,0,21,479
FUN_025279-T1,0,0,0,0,0
FUN_028947-T1,380,404,120,486,55
FUN_031927-T1,31,22,26,7,33
FUN_014875-T1,2408,2293,1224,2371,1302
FUN_013536-T1,37,43,9,5,133
FUN_042118-T1,1101,495,1185,381,2090
FUN_016866-T1,0,0,0,9,0
FUN_031195-T1,0,0,0,0,0
FUN_008482-T1,190,163,134,250,69
FUN_035494-T1,2361,1442,780,1619,1330
FUN_019308-T1,0,0,0,14,0
FUN_015264-T1,1061,1185,555,602,637
FUN_024360-T1,374,142,155,309,161
FUN_012028-T1,1660,3416,2445,6492,5558
FUN_001892-T1,0,0,1,0,0
FUN_035999-T1,71,63,0,31,11
FUN_042845-T1,42,23,12,0,63
FUN_044077-T1,1,1,0,1,0
FUN_000148-T1,0,0,0,0,2
FUN_005757-T1,13,0,37,36,191
FUN_038418-T1,10021,9940,6883,16106,16948
FUN_017610-T1,33,0,34,3,52
FUN_003506-T1,0,0,0,0,0
FUN_021093-T1,0,0,0,0,0
FUN_006821-T1,2177,1139,1038,1824,1624
FUN_039726-T1,0,0,16,0,9
FUN_025147-T1,10,0,3,0,50
FUN_031509-T1,34,149,84,109,143
FUN_043528-T1,178,73,17,58,55
FUN_009714-T1,53,35,35,20,95
FUN_018221-T1,0,0,0,0,0
FUN_026064-T1,287,4,175,220,0
FUN_024379-T1,110,126,148,151,97
FUN_028900-T1,0,0,0,0,14
FUN_036492-T1,1,0,0,0,0
FUN_019850-T1,0,0,0,0,0
FUN_005384-T1,2199,2097,1119,2581,1725
FUN_029402-T1,9807,6571,4881,6819,2595
FUN_034481-T1,7793,2769,3040,3944,2547
