sample140	sample145	sample150	sample173	sample178
XM_044323862.1	8.95665681411879	8.78386811532263	9.47905793177656	8.5434614172721	6.2971018992139
XR_006393649.1	7.32294558650824	9.31058839501758	10.1415844514446	8.59315502162704	8.2256092655202
XM_044317849.1	6.2971018992139	6.2971018992139	9.59950888719612	10.0121583880062	6.90845037720076
XM_044307684.1	8.87689674083662	9.18614351455744	6.2971018992139	8.56142406561873	6.2971018992139
XM_029328604.2	9.30948078975859	9.90350965310107	6.48500226249626	9.50604664830062	7.19139268833916
XM_029338255.2	9.39857649532248	6.2971018992139	6.2971018992139	6.2971018992139	8.51357566683559
XM_044311332.1	6.58998317349259	6.46747090534689	6.2971018992139	6.51442946055221	10.2631431308361
XR_006395637.1	10.3645707285956	6.7770421014671	9.16819350189216	10.9697107805354	9.35808915704025
XM_029355581.2	9.17972986031014	9.79634259397054	7.0409673518743	9.35261383849302	8.07745474650327
XM_044311120.1	7.18718940107177	9.83355297384966	7.12654128374388	7.67104832400594	7.17959289242442
XM_044324190.1	6.2971018992139	6.2971018992139	9.19523681523166	6.2971018992139	6.94285476565554
XM_044319728.1	7.11588545076086	10.2815695942322	8.5912847743519	8.42229317291121	8.35810431919478
XM_029339087.2	9.25003669494237	9.05859810860019	9.60201655960354	10.1209533317591	6.2971018992139
XM_029331963.2	6.2971018992139	6.2971018992139	8.20597964603243	9.27016972630261	6.2971018992139
XM_044313069.1	8.73356364759361	8.95128714083381	10.286556538644	9.4843452218446	7.05024116497742
XM_044312796.1	7.15236582090685	10.8611219789536	6.2971018992139	9.29333051270523	8.66509248179989
XM_029340549.2	8.66929008348211	11.7147729481724	9.31390786672946	9.94134199653398	8.36984909631743
XM_029348046.2	8.24169947396737	8.01406647944966	7.52139819551371	9.29333051270523	6.2971018992139
XM_044318908.1	9.38796613866499	7.37650774579873	10.0531868253204	8.31908564629665	10.8905773614685
XM_044306928.1	8.69595664245226	8.49507680663323	6.2971018992139	8.82306855626616	9.1007016146614
XM_044325567.1	6.87990002431565	9.33818007895882	7.0409673518743	6.88868743376107	6.92590262537952
XM_029355349.2	11.8581393474901	6.95169224357703	8.44826184541608	12.6073655718689	11.7574607603614
XM_044322191.1	9.13151480164939	8.02749470284694	9.87879760101205	7.60983788292433	10.5608938014162
XM_044316034.1	10.0267802122036	9.44801927029855	8.17756121034722	9.34458453060567	7.40720010636319
XM_029334633.2	6.2971018992139	6.2971018992139	8.01656024295774	8.55426827789949	6.2971018992139
XM_044312608.1	10.2328037090202	8.90114100658191	11.5210812270427	9.65574486205552	12.228010935108
XM_029346077.2	10.0199794810701	7.08677302888489	10.2118321758795	7.56967406804855	10.0009857651654
XM_029340388.2	6.2971018992139	8.57118327146612	10.4871523814751	10.4584220781606	10.3119931741844
XM_044327423.1	7.72665856930093	6.2971018992139	7.88673461864622	8.50678513954686	9.51284605183604
XM_044321700.1	9.34653306342772	8.77268708078206	8.72981204290909	6.2971018992139	8.16754099213698
XM_029341981.2	8.18213417558488	6.2971018992139	9.70351586148719	8.68729664570635	7.59713899753848
XM_029339516.2	9.92848446878042	7.76691769446735	7.22137967826887	7.05736987978314	6.9910728072075
XR_006391492.1	6.55085309058955	8.83128073694441	6.48500226249626	6.2971018992139	6.4464209041903
XM_029341920.2	7.77072111295733	9.06465771437003	7.27334728956406	9.57435469872403	7.26950277602169
XM_044309139.1	9.45385011370861	6.2971018992139	7.49537621045495	6.2971018992139	8.58820085988799
XM_044326602.1	6.2971018992139	8.93477494375212	6.79215853393335	6.2971018992139	7.15544662806367
XM_029329757.2	9.26174114643103	10.1603084515592	10.5256842575318	8.99393712952724	6.9910728072075
XM_044308379.1	8.01432224317247	6.2971018992139	8.74384001423483	8.53620738170659	6.50817682111623
XR_006397676.1	7.10331821745193	7.33889138220893	7.3062995671568	9.97138531757281	7.3410063176404
XM_029324557.1	8.92976031104829	6.2971018992139	8.62220237473883	8.42229317291121	8.96285320676931
XM_029348995.2	6.68405217195263	6.2971018992139	8.49394890705489	8.72570105700602	7.66273921360381
XM_044321776.1	8.80035158986215	6.2971018992139	6.2971018992139	8.43020445627859	7.46900187750047
XM_029356243.2	10.9328536967395	12.7053787911869	14.1730433236761	12.2300971173957	8.90411888307515
XM_044306975.1	8.41617132587097	6.2971018992139	8.42480409460227	6.2971018992139	8.75247082693455
XM_029327525.2	12.3726210025717	13.2428587212229	12.1145215788905	10.4371174767648	10.4536338072184
XM_029350670.2	9.24217882870599	8.97407533140254	11.1922754816973	7.74294465913927	10.7791864675391
XM_044317741.1	7.51404040774332	7.31290492646652	6.2971018992139	9.59134983865883	9.85791262560765
XM_029327126.2	7.60435455632597	9.98284280981201	7.6075148994097	9.74336985368931	9.32382445502793
XM_044322105.1	7.73306228702083	9.60026791323661	10.4322466366285	10.7996736382038	11.86348568379
XM_029341529.2	7.91533486214019	8.60129074546326	8.87666039238781	6.2971018992139	10.4121443415707
XR_006392007.1	9.03889332697096	7.43596996948775	9.19523681523166	7.16746631397885	6.85261371636747
XM_029334501.2	8.16899218772835	6.2971018992139	9.33223652846402	9.33853220888795	9.09162423034175
XM_029357018.2	8.60177438258561	8.50883095062508	8.80299859606582	8.83766954494801	6.2971018992139
XM_044326910.1	9.67157908425876	10.0323660433221	9.81125788384299	7.54479652617615	6.2971018992139
XM_044310303.1	10.1481180180055	8.60976897846919	7.54675747181917	7.75677277013342	9.77500448744759
XM_029328452.2	9.00190815472014	9.62681997621557	9.88906685040416	10.1902448289691	6.2971018992139
XM_029356964.2	10.1646401445528	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XR_006393842.1	9.2480763736452	7.7329536596785	10.0237028906219	8.26642879513328	11.3674750918119
XM_044318507.1	8.45193100630335	9.18337119665387	6.9938662401057	9.55888223075841	9.44733537605648
XR_003827281.2	9.83200149054817	6.46747090534689	6.82597376184098	7.16746631397885	7.36041491953801
XM_044311802.1	8.03905921946538	11.3749870853087	11.0493668017802	10.4135954145662	10.7226035404026
XM_029349809.2	6.2971018992139	8.57985536512651	6.67211163986132	7.64088704079776	9.12979890736782
XM_044327088.1	10.0154275779506	10.1193987770804	7.33805070068195	10.3614304300296	10.5364648040862
XR_006392582.1	7.77687491275893	6.46747090534689	9.02823357125576	6.67281765224529	6.4464209041903
XM_044321764.1	9.55355715103233	9.87831304876122	9.85174534804825	6.2971018992139	7.36996500608202
XR_006397329.1	9.28294776527816	10.2188905523977	7.16586959759719	9.14589916109689	8.65571989460794
XR_006397762.1	9.05251095782797	9.16099137740395	9.49266005031439	6.45084827006569	7.46900187750047
XM_044325235.1	7.71373739007364	7.7242961337376	9.51415391994888	10.5825343986137	10.3545769638
XM_029356500.2	6.2971018992139	8.20142653174934	9.09818740587369	7.56967406804855	8.72595584281237
XM_044328011.1	6.2971018992139	8.31758512565528	8.14847858614464	8.33616556885252	6.2971018992139
XM_029358166.2	9.98315078045998	6.7770421014671	6.2971018992139	6.2971018992139	6.2971018992139
XM_029327753.1	10.4553763558199	7.05085583852943	10.2536504319051	7.45708065956724	8.07252480597755
XM_044327553.1	10.7935020790899	8.59275808142312	10.3096061611671	8.15891394428948	11.4226208887709
XM_044321740.1	6.2971018992139	8.08613877788676	7.38365850740413	6.2971018992139	9.11196530139274
XM_044317769.1	6.2971018992139	7.79987309825518	8.40692864345611	8.73199652324936	8.93507682208012
XM_029342429.2	6.2971018992139	10.4512531203588	10.3202369522463	9.88203951200419	7.42527261270468
XM_029333245.2	6.2971018992139	6.2971018992139	6.2971018992139	9.20497790886155	6.2971018992139
XM_044323013.1	9.26174114643103	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_029355915.2	6.2971018992139	8.78386811532263	8.79853861681731	7.35029325696573	7.28008646087725
XM_029331483.2	6.2971018992139	6.2971018992139	8.62220237473883	9.53973818915888	7.42527261270468
XM_029339258.2	6.2971018992139	6.2971018992139	8.5912847743519	9.31611385477768	8.31002001924431
XM_029327891.2	6.2971018992139	6.2971018992139	8.97431875560525	8.31477977856584	7.70432305955969
XM_044310346.1	7.20957962147239	7.12098036670266	9.30774458099552	8.71937601762548	10.362016615427
XM_029352163.2	9.39328134172822	10.7355071760501	9.48723495648857	10.0184251581127	7.8624256505375
XM_029345043.2	9.81504620684706	9.12093736577005	6.2971018992139	9.99446348269577	8.58820085988799
XM_044307428.1	9.17560303821368	8.48582662033588	6.48500226249626	8.83184795859091	7.51083966143576
XM_029345804.2	8.72497793553784	6.2971018992139	6.88758488238466	6.2971018992139	9.14740611160497
XM_044324456.1	6.2971018992139	8.39948645244298	8.5808169268787	6.2971018992139	6.2971018992139
XM_044324693.1	8.82457145187533	11.0322280195822	10.4884984442335	12.2745148207814	12.1198145399302
XM_044316721.1	8.45896661381739	9.7470218151858	9.38290223437591	8.66437584258176	6.79015508078629
XM_044320800.1	10.7354000725735	13.1171055132306	9.31697935910183	10.6001338763444	9.59465241799298
XM_029355342.2	8.93222737632877	10.2014314539965	7.72994906996417	8.48427797350707	7.58958883205231
XM_029338370.2	8.21227071515983	9.02167101899931	9.30155402165544	6.2971018992139	6.2971018992139
XM_029339895.2	9.21833601530985	9.3845948635082	9.42897225859981	9.51677330785286	6.2971018992139
XM_044312923.1	9.83975930294199	10.8222122382589	9.52477918266553	10.2510290199399	6.63039671586434
XM_029342191.2	9.76836520440529	10.3743212045643	9.27651399881739	7.08648564639239	9.36746030960501
XM_029330237.2	6.2971018992139	8.42890748338151	9.4708331438585	9.27863631505183	9.38601683928069
XM_044314719.1	11.4337617279308	11.8599682145532	11.8483916338354	7.24078813980432	11.060485391595
XM_044321288.1	9.97144392356093	6.46747090534689	6.2971018992139	9.94661264171248	8.38148777444295
XM_044322865.1	6.2971018992139	8.52244263698494	8.2406190135918	8.15402261078926	6.2971018992139
XM_029333308.2	9.68170471657783	9.93479812496845	9.17500379518133	10.6716237292492	6.2971018992139
XM_044325992.1	9.3355199611232	9.88676158602537	9.41759563531916	7.84270425182775	7.03593004678199
XM_029350492.2	9.12724195725503	6.2971018992139	8.83816040485688	8.94380394396262	8.85091050840202
XM_044318436.1	8.11037453120884	7.27241382536815	8.83816040485688	7.45708065956724	10.0164247363046
XM_044321462.1	9.39857649532248	6.2971018992139	9.15791507326833	7.36052861149274	9.11867981869004
XM_044321763.1	9.65551962842164	9.73956703853401	6.2971018992139	9.19605062147821	6.71813265985679
XM_044314825.1	6.75900806837813	8.84199093345162	9.86429496896335	8.49932556459214	6.2971018992139
XM_044317483.1	6.2971018992139	6.2971018992139	6.2971018992139	8.80830890221074	6.2971018992139
XM_029346013.2	6.2971018992139	8.80595697196344	6.2971018992139	8.66106918008433	9.04060468761121
XM_044325282.1	11.3841181698297	11.8193283716897	7.16586959759719	11.6438364254006	9.63074920436067
XM_044317316.1	7.48203154331342	9.89012700476604	6.8576685179675	10.2542135510471	9.50778349607128
XM_029333387.2	6.2971018992139	9.05251180245171	6.2971018992139	8.77221600318685	8.6239943547469
XM_029327829.2	6.84271656331474	7.58527883240383	7.28998106987264	10.1946732857525	9.66745844512004
XM_029347777.2	9.59400257450606	8.56245401966412	9.36522854906183	6.80464093574637	8.17665238592034
XM_029341308.2	6.2971018992139	8.04077462074887	8.44243691935514	9.20942017796989	7.80804494682026
XM_029344020.2	6.2971018992139	10.0139957872951	9.49536478238533	8.80533760911664	8.36594606438966
XM_044329164.1	8.95907599423017	7.4007501461036	6.2971018992139	7.84270425182775	9.12091078181042
XR_006395335.1	8.05848967878111	6.53790047222735	8.24743386588059	7.04234521343365	9.27679295642674
XM_044312199.1	9.52163707046158	7.71556943186275	10.1121391050748	7.82344789586003	10.6139953945966
XR_006396265.1	10.8620277014989	7.1040764882371	6.96897712396515	9.50065254838987	6.83263951280062
XM_029347621.2	7.5526532177406	7.62417477648129	9.45145297738638	6.2971018992139	6.63039671586434
XM_029346791.2	8.92233233529674	8.9773001347808	9.14409110209172	6.45084827006569	6.4464209041903
XM_044309838.1	6.2971018992139	8.23006853738246	10.1937650017085	8.90288829607405	6.2971018992139
XR_006396772.1	7.32294558650824	9.31058839501758	10.1415844514446	8.59315502162704	8.2256092655202
XM_044321001.1	8.41617132587097	6.2971018992139	8.29413652177559	6.2971018992139	6.2971018992139
XM_044322091.1	7.32294558650824	6.2971018992139	7.80124390338239	6.2971018992139	9.04060468761121
XM_044317366.1	10.0680165177455	10.573041600927	6.2971018992139	9.08419369845296	9.68695221603461
XM_029358732.2	9.79788614928573	10.1236855499682	9.40612614307027	6.70273168583728	9.2827591437503
XR_006394716.1	8.5071838366903	10.754926039067	9.66570256681896	7.86164063010963	8.1901956197245
XM_029323976.2	6.2971018992139	6.2971018992139	9.23809161518547	6.2971018992139	9.12091078181042
XM_044319236.1	6.2971018992139	9.51309969626296	6.2971018992139	6.2971018992139	6.2971018992139
XM_044312460.1	9.83717806684992	6.2971018992139	9.62438766520709	6.2971018992139	6.2971018992139
XM_044328052.1	8.46944944770996	12.5182276096207	8.30717060360492	9.69553405359383	11.6246282771787
XM_029344364.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	8.73485224618661
XM_044311954.1	7.73942880301506	7.05085583852943	6.96897712396515	6.2971018992139	9.17125711302541
XM_029356167.2	6.2971018992139	8.70751693263242	8.84249233799277	6.2971018992139	8.21684925818548
XM_044314793.1	7.50613517597518	8.17211304792569	10.0440383794854	6.94426162547443	10.0021793312414
XM_029357857.2	6.2971018992139	10.4478443570257	9.37409322637213	9.41332980078178	9.01436993744727
XM_029341877.2	8.60177438258561	7.97285232709457	9.91341486068872	8.30177431626192	10.9198021807534
XM_044319252.1	6.2971018992139	9.20266241316648	6.2971018992139	7.99179660467264	6.2971018992139
XM_044326055.1	9.15687919508642	9.47080220224062	6.2971018992139	9.66699898686347	9.91738443762892
XM_044311721.1	7.03695449605256	7.33889138220893	9.76065091140507	7.72187069637139	9.38785906520693
XM_044324047.1	9.72289951176024	6.2971018992139	9.60201655960354	6.75661446925847	9.16695091215316
XM_029329353.2	7.85966758706078	6.2971018992139	6.2971018992139	8.82012943487927	9.27479855222461
XM_044326349.1	10.4119888424886	11.669757579131	11.2385211733503	10.4992111077977	7.78932103107619
XM_029346016.2	6.2971018992139	10.8594148392249	9.95894920260557	6.2971018992139	9.70176698667724
XM_029346115.2	6.2971018992139	6.2971018992139	8.67218975041203	6.2971018992139	7.87999213600401
XR_006393219.1	8.73641343548749	9.5626599879282	10.2345014927528	7.61768696310047	7.29054067746147
XM_029342054.2	6.44373101649577	6.53790047222735	11.1402265895196	6.45084827006569	6.2971018992139
XM_029341883.2	7.15236582090685	10.462557482471	11.5675689021649	11.7696430091307	12.0606607787382
XM_029342326.2	9.09695745106709	11.6910037673695	11.1756902791495	10.1924607719606	8.54120245009587
XM_029334379.2	11.0978910325728	10.3169034189585	6.62209733571764	8.81718393819549	11.2175534091847
XM_029332799.2	6.2971018992139	6.2971018992139	6.56264599733798	7.93442185356239	9.01436993744727
XM_044307927.1	10.5843186870198	7.06904291731843	10.4640738491582	10.5959630574056	10.9735020643641
XR_006393675.1	10.3146048447375	7.70677219601543	11.5184540641371	7.87409323933585	11.9113426444582
XM_029344839.2	7.90988694786189	6.2971018992139	8.66727429509318	8.31908564629665	6.2971018992139
XM_044326273.1	7.84242834229866	8.02749470284694	11.0365618527553	7.89860201267745	7.8385768816723
XM_044307307.1	10.2503161022868	8.48582662033588	10.3080810123756	8.16863910891219	10.2984823668957
XM_029358493.2	11.8284401272758	7.18505195433952	6.82597376184098	6.99516027685181	7.05024116497742
XM_044316204.1	7.19846285505355	6.2971018992139	8.90587104368816	8.95717538784705	6.2971018992139
XM_044320334.1	9.72009660945139	7.6616771901607	9.84542875897835	7.9402865578882	10.6186562922924
XM_029339356.2	8.89727707430657	6.2971018992139	6.2971018992139	8.56142406561873	9.71058207436375
XM_044321384.1	9.61832858430206	8.21869010139971	6.8576685179675	9.3998475129042	8.57160660961685
XR_003827581.2	6.2971018992139	9.94938240994823	6.2971018992139	6.2971018992139	6.83263951280062
XM_044311694.1	8.65424266880208	10.4387144945631	9.53006194070573	10.8076255886863	6.2971018992139
XM_044309186.1	9.54723064659104	7.86302672789113	10.3649242124871	6.97864670696438	7.85056348769702
XM_044308183.1	8.95907599423017	8.7035833866637	9.40324407625084	7.30813577308851	6.2971018992139
XM_044319710.1	7.98394732738908	6.2971018992139	6.2971018992139	10.0259091145538	6.2971018992139
XM_044317040.1	6.2971018992139	6.2971018992139	7.61924833367861	8.20209075786677	8.75247082693455
XM_044322567.1	8.31043879784239	9.10046800427842	6.82597376184098	8.71620231525314	6.2971018992139
XM_029348124.2	6.73549004322151	7.67994301377296	8.76231989900244	6.2971018992139	9.88537150909645
XM_029333334.2	7.81902905861986	6.2971018992139	6.2971018992139	8.67424709908563	8.46378516086284
XM_044317886.1	7.96846418674952	9.54347362909941	6.94305874016979	6.56314732525613	7.30086953436342
XM_029354879.2	7.36074682384722	9.70934978942282	6.2971018992139	7.8363216521359	6.2971018992139
XM_044308391.1	8.15570968122872	7.51343500099714	9.05441996882894	6.84834527181694	9.84064470707781
XM_029344683.2	6.2971018992139	8.71143900048065	6.2971018992139	7.42914446405737	6.2971018992139
XR_003824723.2	8.52398370121493	8.89773167094998	6.2971018992139	7.08648564639239	8.15374728126209
XM_044324659.1	9.91753904838108	9.16662020523978	9.04698870822891	10.1577215518631	6.2971018992139
XM_029348002.2	6.2971018992139	9.14396672120736	9.36522854906183	6.2971018992139	7.7955971090156
XM_044307044.1	10.5015522210426	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_044310014.1	10.4819443508491	6.2971018992139	6.2971018992139	6.45084827006569	6.2971018992139
XM_029343966.2	10.2021315625199	10.4156321384156	7.57149495041051	7.74294465913927	8.22123690282324
XM_029355948.2	8.87689674083662	6.2971018992139	7.84952731352238	7.47526287086281	8.79836042562608
XM_044315538.1	10.6213678460579	7.98674943077671	11.2887350448855	8.81423203690603	13.0650734458947
XR_006393934.1	9.99476227002887	10.2202247726906	13.9246694939321	10.0796238000861	10.4623085309438
XM_029333374.2	10.8802198183916	12.5375412925787	8.80299859606582	11.589598497909	10.7426620426685
XM_044314455.1	7.90441341588389	11.6111824923814	12.182036921491	8.19262435432214	12.0272359624555
XM_044321486.1	6.2971018992139	10.3342486077329	7.48210264195095	6.2971018992139	6.2971018992139
XM_029342300.2	9.72848874928601	9.14681869949157	6.2971018992139	6.2971018992139	9.7552736309586
XM_044313927.1	8.91236524374532	8.85614129102859	8.00833419991617	6.2971018992139	7.03593004678199
XM_029340969.2	11.0208502859051	10.1421143379992	9.7584091526095	12.9195073428031	11.6407268891031
XM_044310985.1	6.44373101649577	7.49192357978983	7.06334468582408	6.84834527181694	10.9999158209652
XM_029327231.2	8.5569541879326	6.2971018992139	8.07262059304131	6.2971018992139	6.2971018992139
XM_029333603.2	9.01589419052564	6.2971018992139	8.83816040485688	9.291240775817	9.28474222545609
XM_044323080.1	7.44893574118875	6.2971018992139	8.32647536819512	7.28627177099072	9.08019312471662
XM_044327935.1	7.61866261547924	7.81599445404481	6.96897712396515	8.87208561193936	9.71642849042397
XM_044313261.1	8.56020641027556	8.75763374690798	6.62209733571764	6.2971018992139	7.61207613705403
XM_029339893.2	7.72665856930093	6.2971018992139	8.80299859606582	8.15891394428948	9.88537150909645
XM_029326878.2	6.2971018992139	6.2971018992139	8.08042151722871	8.7288524683647	7.87416638966992
XM_029333298.2	6.2971018992139	8.0669042641054	9.19858056240039	6.80464093574637	11.2633495575501
XM_029347548.2	6.2971018992139	6.2971018992139	8.662340723766	9.22046425728683	9.91358068476187
XM_029323799.2	9.98081708904966	6.2971018992139	9.86429496896335	9.5149911900632	8.17665238592034
XM_044321618.1	8.25410421047678	7.90079763649236	8.79406391372056	6.2971018992139	8.92226267169752
XM_029345466.2	8.30254224740336	6.71321767167581	8.89342861489583	7.14142930981379	9.21984337644057
XM_029334475.2	8.78396128441838	6.6771798693634	9.97830164267743	7.46621453045053	6.4464209041903
XM_029335297.2	6.62441328112409	8.59703126428714	9.74034642676785	9.22266260624898	6.2971018992139
XM_029342040.2	6.99382294906917	7.4007501461036	9.6317667408591	7.75677277013342	6.2971018992139
XM_029337830.2	7.95802848552109	6.2971018992139	6.2971018992139	9.7049194378535	8.31409678534279
XM_029334369.2	7.85395000966294	8.2854697481765	9.80692816629077	8.99652572831923	6.63039671586434
XM_044320586.1	9.11434384593501	8.00048607170948	6.2971018992139	6.2971018992139	6.2971018992139
XM_029333438.2	8.66629410738342	6.2971018992139	6.2971018992139	6.2971018992139	8.42702227364577
XR_003827985.2	6.2971018992139	6.2971018992139	6.2971018992139	12.5420384081188	10.797791101954
XM_029349312.2	10.2676167282626	9.16380864167898	9.03951722264856	8.53620738170659	6.2971018992139
XR_006396225.1	11.3185221563267	8.97407533140254	8.95851809609632	10.4893470765936	9.11196530139274
XM_029332866.2	8.20800971237552	8.43374681849957	6.2971018992139	8.30612422398496	6.2971018992139
XM_029342126.2	6.97879017647795	9.73395013261199	6.2971018992139	6.45084827006569	8.73189330153423
XM_029338894.2	7.77072111295733	8.72313704345915	6.2971018992139	6.2971018992139	8.18569754278847
XM_044318819.1	12.5195112293993	12.4701772322453	6.75575337918579	10.556153257288	8.01692788004646
XM_029330112.2	6.2971018992139	9.07969149985202	6.2971018992139	6.2971018992139	6.2971018992139
XM_029334478.2	6.2971018992139	8.88400859306557	6.2971018992139	9.1319012774641	10.085593039735
XM_029325886.2	9.6496343601741	10.4260652237099	6.91598130550101	10.492044002368	9.48734941418847
XM_029346897.2	6.2971018992139	7.8553214815466	7.88673461864622	9.22923692342142	7.3410063176404
XM_029338128.2	9.86531715862357	6.2971018992139	6.2971018992139	6.2971018992139	8.40824368418621
XM_044308135.1	8.8998033633673	6.2971018992139	9.22831838251569	9.17120106644883	8.90932742814598
XM_044322739.1	6.58998317349259	10.428373409619	6.75575337918579	6.80464093574637	10.1792324584455
XR_006395902.1	6.2971018992139	6.2971018992139	6.62209733571764	6.2971018992139	8.96784359552229
XM_044328873.1	7.59712593971539	9.56054100364106	6.96897712396515	7.04234521343365	6.95934531852249
XM_029338426.2	7.28345048684314	9.31058839501758	7.65368070682511	7.67845708777569	6.2971018992139
XR_003823273.2	8.39054020189102	6.95169224357703	9.26063299801855	6.80464093574637	9.45788399770117
XM_029356292.2	6.2971018992139	6.2971018992139	6.2971018992139	8.00848181791869	8.76697930939632
XM_044313070.1	9.88917899043254	6.2971018992139	9.43744470226186	8.9357180340711	8.34625128768803
XM_029335228.2	7.95802848552109	8.68773297347198	6.2971018992139	8.11417862996798	6.2971018992139
XM_029327994.2	6.2971018992139	10.8352995319565	6.2971018992139	6.2971018992139	6.2971018992139
XM_029351460.2	8.40889975115274	8.49967754981512	7.58364217024943	6.2971018992139	6.2971018992139
XM_044319855.1	8.71344447436567	8.91131828778822	6.2971018992139	8.84057101840439	8.06260452362766
XM_044320955.1	9.54405672679391	7.22989471357528	7.32231808154843	8.14418157899122	9.88018194563923
XM_029332900.2	9.80847069184625	7.51343500099714	9.88906685040416	9.99191761610831	6.2971018992139
XM_044307595.1	9.05025066176821	8.58847110164394	11.1798545298112	7.98618258117243	9.51452953799784
XM_029348527.2	6.2971018992139	9.43184878094312	6.2971018992139	6.2971018992139	6.2971018992139
XM_029349773.2	10.0369208979695	11.4668970794585	11.379860173513	7.05736987978314	6.2971018992139
XM_044323421.1	7.50613517597518	11.0937553126139	7.82080497714102	9.8401407798729	9.29067464362865
XM_044318820.1	10.8582349003124	7.0129697185106	11.751062979979	12.4322009109524	11.6083477684113
XM_044317295.1	9.40735761615977	9.15533965051994	8.32647536819512	8.52525094943872	6.2971018992139
XM_029351601.2	8.75899751832311	9.54347362909941	8.04891255502259	10.7351807189703	10.7348152851355
XR_006395455.1	8.20373415980982	7.05085583852943	8.23376710227372	7.28627177099072	9.87105440902834
XM_029336605.2	7.67402298634037	6.2971018992139	6.2971018992139	8.28422450823886	8.63677521157642
XM_044322569.1	6.2971018992139	6.2971018992139	6.2971018992139	8.86070994388612	9.20313548033012
XM_029344866.2	9.99012901762099	6.71321767167581	7.6075148994097	9.99954161760978	9.74101028481199
XR_003823818.2	6.68405217195263	8.67973699521372	6.2971018992139	8.65109985654839	8.36984909631743
XM_029333778.2	6.2971018992139	7.51343500099714	6.2971018992139	8.75688844430957	9.43136260073261
XM_044327495.1	6.2971018992139	10.7392263003493	9.58943346309163	8.10401270291085	10.6860729182508
XM_044329003.1	6.2971018992139	6.2971018992139	7.67602899088572	6.2971018992139	8.76119460238494
XM_029336772.2	6.2971018992139	8.57552641257955	8.08042151722871	7.87409323933585	6.2971018992139
XM_044315186.1	7.27328771548183	6.2971018992139	8.21995027696428	9.12249026315208	6.2971018992139
XM_029337601.2	9.1336462978653	6.2971018992139	9.68000110154786	10.291885183252	9.63539027555957
XR_003825160.2	6.2971018992139	6.2971018992139	8.40692864345611	7.33994001067202	9.03349911745807
XM_044308815.1	6.2971018992139	7.36414192800191	9.02823357125576	7.95770716568727	9.10971987922462
XM_044319251.1	6.2971018992139	8.96435524647536	6.2971018992139	8.59315502162704	10.1277272461779
XM_044323022.1	11.4556595050889	9.77098284790475	9.12309348145376	11.7521688811787	11.0864833643448
XM_029346527.2	8.66629410738342	8.83843023232715	7.28998106987264	6.99516027685181	6.2971018992139
XM_044312994.1	6.2971018992139	7.33889138220893	8.85968348314829	6.2971018992139	8.63677521157642
XM_029332072.2	6.2971018992139	8.22439220307289	6.2971018992139	8.27535786863269	6.2971018992139
XM_044322814.1	6.2971018992139	7.12098036670266	9.00154014806526	6.2971018992139	7.02131137571651
XM_044324908.1	8.02427820868046	8.99649168129442	6.2971018992139	7.57783327210028	8.75829293432581
XM_044322494.1	13.8853942682848	14.5938279333646	13.1317659213265	13.2617234351321	11.5195122184771
XM_029342262.2	6.2971018992139	9.0676775806332	6.2971018992139	6.67281765224529	10.5381064084638
XM_029340612.2	7.73306228702083	6.2971018992139	9.532695917989	6.51442946055221	10.0674734823297
XM_044319125.1	8.24584795340452	8.96435524647536	6.2971018992139	9.00426243445626	9.12536196618701
XM_044314510.1	6.50437772945545	8.89773167094998	7.38365850740413	6.45084827006569	9.04767385251421
XM_029323569.2	6.2971018992139	6.2971018992139	7.90489769139382	8.62754459487286	9.0263567488148
XM_029348245.2	10.3725835349534	11.1959842443385	9.76958270406297	7.74294465913927	9.5786659749049
XM_044322758.1	9.61832858430206	10.089025588834	6.2971018992139	9.006831702844	9.35620738640347
XM_044327586.1	8.93714821786773	8.14815434609504	6.67211163986132	6.78124575005878	9.19470574575554
XM_044323678.1	9.6730300429971	9.65288276486059	6.62209733571764	6.70273168583728	9.90082759957649
XM_029348091.2	7.4058844348501	9.5626599879282	7.16586959759719	7.76362246118646	9.44380151649421
XM_029355246.2	9.2675567762859	6.92985113139187	6.67211163986132	6.80464093574637	6.8118542101
XM_029325589.2	6.8616299786356	6.46747090534689	10.5230598631656	6.2971018992139	7.30086953436342
XM_029350330.2	7.02288531650212	6.7770421014671	9.59699675758057	7.12806965101769	7.8565099329107
XM_029341923.2	8.99250455441465	7.05085583852943	9.76288913466208	8.54707353804098	9.64922284073783
XM_029331966.2	6.2971018992139	6.2971018992139	8.3888031281838	6.2971018992139	8.97777030095416
XM_044325912.1	6.2971018992139	8.74623261236532	8.66727429509318	8.06775100917409	6.2971018992139
XM_044322023.1	9.42475687088647	8.86665839557222	8.84681052108134	8.79338689182965	6.2971018992139
XM_044308377.1	8.71054559226197	8.54925117309499	6.2971018992139	6.2971018992139	9.26879819696788
XM_029343580.2	6.2971018992139	8.22439220307289	9.04698870822891	6.2971018992139	8.73485224618661
XM_044312838.1	8.1645804659745	6.2971018992139	6.2971018992139	9.12012749507474	9.43492782004205
