POR.71	POR.73	POR.76	POR.79	POR.82
lncRNA_2678	5.14520522468208	6.58267006710297	2.91159056955	2.91159056955	6.34383793086161
lncRNA_2679	4.41503108712107	7.0440880674305	2.91159056955	2.91159056955	2.91159056955
lncRNA_2680	2.91159056955	6.71924930868992	5.05515025072092	5.49757440625802	6.50992024441248
lncRNA_2683	8.12796355963129	7.18250037237358	4.40779472717075	6.18502168939741	8.51947016508037
lncRNA_2688	5.83602418104931	6.71924930868992	2.91159056955	5.12186489468587	6.43482339686588
lncRNA_2691	2.91159056955	6.69295931408521	3.30144420015574	2.91159056955	8.3442014384637
lncRNA_2713	7.57187601727265	8.5489185108366	6.20919125878038	10.6475820974685	7.05842215897587
lncRNA_2714	3.72205042109823	4.4549141649719	4.67509594832318	7.7638883739953	3.75138928878803
lncRNA_2720	5.42573642562889	2.91159056955	5.62291587665452	2.91159056955	5.10357154512729
lncRNA_2725	2.91159056955	7.23796230593353	3.30144420015574	6.90855915341859	3.50954823145356
lncRNA_2728	2.91159056955	6.46312286866372	2.91159056955	5.18244865160914	2.91159056955
lncRNA_2752	2.91159056955	5.39559741635735	3.30144420015574	3.78648028173444	6.48886553721892
lncRNA_2762	5.2128346745176	3.62779260287563	6.82657483803414	4.1312693508544	4.69944382855912
lncRNA_2764	9.65829393705178	9.06971709016301	6.88194953602824	9.10298466298797	10.7922743314246
lncRNA_2766	3.57617239538529	6.77042057244252	6.74675413948086	4.26592635734076	4.0114614851794
lncRNA_2767	7.36659438148981	3.91456550627732	4.5299078303158	6.29499755264482	5.954086700302
lncRNA_2770	5.72747583272783	2.91159056955	5.2650144362042	5.05835169813235	6.37864445086737
lncRNA_2773	8.85378382056713	11.054848167116	5.53746310879713	9.76160483781106	9.89161755110709
lncRNA_2774	3.57617239538529	7.45625126498022	2.91159056955	2.91159056955	2.91159056955
lncRNA_2775	6.53049383267901	7.92980617622843	4.56790443580644	6.81987860941609	6.01469687478074
lncRNA_2777	9.33430624574418	10.827294944785	7.80934581641823	8.03131510161454	10.144862199818
lncRNA_2781	4.41503108712107	2.91159056955	5.83737472804485	5.44989817455058	3.64138343039457
lncRNA_2783	2.91159056955	2.91159056955	5.60624525096135	4.59173602366875	2.91159056955
lncRNA_2784	6.62912533617156	7.98478940683982	4.94985218400036	6.46903883988743	4.48219424193685
lncRNA_2788	7.17660819260512	5.8954089016236	2.91159056955	4.92116501146985	4.95043567944706
lncRNA_2790	6.13567763003872	5.52341070022432	6.46735858765644	3.78648028173444	2.91159056955
lncRNA_2791	2.91159056955	2.91159056955	2.91159056955	2.91159056955	5.89073484015387
lncRNA_2792	2.91159056955	2.91159056955	6.16493714623058	2.91159056955	4.21361619960862
lncRNA_2797	4.91841756580967	4.58806019480081	5.0035736040734	8.10796869948137	4.91749864573279
lncRNA_2800	6.43820407702179	5.79890681248283	9.01986119655501	8.6796633497318	6.56123352002684
lncRNA_2818	3.84349699047896	8.46636465147047	3.30144420015574	4.4931606614107	2.91159056955
lncRNA_2819	4.74123675000415	6.29799372930206	12.1559280216094	11.3924750396352	8.33836553964925
lncRNA_2825	4.47611101867247	2.91159056955	5.99809400948724	2.91159056955	5.29176668011903
lncRNA_2832	14.1834026537973	12.4788977745367	6.72418812429967	13.1410520789239	13.4379460248842
lncRNA_2835	3.84349699047896	2.91159056955	2.91159056955	2.91159056955	5.78996783351625
lncRNA_2836	6.77614273118646	2.91159056955	6.71658618725918	2.91159056955	2.91159056955
lncRNA_2840	3.57617239538529	2.91159056955	6.53819582328732	2.91159056955	4.43343899374838
lncRNA_2849	3.57617239538529	2.91159056955	6.58910265641334	5.93542157163289	5.16012499467484
lncRNA_2864	4.99850681001876	5.09654427853507	6.22004152011466	2.91159056955	3.33591238883686
lncRNA_2865	4.64212721338258	2.91159056955	2.91159056955	4.59173602366875	8.56764974399533
lncRNA_2866	11.4072716490054	10.7389786301474	6.03554952691179	10.4819002116518	11.4532695308739
lncRNA_2867	3.38357917975982	3.91456550627732	2.91159056955	7.23064221066827	7.41020447680052
lncRNA_2869	2.91159056955	3.62779260287563	7.44695817842884	8.50932647474328	6.74093784862868
lncRNA_2872	5.77191785119203	2.91159056955	4.64042026549017	4.26592635734076	2.91159056955
lncRNA_2873	5.39730574853156	2.91159056955	6.39280654965495	2.91159056955	6.34383793086161
lncRNA_2875	5.48087201600156	2.91159056955	2.91159056955	5.05835169813235	5.84126178747258
lncRNA_2881	7.06688887844103	2.91159056955	5.85149705172978	6.83805996001148	6.6396742965884
lncRNA_2885	2.91159056955	2.91159056955	5.55498467889275	5.8290396088901	4.48219424193685
lncRNA_2897	4.74123675000415	6.02871637377302	4.40779472717075	8.66452236623251	4.57392895678812
lncRNA_2900	4.47611101867247	2.91159056955	6.37354063655921	4.1312693508544	4.43343899374838
lncRNA_2902	7.16845984715469	2.91159056955	5.1525630955435	5.79169575131372	3.33591238883686
lncRNA_2903	9.0165849400254	6.98041742920526	5.44631769080583	7.81052420696309	7.69257557386051
lncRNA_2904	13.5883077416436	6.71924930868992	10.4332156875312	11.6651077307634	11.7271195882372
lncRNA_2911	5.50762480924139	2.91159056955	5.34861675423439	2.91159056955	3.33591238883686
lncRNA_2919	2.91159056955	2.91159056955	5.94654520483082	4.76739649730317	2.91159056955
lncRNA_2924	3.38357917975982	2.91159056955	5.89302602068505	2.91159056955	3.84733742796277
lncRNA_2926	2.91159056955	6.46312286866372	5.71891763150871	5.49757440625802	2.91159056955
lncRNA_2927	3.57617239538529	5.09654427853507	5.7645309311294	6.64491384423689	2.91159056955
lncRNA_2929	4.53410017156446	6.02871637377302	2.91159056955	6.24107825037253	4.95043567944706
lncRNA_2932	5.72747583272783	5.32686792854306	7.0362757281564	3.78648028173444	6.6396742965884
lncRNA_2937	2.91159056955	5.32686792854306	6.31412152428444	2.91159056955	2.91159056955
lncRNA_2938	4.1294480663812	2.91159056955	6.16493714623058	4.84662961631822	5.26645821496714
lncRNA_2952	9.4274938528818	9.42395994017551	3.99218386123455	5.58820861975637	3.84733742796277
lncRNA_2953	2.91159056955	4.3040651443475	7.92226250155119	3.78648028173444	7.87305720410814
lncRNA_2954	6.45176070668782	5.69520581556316	9.10054320627964	5.75332114573278	9.59406698604636
lncRNA_2966	3.57617239538529	7.99553855559634	3.77312592171515	3.53489509492633	7.81116509595066
lncRNA_2969	5.68156100723587	2.91159056955	4.976993211587	7.37431770010418	4.65904328198589
lncRNA_2977	5.27718725711826	2.91159056955	3.30144420015574	4.59173602366875	5.9227693507585
lncRNA_2983	2.91159056955	2.91159056955	3.30144420015574	6.06575114622708	2.91159056955
lncRNA_2987	9.37195292498596	9.28202009525474	9.39995325099923	10.5327994407902	2.91159056955
lncRNA_2989	6.81849479233396	5.25443497221007	2.91159056955	5.86540841759014	3.50954823145356
lncRNA_2994	6.61716326665198	2.91159056955	3.46127493295422	3.53489509492633	3.50954823145356
lncRNA_3003	2.91159056955	2.91159056955	6.0599763948369	2.91159056955	2.91159056955
lncRNA_3006	5.48087201600156	4.3040651443475	2.91159056955	2.91159056955	6.67733384625014
lncRNA_3008	4.95908698043493	7.5757682300749	3.30144420015574	4.4931606614107	4.27291578876788
lncRNA_3011	5.74987478968113	3.62779260287563	3.30144420015574	6.00209873039128	5.50040494528056
lncRNA_3021	4.35043655675275	2.91159056955	5.90659904574997	3.78648028173444	2.91159056955
lncRNA_3034	3.57617239538529	3.91456550627732	4.36397240784108	5.67323080853507	8.06909834880792
lncRNA_3035	6.89961240214389	6.15046152545549	5.12887937791135	7.52744473616533	4.32907995758049
lncRNA_3039	2.91159056955	2.91159056955	5.85149705172978	2.91159056955	2.91159056955
lncRNA_3062	2.91159056955	2.91159056955	2.91159056955	5.71385500769081	2.91159056955
lncRNA_3067	7.5343652815496	7.16352629648624	3.99218386123455	5.44989817455058	7.70624519376682
lncRNA_3077	11.4443426777649	8.0584013006764	10.190692470761	8.82292197420119	7.60771272594851
lncRNA_3080	8.22132515922744	8.45861991379681	4.27069125936291	7.8287635367871	8.80403390521585
lncRNA_3086	8.99146412152342	9.28202009525474	7.90237997585874	5.63137550318969	9.62074541281831
lncRNA_3089	5.17945191567023	6.46312286866372	2.91159056955	6.0965284963852	5.54271963354062
lncRNA_3090	5.42573642562889	2.91159056955	5.67175072804995	5.34920835960144	3.33591238883686
lncRNA_3091	4.5893436901505	10.7082961049656	4.27069125936291	10.8924331846625	11.736297416568
lncRNA_3092	3.84349699047896	8.62699964012016	3.46127493295422	7.31078635757133	8.31478270617303
lncRNA_3093	3.38357917975982	7.34284494448109	3.68439946549527	6.7253324709081	7.99311016223466
lncRNA_3094	6.24906229867705	5.4610041760932	7.56134537544473	3.97534079542819	4.52896401614159
lncRNA_3095	5.91715576737054	6.02871637377302	2.91159056955	5.40048912510232	3.75138928878803
lncRNA_3102	6.45176070668782	5.09654427853507	6.23080913244734	4.1312693508544	3.64138343039457
lncRNA_3114	7.55948083529247	3.91456550627732	5.8086932443744	5.90085335642726	5.3166059916375
lncRNA_3117	4.5893436901505	3.91456550627732	4.05458463531259	6.3212063640266	7.18767642443362
lncRNA_3120	8.03261712711243	2.91159056955	3.30144420015574	6.78280729194414	7.71077302777902
lncRNA_3121	4.83295371173662	2.91159056955	2.91159056955	5.40048912510232	5.38848551109993
lncRNA_3122	2.91159056955	6.29799372930206	5.89302602068505	6.24107825037253	5.16012499467484
lncRNA_3123	7.10155130985362	8.68788115803803	2.91159056955	6.0965284963852	5.87443790866782
lncRNA_3124	6.97637813642078	7.50224215704921	2.91159056955	6.70564854140298	5.71849125111034
lncRNA_3128	7.6084332168639	5.52341070022432	3.68439946549527	7.68597760692532	9.06297055212418
lncRNA_3136	4.47611101867247	2.91159056955	5.94654520483082	2.91159056955	3.75138928878803
lncRNA_3142	9.54043774014	9.07479094046875	5.58937009347988	10.1077651290208	10.3530039887501
lncRNA_3145	2.91159056955	5.39559741635735	3.58282261966816	6.3212063640266	4.0114614851794
lncRNA_3146	5.2128346745176	4.3040651443475	6.10759343392688	2.91159056955	5.52172597500177
lncRNA_3148	4.04361933555739	2.91159056955	6.63825363198432	2.91159056955	5.01387755884312
lncRNA_3149	5.58487952244681	6.89086619396226	2.91159056955	5.34920835960144	5.71849125111034
lncRNA_3151	2.91159056955	2.91159056955	4.60471431839829	4.59173602366875	5.99978806991333
lncRNA_3155	4.83295371173662	2.91159056955	6.0599763948369	3.53489509492633	3.50954823145356
lncRNA_3156	9.34335927485243	3.91456550627732	8.30949628467773	9.03004787438079	8.67340398630962
lncRNA_3160	6.32482373540324	2.91159056955	6.71658618725918	6.12664754954374	4.69944382855912
lncRNA_3166	5.55960885296952	5.00985981855357	2.91159056955	6.0965284963852	5.54271963354062
lncRNA_3167	4.95908698043493	2.91159056955	5.42733306010701	2.91159056955	5.87443790866782
lncRNA_3169	2.91159056955	2.91159056955	5.86547778991457	2.91159056955	2.91159056955
lncRNA_3176	9.69553239002964	9.83912214698319	7.76964905258683	7.80131713803208	4.43343899374838
lncRNA_3181	4.78794081300805	10.8197606246417	4.67509594832318	3.78648028173444	2.91159056955
lncRNA_3198	5.03675866923497	2.91159056955	3.30144420015574	2.91159056955	5.62362081695026
lncRNA_3201	3.38357917975982	2.91159056955	5.36872975746869	5.75332114573278	4.21361619960862
lncRNA_3207	6.2334109660423	3.91456550627732	6.52953159980488	2.91159056955	2.91159056955
lncRNA_3209	4.20843266361047	8.83270463055137	2.91159056955	2.91159056955	5.21435501427092
lncRNA_3210	3.38357917975982	11.591992049515	2.91159056955	3.78648028173444	5.47874561919825
lncRNA_3219	5.11004475744335	5.52341070022432	5.30746647010815	2.91159056955	6.87649250005915
lncRNA_3220	10.5377748292045	5.94126879404746	5.74949256357147	10.0757029470383	9.47150620730104
lncRNA_3222	15.0223676052294	13.0800425378035	6.43057146657571	9.88209599659366	7.94397816701649
lncRNA_3225	2.91159056955	5.25443497221007	6.20919125878038	2.91159056955	5.21435501427092
lncRNA_3234	3.57617239538529	4.91694339463099	4.22080758096873	2.91159056955	6.08695655930816
lncRNA_3235	8.50575307279829	5.8954089016236	3.46127493295422	2.91159056955	3.50954823145356
lncRNA_3236	6.64098790352081	2.91159056955	2.91159056955	5.18244865160914	6.56123352002684
lncRNA_3237	7.67887321050344	2.91159056955	6.92870463319078	6.34693932688873	7.50714861342636
lncRNA_3238	6.90943624823197	4.7077317472199	6.88194953602824	4.1312693508544	6.41261776603155
lncRNA_3242	5.85675348260109	4.3040651443475	6.27307813076317	6.26829463204577	2.91159056955
lncRNA_3249	6.46518927179812	6.11103780983614	8.78868104099176	8.55930255015066	6.11485242329825
lncRNA_3254	5.72747583272783	5.8954089016236	6.81949979905438	3.53489509492633	6.55111772690267
lncRNA_3257	4.69269040466562	2.91159056955	6.47640853825841	2.91159056955	2.91159056955
lncRNA_3258	12.2340149645353	5.39559741635735	4.70880727723444	5.63137550318969	12.1867355839435
lncRNA_3263	6.36840965282214	4.12847107793784	3.30144420015574	6.0965284963852	5.50040494528056
lncRNA_3268	6.51767047774342	4.4549141649719	9.80046786393862	8.82746054553394	6.67733384625014
lncRNA_3273	4.35043655675275	6.91378457044392	11.744565791507	7.9914021834545	8.76759284407478
lncRNA_3274	2.91159056955	4.12847107793784	6.57233502259565	5.40048912510232	4.38248546720661
lncRNA_3285	7.3594584484466	7.27378112713056	4.27069125936291	6.03428533640199	7.30024198825578
lncRNA_3286	4.47611101867247	3.91456550627732	5.79412779228294	7.37431770010418	8.21001305268334
lncRNA_3291	7.0223479642045	7.78859035261685	2.91159056955	6.42145102695051	7.14810339441443
lncRNA_3294	9.64810174200739	10.9620743212815	7.74007508979237	9.6170784659205	4.15070933539762
lncRNA_3295	5.70470883782954	2.91159056955	2.91159056955	2.91159056955	2.91159056955
lncRNA_3299	5.70470883782954	4.3040651443475	3.46127493295422	5.96915659883139	3.33591238883686
lncRNA_3301	2.91159056955	2.91159056955	4.8351123767063	5.5436411794223	2.91159056955
lncRNA_3308	6.32482373540324	5.74802514363803	3.30144420015574	2.91159056955	6.1690405437458
lncRNA_3309	9.08942392040032	9.18681839885937	5.34861675423439	6.7253324709081	5.9227693507585
lncRNA_3310	8.37054445161438	9.9890699562139	7.54004307471751	6.42145102695051	8.13792159641137
lncRNA_3312	2.91159056955	3.62779260287563	5.90659904574997	2.91159056955	3.93323174388369
lncRNA_3321	7.92085671243521	9.96468082157994	6.84759234437361	9.73769713152374	8.0297953635816
lncRNA_3335	6.30999216904772	5.09654427853507	4.16840536560771	8.22959193098777	6.73202317716536
lncRNA_3341	6.60509999187673	6.71924930868992	4.64042026549017	7.73516386321278	7.75966102476489
lncRNA_3343	6.97637813642078	8.90855428729317	8.14162537784758	3.78648028173444	2.91159056955
lncRNA_3344	7.36659438148981	8.15743542778546	6.87514378238585	2.91159056955	3.33591238883686
lncRNA_3348	3.57617239538529	2.91159056955	2.91159056955	2.91159056955	6.4782201705566
lncRNA_3353	7.30848902052376	4.3040651443475	2.91159056955	5.93542157163289	3.93323174388369
lncRNA_3356	2.91159056955	2.91159056955	6.46735858765644	4.38535021773738	3.50954823145356
lncRNA_3359	11.103301669091	10.7196762555787	4.22080758096873	9.80596594320622	8.48290973247573
lncRNA_3371	8.7783432836547	6.26252828855251	5.83737472804485	6.85601308987476	7.97817037340238
lncRNA_3375	5.2128346745176	10.2467665724582	3.9252104338876	9.53345111813252	8.24474972458752
lncRNA_3382	2.91159056955	4.58806019480081	10.0129868984565	4.68274108471068	3.75138928878803
lncRNA_3388	9.28629203751464	5.32686792854306	8.45529677641293	9.10672313350516	8.7009487774511
lncRNA_3390	5.58487952244681	4.3040651443475	6.36380870910614	7.8287635367871	6.18226851776176
lncRNA_3391	2.91159056955	2.91159056955	3.46127493295422	2.91159056955	6.2838581903573
lncRNA_3395	5.07391591203039	4.91694339463099	7.69454240731598	4.4931606614107	5.38848551109993
lncRNA_3398	5.91715576737054	2.91159056955	2.91159056955	7.16025823982365	2.91159056955
lncRNA_3401	2.91159056955	2.91159056955	2.91159056955	6.51508555175212	7.6695002636232
lncRNA_3411	4.53410017156446	2.91159056955	5.86547778991457	5.49757440625802	3.50954823145356
lncRNA_3418	3.84349699047896	5.39559741635735	6.10759343392688	2.91159056955	2.91159056955
lncRNA_3420	7.59635043062878	3.62779260287563	7.74380524100337	4.26592635734076	8.10735735174462
lncRNA_3421	5.45358359988478	2.91159056955	7.49646768955051	4.68274108471068	5.38848551109993
lncRNA_3422	6.20157875131141	2.91159056955	5.68765244933362	2.91159056955	5.43436542117786
lncRNA_3423	7.69595722754384	3.91456550627732	5.90659904574997	4.1312693508544	7.71978617753014
lncRNA_3428	6.24906229867705	3.91456550627732	8.48455017893078	5.63137550318969	6.02944904275993
lncRNA_3442	11.308120289335	9.57123685959762	5.12887937791135	9.93771727470449	10.5039342546163
lncRNA_3446	3.94919397973554	2.91159056955	2.91159056955	6.00209873039128	5.24066121907552
lncRNA_3449	6.43820407702179	7.51725121976735	14.76371974258	7.00819700424815	12.0266149357097
lncRNA_3451	2.91159056955	2.91159056955	7.27185564272364	2.91159056955	5.84126178747258
lncRNA_3454	3.84349699047896	8.44300446773638	7.38615957119274	2.91159056955	8.42075699746947
lncRNA_3455	4.1294480663812	12.496961763308	7.1866083522944	5.40048912510232	12.1557700667768
lncRNA_3457	3.38357917975982	2.91159056955	3.46127493295422	6.18502168939741	7.05842215897587
lncRNA_3458	2.91159056955	4.81671016718112	6.0478160130341	2.91159056955	5.43436542117786
lncRNA_3460	2.91159056955	4.81671016718112	6.70894356474209	2.91159056955	3.84733742796277
lncRNA_3462	2.91159056955	2.91159056955	3.68439946549527	7.60360536214634	4.65904328198589
lncRNA_3468	2.91159056955	3.91456550627732	5.86547778991457	5.40048912510232	2.91159056955
lncRNA_3471	8.76222965120235	8.48935227342094	4.8351123767063	5.5436411794223	5.96948661674482
lncRNA_3475	4.41503108712107	2.91159056955	6.28345102654955	4.1312693508544	3.50954823145356
lncRNA_3478	3.38357917975982	4.58806019480081	2.91159056955	4.26592635734076	10.1965594616491
lncRNA_3488	8.5281635852531	7.72540064213229	6.67010442784837	8.03131510161454	3.84733742796277
lncRNA_3496	5.9750570190179	2.91159056955	2.91159056955	2.91159056955	2.91159056955
lncRNA_3500	7.38779196023293	7.47174562329933	6.27307813076317	3.53489509492633	7.05842215897587
lncRNA_3517	5.07391591203039	2.91159056955	5.99809400948724	6.0965284963852	4.91749864573279
lncRNA_3518	5.3082376179654	2.91159056955	6.35400956682105	4.99158181769864	3.93323174388369
lncRNA_3519	7.56569178024377	5.52341070022432	3.46127493295422	6.0965284963852	7.03690489937063
lncRNA_3523	4.1294480663812	7.92980617622843	9.29846885459527	7.27127337808559	8.72797717334841
lncRNA_3524	3.94919397973554	5.09654427853507	3.68439946549527	3.78648028173444	6.71402514997214
lncRNA_3527	10.9943131487362	9.15842235725722	6.30397162691244	9.61969703246562	10.3464802808678
lncRNA_3534	4.04361933555739	6.77042057244252	2.91159056955	6.15613648862648	4.95043567944706
lncRNA_3535	4.83295371173662	2.91159056955	6.38320627972202	5.96915659883139	4.69944382855912
lncRNA_3537	4.64212721338258	3.91456550627732	6.83361504664039	3.78648028173444	4.48219424193685
lncRNA_3540	5.99383769485111	4.12847107793784	4.5299078303158	6.00209873039128	7.36492597625339
lncRNA_3542	7.70723491427049	3.62779260287563	2.91159056955	3.53489509492633	2.91159056955
lncRNA_3543	4.87640732407492	4.81671016718112	6.56387662412639	4.38535021773738	2.91159056955
lncRNA_3545	5.42573642562889	2.91159056955	5.68765244933362	2.91159056955	2.91159056955
lncRNA_3547	8.39514027027673	7.54680735494766	6.22004152011466	4.38535021773738	5.87443790866782
lncRNA_3563	9.85847134141128	9.18681839885937	5.40807907423875	9.12158085144398	8.48290973247573
lncRNA_3567	8.47641792135266	6.29799372930206	2.91159056955	7.00819700424815	3.75138928878803
lncRNA_3570	3.57617239538529	2.91159056955	6.44908403017221	4.38535021773738	6.48886553721892
lncRNA_3574	5.07391591203039	5.8954089016236	2.91159056955	4.92116501146985	6.23397543012623
lncRNA_3577	7.38779196023293	6.89086619396226	4.89377892147855	8.9448947975047	7.51752745827276
lncRNA_3579	6.85962844969693	6.58267006710297	3.46127493295422	3.53489509492633	6.62046500774762
lncRNA_3582	5.68156100723587	2.91159056955	3.30144420015574	2.91159056955	5.54271963354062
lncRNA_3583	8.62935958355548	4.7077317472199	5.30746647010815	6.49224848307328	8.48818976916322
lncRNA_3610	5.70470883782954	5.09654427853507	2.91159056955	2.91159056955	2.91159056955
lncRNA_3611	3.57617239538529	6.02871637377302	2.91159056955	3.53489509492633	6.67733384625014
lncRNA_3612	2.91159056955	6.22615119323109	2.91159056955	2.91159056955	5.93851559912773
lncRNA_3613	7.30848902052376	6.46312286866372	7.18110846968152	3.78648028173444	7.03690489937063
lncRNA_3619	6.54320271738101	3.62779260287563	3.30144420015574	6.0965284963852	3.33591238883686
lncRNA_3623	6.69886487925128	6.18881335436372	3.30144420015574	6.78280729194414	6.73202317716536
lncRNA_3627	7.22454992300754	7.10505025091208	4.16840536560771	7.45879129213598	6.19537372179321
lncRNA_3633	8.40209123425853	7.00195686944222	5.98538339624628	4.59173602366875	7.12110162991708
lncRNA_3634	6.32482373540324	2.91159056955	7.00546689891928	2.91159056955	6.70494035051309
lncRNA_3654	6.72137417886151	7.27378112713056	6.60567530561087	2.91159056955	5.73670861113171
lncRNA_3665	5.91715576737054	2.91159056955	7.3326257119045	6.03428533640199	5.29176668011903
lncRNA_3673	8.01911225260757	3.62779260287563	9.48477951295047	2.91159056955	8.15462565710431
lncRNA_3683	3.72205042109823	5.79890681248283	3.46127493295422	3.53489509492633	6.12859592256318
lncRNA_3687	5.33858588348539	6.22615119323109	2.91159056955	5.63137550318969	6.39005945435537
lncRNA_3688	5.2128346745176	6.11103780983614	2.91159056955	6.18502168939741	6.4782201705566
lncRNA_3689	2.91159056955	2.91159056955	5.7645309311294	2.91159056955	3.33591238883686
lncRNA_3690	2.91159056955	2.91159056955	6.34414225911307	2.91159056955	2.91159056955
lncRNA_3692	2.91159056955	2.91159056955	5.93335611637784	2.91159056955	2.91159056955
lncRNA_3694	2.91159056955	3.62779260287563	5.7342893950799	2.91159056955	2.91159056955
lncRNA_3695	2.91159056955	2.91159056955	7.22452843625586	3.78648028173444	2.91159056955
lncRNA_3698	4.20843266361047	8.75896134229418	3.46127493295422	2.91159056955	4.43343899374838
lncRNA_3703	6.87976007541826	2.91159056955	5.8086932443744	6.95924439382529	6.75860201435164
lncRNA_3708	4.99850681001876	2.91159056955	5.65566379111815	2.91159056955	3.33591238883686
lncRNA_3709	8.99146412152342	8.49693406206591	6.15365341783658	8.65433930900517	9.95302738827571
lncRNA_3713	3.38357917975982	7.67277185174804	8.03307205124734	4.1312693508544	2.91159056955
lncRNA_3715	5.77191785119203	2.91159056955	7.29748972458087	5.29589859098301	4.52896401614159
lncRNA_3717	7.23238680260974	2.91159056955	4.8351123767063	2.91159056955	5.50040494528056
lncRNA_3718	5.50762480924139	4.3040651443475	7.57397692065841	7.44702339190804	7.16141604730894
lncRNA_3719	3.38357917975982	8.52686861241213	3.46127493295422	9.08793310877359	9.69452128548942
lncRNA_3722	3.38357917975982	8.28555580852032	2.91159056955	2.91159056955	2.91159056955
lncRNA_3723	2.91159056955	5.17784385082861	5.10476131423676	2.91159056955	2.91159056955
lncRNA_3724	12.8176387404283	11.0471257860811	10.1085531268427	10.6372816863978	9.03258289214621
lncRNA_3726	7.89150670610244	9.87155116834906	8.21597692751362	5.86540841759014	8.05493012807437
lncRNA_3728	2.91159056955	8.22291919430068	8.52193016133098	7.64538095987159	7.53806306468201
lncRNA_3734	5.83602418104931	5.84799261501204	6.47640853825841	9.83555083918983	7.77703463194334
lncRNA_3738	4.99850681001876	2.91159056955	7.47417451740779	5.12186489468587	6.34383793086161
lncRNA_3740	2.91159056955	5.94126879404746	2.91159056955	4.76739649730317	5.24066121907552
lncRNA_3753	2.91159056955	2.91159056955	2.91159056955	6.21332787435916	2.91159056955
lncRNA_3771	5.63406806954415	2.91159056955	2.91159056955	5.44989817455058	4.32907995758049
lncRNA_3776	3.94919397973554	4.91694339463099	3.30144420015574	6.68568944261875	4.08359035993083
lncRNA_3788	2.91159056955	2.91159056955	2.91159056955	5.75332114573278	2.91159056955
lncRNA_3791	8.46318595292594	6.11103780983614	6.19825704371658	8.52058296483199	8.15794335307711
lncRNA_3794	3.84349699047896	5.00985981855357	2.91159056955	6.83805996001148	6.5712779837102
lncRNA_3797	7.0223479642045	7.53210522527659	2.91159056955	7.20290145624818	7.10740770629516
lncRNA_3799	4.35043655675275	10.7453557864987	9.30856739345563	10.0272190816894	10.7522548153369
lncRNA_3802	3.38357917975982	6.49396416592495	3.85266764087493	2.91159056955	4.61724400535744
lncRNA_3803	9.13601649243204	3.62779260287563	3.58282261966816	3.78648028173444	9.35932325984688
lncRNA_3809	6.13567763003872	6.15046152545549	3.58282261966816	3.53489509492633	3.33591238883686
lncRNA_3816	7.80494404558214	2.91159056955	2.91159056955	4.38535021773738	4.52896401614159
lncRNA_3825	5.48087201600156	3.91456550627732	2.91159056955	2.91159056955	6.0584967215054
lncRNA_3834	4.87640732407492	2.91159056955	5.89302602068505	3.53489509492633	2.91159056955
lncRNA_3835	6.46518927179812	10.4102081210691	6.66220814084112	5.05835169813235	4.32907995758049
lncRNA_3841	8.38815562025945	5.32686792854306	4.89377892147855	6.89125729548517	6.23397543012623
lncRNA_3842	7.47619803458946	6.49396416592495	2.91159056955	5.90085335642726	4.91749864573279
lncRNA_3848	3.84349699047896	4.58806019480081	4.4906309203746	6.7253324709081	8.43723090737086
lncRNA_3858	2.91159056955	2.91159056955	5.53746310879713	4.59173602366875	2.91159056955
lncRNA_3868	2.91159056955	2.91159056955	5.65566379111815	2.91159056955	2.91159056955
lncRNA_3873	3.84349699047896	2.91159056955	6.18723753844545	4.1312693508544	3.33591238883686
lncRNA_3875	2.91159056955	2.91159056955	5.83737472804485	2.91159056955	3.50954823145356
lncRNA_3876	5.50762480924139	3.62779260287563	7.0362757281564	2.91159056955	4.81322442749051
lncRNA_3877	5.07391591203039	2.91159056955	6.77629818082499	2.91159056955	4.08359035993083
lncRNA_3881	2.91159056955	4.12847107793784	6.18723753844545	2.91159056955	3.93323174388369
lncRNA_3886	3.84349699047896	2.91159056955	6.0478160130341	2.91159056955	2.91159056955
lncRNA_3893	6.41069653628889	3.62779260287563	2.91159056955	4.76739649730317	4.32907995758049
lncRNA_3896	3.72205042109823	2.91159056955	5.93335611637784	2.91159056955	2.91159056955
lncRNA_3903	8.57811591430309	7.25598341621852	10.3695328864659	10.0757029470383	9.21397443901236
lncRNA_3906	5.95602134157608	5.58309289154598	4.77356814744222	2.91159056955	3.84733742796277
lncRNA_3910	9.88226898861736	4.81671016718112	10.4858875083253	9.84677000977848	6.93198399790501
lncRNA_3913	5.81498184878622	4.12847107793784	4.86478645913459	2.91159056955	2.91159056955
lncRNA_3915	4.69269040466562	7.2012268321071	3.85266764087493	4.76739649730317	3.75138928878803
lncRNA_3916	6.54320271738101	2.91159056955	3.30144420015574	2.91159056955	6.60099340227499
lncRNA_3917	10.0630047247545	10.7643198398492	8.43007155376746	6.97574850325922	7.70624519376682
lncRNA_3920	3.84349699047896	2.91159056955	2.91159056955	3.53489509492633	6.37864445086737
lncRNA_3926	12.4164185254484	11.2834756474024	9.73552369348806	12.9956795673179	11.9418828153442
lncRNA_3929	5.65801883840273	2.91159056955	4.11314116439085	2.91159056955	5.52172597500177
lncRNA_3930	3.84349699047896	6.69295931408521	3.30144420015574	5.67323080853507	5.87443790866782
lncRNA_3931	2.91159056955	2.91159056955	2.91159056955	5.67323080853507	2.91159056955
lncRNA_3952	4.04361933555739	4.3040651443475	7.0604546629266	3.53489509492633	4.73854852480381
