Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	"# Program:featureCounts v2.0.5; Command:""/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts"" ""-T"" ""42"" ""-a"" ""../output/01.6-lncRNA-pipeline/Apul_lncRNA_fixed.gtf"" ""-o"" ""../output/01.6-lncRNA-pipeline/Apul_counts.txt"" ""-t"" ""lncRNA"" ""-g"" ""gene_id"" ""-p"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-140-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-145-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-150-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-173-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-178-S1-TP2.sorted.bam"" "
Geneid	Chr	Start	End	Strand	Length	../output/01.6-lncRNA-pipeline/RNA-ACR-140-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-145-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-150-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-173-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-178-S1-TP2.sorted.bam
lncRNA_36265	ptg000016l	11033258	11043068	+	9811	2652	2095	1166	1635	1608
lncRNA_36283	ptg000016l	11186553	11205035	+	18483	10281	7732	4656	8348	9256
lncRNA_36290	ptg000016l	11225088	11236853	+	11766	384	178	275	310	838
lncRNA_36318	ptg000016l	11512796	11517656	+	4861	4076	3524	1823	2980	2874
lncRNA_36326	ptg000016l	11671012	11687690	+	16679	1042	1276	1084	1446	1018
lncRNA_36366	ptg000016l	12094948	12118105	+	23158	1555	823	605	951	1069
lncRNA_36376	ptg000016l	12186421	12197925	+	11505	920	899	1007	1434	1557
lncRNA_36394	ptg000016l	12371286	12374871	+	3586	9802	10549	5663	7289	3477
lncRNA_36396	ptg000016l	12396372	12407759	+	11388	942	710	465	738	818
lncRNA_36424	ptg000016l	12500506	12501338	+	833	5367	3827	3233	3665	4418
lncRNA_36434	ptg000016l	12552494	12557203	+	4710	2824	2162	1506	2454	2402
lncRNA_36449	ptg000016l	12634759	12672320	+	37562	822	707	530	689	1481
lncRNA_36495	ptg000016l	12735622	12739236	+	3615	1349	1541	960	2529	2256
lncRNA_36780	ptg000016l	4881655	4882020	+	366	38	4474	21	36	4620
lncRNA_36782	ptg000016l	4933367	4935164	+	1798	1291	463	404	555	651
lncRNA_36990	ptg000016l	11089090	11089665	+	576	831	626	528	686	924
lncRNA_37076	ptg000017l	482887	488412	+	5526	4092	4687	2039	2723	2798
lncRNA_37095	ptg000017l	698775	705868	+	7094	1811	1951	982	1154	957
lncRNA_37102	ptg000017l	790378	810177	+	19800	407	107	229	172	1032
lncRNA_37154	ptg000017l	1488925	1502896	+	13972	3175	2429	1470	6248	2649
lncRNA_37165	ptg000017l	1643809	1647221	+	3413	1143	540	521	907	1736
lncRNA_37174	ptg000017l	1773791	1783723	+	9933	4002	3488	2220	2933	2260
lncRNA_37184	ptg000017l	1893423	1905016	+	11594	2217	1973	1289	1927	2078
lncRNA_37196	ptg000017l	2195140	2203585	+	8446	584	377	321	589	698
lncRNA_37197	ptg000017l	2209298	2215444	+	6147	960	864	752	1305	1853
lncRNA_37199	ptg000017l	2216302	2222033	+	5732	2336	2153	1319	2032	1869
lncRNA_37201	ptg000017l	2301042	2304924	+	3883	4195	3757	1949	3474	3087
lncRNA_37227	ptg000017l	2917272	2917599	+	328	531	308	362	604	872
lncRNA_37284	ptg000017l	4020082	4023299	+	3218	2145	1880	1962	3715	2851
lncRNA_37290	ptg000017l	4104281	4111336	+	7056	5428	7008	2721	3795	3879
lncRNA_37292	ptg000017l	4328045	4333759	+	5715	8668	9817	7573	8328	4071
lncRNA_37294	ptg000017l	4351784	4372503	+	20720	1665	714	617	1186	927
lncRNA_37310	ptg000017l	4608234	4610589	+	2356	20713	36955	20240	23546	18224
lncRNA_37311	ptg000017l	4616874	4621130	+	4257	2429	3659	1632	1820	871
lncRNA_37324	ptg000017l	5000920	5003358	+	2439	7262	20674	12885	12269	9734
lncRNA_37345	ptg000017l	5333265	5348870	+	15606	12621	14937	7751	9975	6214
lncRNA_37357	ptg000017l	5429032	5460495	+	31464	1178	691	583	1262	1168
lncRNA_37373	ptg000017l	5796889	5825625	+	28737	1616	880	865	1374	1607
lncRNA_37411	ptg000017l	6461445	6475107	+	13663	2057	2059	1689	2028	1717
lncRNA_37414	ptg000017l	6559969	6566506	+	6538	17840	20392	19402	14416	12292
lncRNA_37441	ptg000017l	6781687	6786181	+	4495	2702	2922	2016	2542	1893
lncRNA_37465	ptg000017l	7337988	7348159	+	10172	1344	972	759	1202	1126
lncRNA_37478	ptg000017l	7653188	7662793	+	9606	1552	771	646	1492	1510
lncRNA_37496	ptg000017l	8262603	8264630	+	2028	1475	1517	1102	1119	785
lncRNA_37502	ptg000017l	8358018	8380846	+	22829	2093	1653	1358	1867	2734
lncRNA_37525	ptg000017l	8967525	8976427	+	8903	10110	6676	8550	6082	5179
lncRNA_37532	ptg000017l	9103311	9107127	+	3817	3401	3694	1673	2688	3451
lncRNA_37536	ptg000017l	9200156	9210255	+	10100	11025	5041	1280	4363	3415
lncRNA_37560	ptg000017l	10074806	10095777	+	20972	775	460	298	499	605
lncRNA_37564	ptg000017l	10143158	10151303	+	8146	3987	2291	2012	2743	2884
lncRNA_37571	ptg000017l	10274979	10313232	+	38254	1930	1006	1280	909	3671
lncRNA_37667	ptg000017l	137634	147322	+	9689	4770	3120	2068	2914	2820
lncRNA_37753	ptg000017l	1224815	1232938	+	8124	766	743	519	947	1465
lncRNA_37755	ptg000017l	1255233	1255890	+	658	3370	1716	1474	2959	1579
lncRNA_37770	ptg000017l	1416321	1424841	+	8521	4984	3407	2299	5564	4300
lncRNA_37802	ptg000017l	1796155	1831647	+	35493	497	241	124	273	848
lncRNA_37818	ptg000017l	2013298	2017984	+	4687	12493	10053	5830	5954	4287
lncRNA_37836	ptg000017l	2249354	2272243	+	22890	983	609	622	875	783
lncRNA_37837	ptg000017l	2280053	2295323	+	15271	3596	5459	1886	2608	2444
lncRNA_37840	ptg000017l	2308210	2328255	+	20046	876	533	688	672	1165
lncRNA_37845	ptg000017l	2393925	2403119	+	9195	1253	478	573	941	1207
lncRNA_37878	ptg000017l	2855900	2864858	+	8959	1340	1222	1911	3308	2023
lncRNA_37885	ptg000017l	2925525	2932566	+	7042	6647	3932	4077	8809	7489
lncRNA_37906	ptg000017l	3119599	3125968	+	6370	1609	992	1327	1095	1492
lncRNA_37909	ptg000017l	3135933	3148411	+	12479	1938	1263	998	1479	1978
lncRNA_37911	ptg000017l	3241817	3280718	+	38902	3447	2108	1720	3672	3146
lncRNA_37959	ptg000017l	3664438	3667525	+	3088	2609	3598	2455	3729	1719
lncRNA_37982	ptg000017l	3947593	3986174	+	38582	2930	811	1466	3288	3906
lncRNA_38005	ptg000017l	4312720	4327638	+	14919	6020	2564	2909	3476	3276
lncRNA_38025	ptg000017l	4576427	4590698	+	14272	4756	3501	2919	5492	4708
lncRNA_38026	ptg000017l	4577861	4607974	+	30114	1633	1067	1000	1000	1570
lncRNA_38029	ptg000017l	4643664	4659161	+	15498	1872	2240	1065	1956	1870
lncRNA_38030	ptg000017l	4688086	4689337	+	1252	15171	10206	9216	17535	11716
lncRNA_38031	ptg000017l	4699521	4717970	+	18450	15283	10863	7605	16197	15681
lncRNA_38070	ptg000017l	5124411	5125274	+	864	2947	2570	947	1943	1476
lncRNA_38071	ptg000017l	5132957	5141708	+	8752	5216	6606	2455	4322	3253
lncRNA_38091	ptg000017l	5519898	5535603	+	15706	6959	7055	6435	8129	11460
lncRNA_38124	ptg000017l	5870974	5873092	+	2119	1362	1297	802	1956	1058
lncRNA_38128	ptg000017l	5889864	5898658	+	8795	5	715	8	217	839
lncRNA_38146	ptg000017l	6034733	6037487	+	2755	610	675	599	988	1054
lncRNA_38163	ptg000017l	6340908	6357068	+	16161	1066	1113	1222	1039	1545
lncRNA_38167	ptg000017l	6407869	6410187	+	2319	1413	745	822	1489	1301
lncRNA_38169	ptg000017l	6442220	6446983	+	4764	2182	2067	1919	2502	1329
lncRNA_38171	ptg000017l	6450342	6452639	+	2298	2427	3845	1667	2470	2098
lncRNA_38179	ptg000017l	6566425	6568514	+	2090	3401	4386	2635	2339	1248
lncRNA_38204	ptg000017l	6912010	6933086	+	21077	16797	8185	10757	10201	15782
lncRNA_38221	ptg000017l	7105726	7108454	+	2729	703	4900	2459	1562	1322
lncRNA_38237	ptg000017l	7201348	7205230	+	3883	8556	12282	8314	9449	7814
lncRNA_38239	ptg000017l	7267278	7270110	+	2833	958	958	611	1345	841
lncRNA_38242	ptg000017l	7301063	7308586	+	7524	4778	5998	3025	3003	2566
lncRNA_38318	ptg000017l	8553383	8585710	+	32328	829	631	526	1138	1263
lncRNA_38377	ptg000017l	9577426	9597418	+	19993	6646	5028	4316	4010	7427
lncRNA_38404	ptg000017l	10120498	10121980	+	1483	5490	7188	3450	4670	4291
lncRNA_38408	ptg000017l	10237285	10243924	+	6640	775	847	481	118	1043
lncRNA_38411	ptg000017l	10313229	10318858	+	5630	1338	920	1293	1332	1576
lncRNA_38449	ptg000017l	10673833	10676028	+	2196	923	1360	672	1044	1413
lncRNA_38456	ptg000017l	10840637	10849414	+	8778	18845	17595	14189	10356	7587
lncRNA_38792	ptg000017l	6056613	6058041	+	1429	20568	15934	9248	15403	14249
lncRNA_38793	ptg000017l	6058282	6059057	+	776	10618	9783	6013	9229	9324
lncRNA_38908	ptg000017l	8192296	8192700	+	405	1290	1322	1046	366	1486
lncRNA_38909	ptg000017l	8193235	8193789	+	555	1494	1602	1171	551	1606
lncRNA_39189	ptg000018l	299424	303305	+	3882	546	239	328	361	938
lncRNA_39213	ptg000018l	507024	515818	+	8795	2887	2904	2052	2683	2497
lncRNA_39254	ptg000018l	1329113	1333949	+	4837	26948	12121	10109	28812	12436
lncRNA_39255	ptg000018l	1336653	1370684	+	34032	1491	832	1047	1383	1455
lncRNA_39256	ptg000018l	1365453	1373437	+	7985	1231	1071	1277	2372	1596
lncRNA_39274	ptg000018l	1539801	1553415	+	13615	21914	23060	18366	24659	23460
lncRNA_39317	ptg000018l	2065182	2069701	+	4520	3364	2781	2966	2753	897
lncRNA_39322	ptg000018l	2202185	2202770	+	586	8225	7349	6452	5334	6132
lncRNA_39354	ptg000018l	2906999	2915182	+	8184	7807	5626	2808	8525	4046
lncRNA_39383	ptg000018l	3278210	3285212	+	7003	3492	2006	2732	2330	2167
lncRNA_39401	ptg000018l	3644384	3658167	+	13784	3229	2006	1380	3083	2367
lncRNA_39478	ptg000018l	4995571	4999284	+	3714	32217	29756	20490	26559	20841
lncRNA_39480	ptg000018l	5059546	5061665	+	2120	710	770	458	832	1270
lncRNA_39569	ptg000018l	6509750	6512009	+	2260	1986	1501	475	1117	2146
lncRNA_39571	ptg000018l	6544506	6547864	+	3359	17722	24320	11448	16203	13905
lncRNA_39641	ptg000018l	8324432	8327998	+	3567	3596	2773	2136	2991	2673
lncRNA_39761	ptg000018l	10713406	10716203	+	2798	3715	4519	2087	4664	4147
lncRNA_39768	ptg000018l	10951333	10972190	+	20858	2968	1701	1238	2516	2297
lncRNA_39769	ptg000018l	10989142	11019380	+	30239	1269	966	898	1561	2084
lncRNA_39773	ptg000018l	11152952	11157216	+	4265	2875	5737	1864	1726	5910
lncRNA_39880	ptg000018l	13795330	13800447	+	5118	9959	6618	4888	7275	7278
lncRNA_39884	ptg000018l	13950072	13952913	+	2842	11911	16839	6872	6518	5425
lncRNA_39888	ptg000018l	14403137	14409811	+	6675	277	223	176	295	465
lncRNA_39955	ptg000018l	313756	315307	+	1552	7847	8525	2484	6663	5350
lncRNA_40042	ptg000018l	1151458	1157195	+	5738	2787	2183	1731	2065	2079
lncRNA_40105	ptg000018l	2140065	2147425	+	7361	819	249	499	740	657
lncRNA_40142	ptg000018l	2339604	2343487	+	3884	18388	20619	9155	20905	14859
lncRNA_40153	ptg000018l	2573504	2588317	+	14814	506	719	504	682	680
lncRNA_40176	ptg000018l	2921863	2925737	+	3875	15739	12433	13335	12369	6660
lncRNA_40197	ptg000018l	3178349	3186610	+	8262	2808	2792	2259	4374	3424
lncRNA_40201	ptg000018l	3221790	3222732	+	943	10085	6250	3360	4180	3373
lncRNA_40208	ptg000018l	3286703	3290041	+	3339	1495	1014	785	1116	827
lncRNA_40212	ptg000018l	3331702	3347423	+	15722	562	1127	610	407	1235
lncRNA_40232	ptg000018l	3609652	3611183	+	1532	22987	7109	4420	6040	3229
lncRNA_40233	ptg000018l	3620509	3637687	+	17179	8236	5245	3994	5723	6414
lncRNA_40311	ptg000018l	5021394	5022861	+	1468	4103	4653	4378	3594	1828
lncRNA_40322	ptg000018l	5266691	5276048	+	9358	13711	17468	14169	35928	30963
lncRNA_40338	ptg000018l	5423362	5430541	+	7180	291	353	274	1089	956
lncRNA_40342	ptg000018l	5446648	5454958	+	8311	1016	553	543	1047	998
lncRNA_40346	ptg000018l	5500614	5502884	+	2271	1425	1513	844	1057	1109
lncRNA_40359	ptg000018l	5612185	5620739	+	8555	1437	1476	1073	920	895
lncRNA_40360	ptg000018l	5630911	5639068	+	8158	1296	737	643	1349	1865
lncRNA_40368	ptg000018l	5708831	5721160	+	12330	1726	2576	1105	2246	1795
lncRNA_40394	ptg000018l	5993644	6001995	+	8352	4930	2939	2955	4961	3063
lncRNA_40439	ptg000018l	6407051	6411071	+	4021	1085	587	784	1016	714
lncRNA_40444	ptg000018l	6567799	6574228	+	6430	6096	4248	2436	4284	2813
lncRNA_40450	ptg000018l	6643302	6658120	+	14819	1170	662	352	2333	4733
lncRNA_40471	ptg000018l	6940234	6943626	+	3393	7464	7626	5700	6545	4450
lncRNA_40508	ptg000018l	8440105	8444124	+	4020	31661	32798	26860	35716	33627
lncRNA_40634	ptg000018l	10647482	10654589	+	7108	2726	2352	1168	2198	1640
lncRNA_40712	ptg000018l	11752364	11752655	+	292	54406	53679	22055	39829	23175
lncRNA_41043	ptg000018l	2591869	2593520	+	1652	858	502	642	1359	1285
lncRNA_41149	ptg000018l	6529375	6531725	+	2351	2640	2241	1601	1567	2466
lncRNA_41665	ptg000019l	492833	510202	+	17370	573	354	190	378	726
lncRNA_41666	ptg000019l	532312	539134	+	6823	6000	8896	3615	6656	3681
lncRNA_41726	ptg000019l	2109923	2113111	+	3189	3	2	2121	8	2177
lncRNA_41733	ptg000019l	2354471	2359857	+	5387	1505	1359	706	1708	1665
lncRNA_41764	ptg000019l	2970409	2977496	+	7088	3282	2960	1425	1841	1355
lncRNA_41769	ptg000019l	2986015	2992584	+	6570	5654	7619	4534	8285	7059
lncRNA_41771	ptg000019l	3011122	3020082	+	8961	4484	4313	2654	4156	4673
lncRNA_41809	ptg000019l	3875137	3895778	+	20642	3371	2196	1857	2379	2891
lncRNA_41820	ptg000019l	4228589	4233906	+	5318	38	195	24	18	721
lncRNA_41822	ptg000019l	4376704	4399627	+	22924	1366	1424	1247	2028	1969
lncRNA_41879	ptg000019l	5405565	5412857	+	7293	9041	6911	3094	5996	4963
lncRNA_41896	ptg000019l	5589543	5591985	+	2443	2597	2118	1898	2978	4434
lncRNA_41903	ptg000019l	5689317	5693802	+	4486	1088	1195	622	868	1078
lncRNA_41939	ptg000019l	382770	389408	+	6639	1736	4145	2102	1505	939
lncRNA_41957	ptg000019l	564769	568737	+	3969	1949	1647	740	1044	1020
lncRNA_41985	ptg000019l	1051934	1068972	+	17039	1296	1450	2257	3493	3163
lncRNA_41991	ptg000019l	1156986	1165152	+	8167	17272	21275	13583	11770	5538
lncRNA_41992	ptg000019l	1174177	1177234	+	3058	621	381	721	849	777
lncRNA_42004	ptg000019l	1301940	1302981	+	1042	1967	974	1083	1142	1457
lncRNA_42015	ptg000019l	1508073	1580443	+	72371	836	474	566	1467	2510
lncRNA_42041	ptg000019l	1895301	1898290	+	2990	15202	18831	11484	14730	14559
lncRNA_42052	ptg000019l	1962306	1971707	+	9402	47804	40224	21984	29687	15113
lncRNA_42075	ptg000019l	2192573	2194340	+	1768	537	393	558	673	577
lncRNA_42165	ptg000019l	4101278	4109663	+	8386	5898	7403	3743	2138	2339
lncRNA_42184	ptg000019l	4531001	4532120	+	1120	1367	1737	941	763	1103
lncRNA_42192	ptg000019l	4588477	4591176	+	2700	3400	9820	2975	6920	1575
lncRNA_42206	ptg000019l	4673686	4678770	+	5085	1813	1567	845	1671	1681
lncRNA_42218	ptg000019l	4850913	4860008	+	9096	2235	1646	1392	2055	2695
lncRNA_42226	ptg000019l	4911784	4927837	+	16054	3676	1673	2428	3592	2862
lncRNA_42241	ptg000019l	5170176	5189115	+	18940	1649	1979	982	1902	2506
lncRNA_42247	ptg000019l	5209581	5211778	+	2198	927	811	820	1775	2101
lncRNA_42276	ptg000019l	5377251	5379412	+	2162	21455	25027	11297	19339	14974
lncRNA_42277	ptg000019l	5380460	5405296	+	24837	1702	791	1046	1279	2513
lncRNA_42282	ptg000019l	5510927	5514322	+	3396	4606	4502	2356	3977	3842
lncRNA_42283	ptg000019l	5555405	5561213	+	5809	8146	6134	4738	7454	7345
lncRNA_42290	ptg000019l	5694946	5702654	+	7709	11194	16231	10740	11028	7317
lncRNA_42576	ptg000020l	203407	205669	+	2263	32139	44200	35217	31941	14908
lncRNA_42600	ptg000020l	560770	575048	+	14279	1770	1242	927	2220	2533
lncRNA_42610	ptg000020l	630401	633317	+	2917	4231	4601	1567	3389	1745
lncRNA_42614	ptg000020l	656534	659511	+	2978	2445	2440	1576	3207	3425
lncRNA_42633	ptg000020l	1032221	1039950	+	7730	11080	6765	4806	17463	17402
lncRNA_42726	ptg000020l	2074353	2077394	+	3042	17381	29541	16222	14830	13596
lncRNA_42754	ptg000020l	2794632	2859859	+	65228	43614	25307	19200	83241	75059
lncRNA_42755	ptg000020l	2894728	2897189	+	2462	2402	2172	1368	2213	2720
lncRNA_42768	ptg000020l	3212269	3215411	+	3143	14993	6546	620	11401	11613
lncRNA_42783	ptg000020l	3369660	3406925	+	37266	2771	1075	1504	3601	3611
lncRNA_42798	ptg000020l	3600380	3625695	+	25316	174	226	215	1318	1299
lncRNA_42807	ptg000020l	3926903	3937391	+	10489	635	778	264	768	1281
lncRNA_42822	ptg000020l	4115660	4117444	+	1785	1846	2311	670	2297	1902
lncRNA_42862	ptg000020l	4414149	4420563	+	6415	6856	15185	6764	6775	4742
lncRNA_42866	ptg000020l	4469076	4492726	+	23651	529	227	59	560	1123
lncRNA_42867	ptg000020l	4531926	4544156	+	12231	1854	839	976	2052	1597
lncRNA_42895	ptg000020l	5222972	5236745	+	13774	1082	1106	423	1799	1382
lncRNA_42916	ptg000020l	5542389	5546987	+	4599	4084	5345	6815	6023	2182
lncRNA_43060	ptg000020l	8393718	8400036	+	6319	1381	1137	464	1192	1440
lncRNA_43070	ptg000020l	8504462	8508357	+	3896	2608	2546	1696	1148	2797
lncRNA_43094	ptg000020l	9345950	9348547	+	2598	2380	1771	1976	1179	980
lncRNA_43101	ptg000020l	9489082	9492237	+	3156	2737	1166	1337	2425	1092
lncRNA_43102	ptg000020l	9529356	9532515	+	3160	7021	6778	2750	5753	3208
lncRNA_43118	ptg000020l	9659456	9717915	+	58460	1786	1020	1047	1519	1995
lncRNA_43158	ptg000020l	10263876	10269179	+	5304	11704	17474	12337	12070	17687
lncRNA_43250	ptg000020l	12697383	12706545	+	9163	2002	1048	1176	1598	1708
lncRNA_43252	ptg000020l	12769667	12783443	+	13777	4267	3636	2393	3470	3034
lncRNA_43253	ptg000020l	12802598	12812900	+	10303	12293	12605	9306	17341	10026
lncRNA_43338	ptg000020l	15472250	15483293	+	11044	3693	2840	1681	2201	1555
lncRNA_43397	ptg000020l	131294	141516	+	10223	2065	2435	2080	2439	2500
lncRNA_43436	ptg000020l	470211	472166	+	1956	1759	935	651	839	1268
lncRNA_43473	ptg000020l	660274	662686	+	2413	31959	32927	17738	29794	24250
lncRNA_43490	ptg000020l	746960	749997	+	3038	15185	19900	11733	13354	10941
lncRNA_43492	ptg000020l	758490	758814	+	325	268	1859	2891	4692	1685
lncRNA_43497	ptg000020l	784433	791031	+	6599	6486	4097	2604	5229	4973
lncRNA_43501	ptg000020l	805057	810199	+	5143	12258	7531	6082	15216	16017
lncRNA_43533	ptg000020l	1185253	1192978	+	7726	46402	33583	17112	25515	20490
lncRNA_43534	ptg000020l	1200527	1211753	+	11227	3592	2710	2198	3943	3267
lncRNA_43570	ptg000020l	1633532	1639630	+	6099	746	574	394	98	1211
lncRNA_43629	ptg000020l	2214037	2233916	+	19880	1684	1332	923	1470	1660
lncRNA_43631	ptg000020l	2343396	2351335	+	7940	8832	8339	4120	4989	4597
lncRNA_43633	ptg000020l	2352820	2360428	+	7609	1281	568	249	420	645
lncRNA_43675	ptg000020l	2897996	2915556	+	17561	1160	1003	444	1030	1116
lncRNA_43706	ptg000020l	3445946	3450240	+	4295	2616	2040	1365	1831	1377
lncRNA_43707	ptg000020l	3454193	3494156	+	39964	1309	525	784	1772	1966
lncRNA_43714	ptg000020l	3777337	3840233	+	62897	21514	9489	10043	39408	36866
lncRNA_43718	ptg000020l	3923806	3926499	+	2694	1240	2480	1078	1348	2599
lncRNA_43719	ptg000020l	4002159	4018353	+	16195	4265	1978	600	947	5111
lncRNA_43735	ptg000020l	4118859	4133198	+	14340	908	710	509	1011	1399
lncRNA_43768	ptg000020l	4399356	4413713	+	14358	7008	11594	9894	2736	3685
lncRNA_43784	ptg000020l	4698595	4709319	+	10725	1388	1363	989	1769	2971
lncRNA_43822	ptg000020l	5249127	5256668	+	7542	1504	1065	732	1807	1384
lncRNA_43824	ptg000020l	5341584	5346057	+	4474	6478	3547	1825	4324	3073
lncRNA_43825	ptg000020l	5347893	5352228	+	4336	5255	4972	3290	7364	6255
lncRNA_43829	ptg000020l	5396129	5404707	+	8579	1545	2309	1956	2070	3753
lncRNA_43831	ptg000020l	5404888	5413996	+	9109	2092	6244	2572	2561	5240
lncRNA_43834	ptg000020l	5453518	5462857	+	9340	4891	4819	2405	4147	3818
lncRNA_43835	ptg000020l	5497525	5499145	+	1621	6232	13431	7457	12207	6373
lncRNA_43845	ptg000020l	5550438	5557922	+	7485	4974	5606	3899	4308	5586
lncRNA_43848	ptg000020l	5668259	5686636	+	18378	2507	1450	1445	2321	2516
lncRNA_43962	ptg000020l	8179929	8186859	+	6931	18837	21006	16838	17885	19070
lncRNA_43974	ptg000020l	8349795	8355265	+	5471	203	432	8	554	945
lncRNA_44062	ptg000020l	9349006	9382000	+	32995	2210	1114	2161	1912	2030
lncRNA_44068	ptg000020l	9406882	9408142	+	1261	2128	160	1244	527	1130
lncRNA_44074	ptg000020l	9480383	9483803	+	3421	6428	6242	4996	4965	2670
lncRNA_44075	ptg000020l	9494132	9499888	+	5757	3765	8370	2984	1743	2681
lncRNA_44109	ptg000020l	10143892	10152153	+	8262	976	620	505	686	852
lncRNA_44115	ptg000020l	10250917	10254160	+	3244	832	844	468	989	1258
lncRNA_44129	ptg000020l	10481578	10484401	+	2824	5211	8102	2059	7697	4345
lncRNA_44146	ptg000020l	11156710	11169225	+	12516	1060	1276	895	924	2241
lncRNA_44148	ptg000020l	11224891	11229859	+	4969	1481	644	635	2532	970
lncRNA_44149	ptg000020l	11257368	11272271	+	14904	850	245	452	474	1060
lncRNA_44150	ptg000020l	11298047	11335220	+	37174	3171	1843	2376	4177	2052
lncRNA_44208	ptg000020l	12241574	12248010	+	6437	18092	20107	10012	15386	7845
lncRNA_44213	ptg000020l	12384126	12402095	+	17970	3283	999	858	3210	2844
lncRNA_44217	ptg000020l	12431854	12434663	+	2810	949	871	637	1158	567
lncRNA_44338	ptg000020l	14859643	14865086	+	5444	13818	11956	11162	12599	8838
lncRNA_44433	ptg000020l	16462193	16468797	+	6605	1695	996	708	1297	1053
lncRNA_44464	ptg000020l	333040	335474	+	2435	7223	11379	8765	20028	15780
lncRNA_44546	ptg000020l	4421577	4422895	+	1319	4740	9614	4896	5158	4599
lncRNA_44580	ptg000020l	5357213	5359275	+	2063	544	60	770	169	825
lncRNA_45327	ptg000021l	916034	921753	+	5720	2711	2507	2103	3387	3712
lncRNA_45584	ptg000021l	10353416	10391167	+	37752	528	279	188	988	1297
lncRNA_45593	ptg000021l	11015044	11018379	+	3336	3705	3966	2392	3453	2183
lncRNA_45597	ptg000021l	11115347	11130118	+	14772	1490	1423	1368	3260	2724
lncRNA_45598	ptg000021l	11134341	11162402	+	28062	2474	1654	1231	2158	3198
lncRNA_45678	ptg000021l	13987465	13996188	+	8724	991	981	723	1159	1308
lncRNA_45690	ptg000021l	14158098	14168230	+	10133	5008	5604	4597	4853	3366
lncRNA_45722	ptg000021l	14443012	14444187	+	1176	27781	36098	20891	31700	9917
lncRNA_45762	ptg000021l	15180548	15183021	+	2474	1682	990	355	1678	967
lncRNA_45777	ptg000021l	15538944	15540000	+	1057	6520	4776	3552	6353	3489
lncRNA_45778	ptg000021l	15540000	15545066	+	5067	64747	31658	33610	55848	32233
lncRNA_45789	ptg000021l	15799069	15815560	+	16492	2900	1877	1518	3981	3461
lncRNA_45794	ptg000021l	15871050	15880396	+	9347	4362	3394	1977	4076	3231
lncRNA_45804	ptg000021l	16085559	16098190	+	12632	4789	3907	3772	5140	5650
lncRNA_45810	ptg000021l	16163649	16169296	+	5648	1869	1637	1172	1633	1861
lncRNA_45820	ptg000021l	16213175	16219661	+	6487	2440	2428	1555	3955	4239
lncRNA_45837	ptg000021l	16312294	16324676	+	12383	1783	1066	996	1125	1221
lncRNA_45838	ptg000021l	16326941	16328963	+	2023	2692	1858	1361	1742	2325
lncRNA_45843	ptg000021l	16377598	16390315	+	12718	571	596	415	654	1696
lncRNA_45855	ptg000021l	16750385	16758678	+	8294	946	1054	442	805	840
lncRNA_45924	ptg000021l	18600075	18615794	+	15720	11004	9029	4883	12408	7684
lncRNA_46014	ptg000021l	20455029	20462899	+	7871	3556	2668	1730	4847	3258
lncRNA_46015	ptg000021l	20472200	20486801	+	14602	7107	5679	4750	4348	3578
lncRNA_46045	ptg000021l	20824940	20829890	+	4951	10502	5730	3952	6241	5631
lncRNA_46143	ptg000021l	825440	850467	+	25028	521	279	269	463	532
lncRNA_46304	ptg000021l	3860639	3863623	+	2985	104	2	103	1	353
lncRNA_46313	ptg000021l	3967961	3972564	+	4604	200	13	73	3	687
lncRNA_46521	ptg000021l	9835969	9859609	+	23641	1970	1292	990	1516	2190
lncRNA_46563	ptg000021l	11018381	11019562	+	1182	972	1698	783	1088	2036
lncRNA_46564	ptg000021l	11020181	11022982	+	2802	21485	69505	29876	35721	19870
lncRNA_46565	ptg000021l	11048182	11048743	+	562	3365	7631	4053	5855	3713
lncRNA_46622	ptg000021l	12901234	12912999	+	11766	8178	5129	4018	6848	5658
lncRNA_46695	ptg000021l	13998782	14007691	+	8910	8757	5641	4606	7059	3329
lncRNA_46718	ptg000021l	14419639	14421063	+	1425	40275	83954	84443	35427	53226
lncRNA_46719	ptg000021l	14422300	14424027	+	1728	12927	12966	15166	406	15488
lncRNA_46734	ptg000021l	14487804	14494688	+	6885	2810	4159	1827	3147	6790
lncRNA_46827	ptg000021l	15780380	15784414	+	4035	552	494	365	492	596
lncRNA_46857	ptg000021l	15948745	16011802	+	63058	140	107	534	61	521
lncRNA_46867	ptg000021l	16047153	16067327	+	20175	1678	1485	1174	3458	1487
